"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29"
459,3552,3958,6729,2797,2861,2456,2193,1352,1921,1851,2977,2732,2385,2036,2072,933,1172,1649,1138,1575,924,1912,1080,780,156,518,595,328,409
460,1171,1196,1823,1062,831,483,373,150,209,108,135,84,72,60,67,35,52,51,30,59,21,73,36,24,3,13,20,11,10
461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,159,357,105,125,268,114,106
462,238,29417,67543,51062,84906,63495,100239,17768,31757,24961,23632,14841,10225,8066,11462,7170,6084,5867,3077,3790,1276,3780,2040,1667,323,582,697,338,337
463,15990,59767,14317,8425,14579,21440,23437,29672,51531,7624,9435,15847,12544,15570,30816,26012,29260,65245,50958,89745,48950,69794,31085,20684,8672,8221,24898,9190,53010
464,5118,6057,3420,4715,4444,2894,2930,1782,2175,964,1153,1091,886,1033,1170,984,754,1228,735,2106,3096,4848,2828,2415,612,1092,1584,833,853
465,223,144,101,62,51,48,32,20,18,14,22,15,4,10,8,11,7,7,3,8,4,13,9,3,0,1,2,1,2
466,8688,9737,11302,4890,9352,9163,5063,3932,4030,2189,2680,5291,3292,2578,2123,1176,1159,1264,554,1137,913,2113,1591,1311,244,383,797,642,468
467,105,38,29,15,16,11,8,5,6,6,2,3,0,1,2,0,1,2,3,4,0,1,3,1,0,0,2,0,2
468,955,1273,632,492,589,455,340,236,404,547,357,215,158,177,170,122,96,212,179,228,108,217,72,55,17,31,100,23,31
469,10514,22737,38861,21763,23627,18062,24031,12342,36754,18319,25878,32699,26867,20327,19288,12721,12544,16678,7641,17161,24354,30373,20927,17199,4339,7873,12830,8889,12349
470,NA,58,774,426,404,441,369,338,386,228,366,279,288,202,170,127,89,115,58,76,45,106,59,68,676,2978,4698,4230,4666
471,397,312,266,219,226,269,428,509,622,425,499,477,476,407,402,233,227,361,210,338,354,563,387,577,176,537,1525,1046,1443
472,2724,4127,3821,4081,3858,3256,2584,4316,2032,827,887,618,683,560,480,406,357,450,462,476,151,354,184,149,50,216,272,108,86
473,242,230,181,136,252,444,381,217,277,190,143,122,94,94,102,55,73,140,87,93,68,133,59,86,19,46,62,35,37
474,106,69,54,44,47,47,39,33,84,78,93,85,75,64,84,70,66,138,81,89,25,54,34,41,15,76,1883,2835,2409
475,4701,4807,3425,6910,14165,19278,18514,13868,21120,13741,11584,12903,12440,11988,12257,9269,5895,11861,8028,14384,15004,23398,14348,13858,3515,6366,9070,5938,4631
476,2704,2541,3276,3496,4068,3263,3505,2050,2572,1475,1302,1135,1871,2199,2174,1562,1359,1928,1747,1352,985,1571,2846,4516,1543,1413,1733,751,753
477,568,641,653,311,227,141,110,50,45,36,27,29,13,11,19,9,5,13,12,22,4,10,7,8,0,4,8,4,0
478,590,440,410,247,272,212,178,91,134,96,98,99,77,61,66,51,27,64,34,54,170,267,192,137,31,55,139,63,79
479,495,718,627,495,503,396,319,200,194,140,115,95,83,69,83,80,81,38,47,51,30,68,48,46,13,17,42,27,34
480,NA,NA,11367,15043,17969,21597,25902,14099,17091,9515,5474,2818,2435,2551,2211,1673,1571,1703,1107,1351,977,2254,1435,1034,291,434,682,305,269
481,37214,104923,81633,94599,209719,107461,181453,197369,89519,35610,230450,62197,42882,60719,52088,20681,40987,40916,14122,27361,13380,77410,89423,62338,6275,12615,18996,11982,15533
482,9197,13214,17344,15026,19542,33388,16794,5117,4415,1802,2082,1621,1760,1730,1638,1486,1754,2085,1463,2387,1619,2405,981,955,220,420,1301,1215,1599
483,15004,21072,19162,12372,13963,15952,14283,9695,17068,8754,8635,7117,7828,7485,6718,4602,5528,5982,3537,8575,4290,9507,5794,6712,1299,2588,5012,2971,7264
484,17980,25357,82764,26376,97391,114347,79764,51886,111578,42520,110369,138693,165823,136783,55968,18289,39059,26864,30469,90231,21525,108512,93942,174766,4208,11379,25872,13383,48288
485,1024,593,344,188,188,167,128,63,95,58,80,54,47,265,992,784,722,761,572,1056,388,1082,841,602,106,139,513,462,984
486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,1118,835,1352,2391
487,NA,NA,150,99,129,150,150,56,101,80,87,58,38,44,44,54,52,78,43,66,52,75,42,55,11,25,47,30,24
488,2164,2709,2158,1960,1215,1665,2909,3240,3867,1946,2168,1826,2491,1772,1706,1079,896,1378,610,1295,579,1417,999,642,161,299,502,248,199
489,5866,8914,7804,6268,8602,12758,7823,3233,3540,6816,9131,16220,10137,10086,4810,4017,21194,29820,25241,47733,17265,112114,49718,157685,26675,44774,74487,78125,12717
490,5487,4250,9639,6370,4497,2664,1978,770,932,611,578,355,248,270,284,139,150,221,128,195,107,261,215,201,66,121,547,323,640
491,657,797,619,405,391,333,557,492,1350,1192,3557,1279,2085,1860,1269,721,709,1116,1761,1641,774,2317,1432,774,110,121,219,109,147
492,641,949,2504,1443,811,351,226,86,123,61,47,30,26,32,29,13,14,18,12,24,11,26,10,19,4,2,4,1,3
493,2144,2786,1378,720,579,433,353,167,216,117,120,87,74,77,63,36,55,76,37,58,30,77,36,24,5,14,26,6,14
494,84,45,28,13,12,8,7,0,6,4,2,0,2,2,0,1,2,3,0,2,3,2,4,2,1,0,1,0,0
495,62710,22636,41928,37937,28071,21287,14020,6204,11065,6146,5908,4800,4192,4030,3069,1885,1983,2062,1434,2393,1045,2025,1479,1135,188,342,754,394,466
496,NA,14,120,146,172,308,368,334,425,250,203,221,166,121,131,66,90,159,113,131,436,1421,1595,1032,300,321,501,250,220
497,5513,9899,17210,14381,13645,38649,24563,12075,15179,6644,6289,4810,4170,3067,2695,1839,1834,2545,1354,2129,1578,2751,1343,1065,313,554,1077,537,562
498,810,1218,1439,2367,2256,2333,2433,3809,7261,6765,7673,5919,4978,4972,3638,3316,14104,3534,1873,2269,1758,2814,3934,2470,292,593,1404,630,616
499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,523,1368,25317,124328,47980
500,11396,27284,31882,27049,44798,59319,38474,39699,27971,45271,49794,69767,77071,28240,42151,36201,42816,207007,27932,23704,60307,64679,29935,37654,11985,17790,32040,22687,39959
501,2141,2464,1953,1068,904,631,586,331,473,270,240,1594,2639,13287,12651,7574,5092,4314,1685,2857,1971,2677,1545,943,187,275,446,168,170
502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,27,15,13
503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,27,63,47,36
504,3420,2610,954,429,283,345,360,185,634,382,285,140,124,128,161,139,329,250,133,345,70,156,128,90,31,67,298,198,260
505,869,16721,47247,37144,38453,21537,27988,24742,23794,50367,28920,34335,38896,40753,62059,52041,95447,91942,87619,62489,144092,115212,155262,81853,19103,29060,46197,31797,41911
506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,42,25,29
507,562,465,291,205,175,158,178,128,120,61,61,49,17,36,45,25,20,35,42,43,31,57,59,38,27,18,20,3,5
508,755,644,587,402,819,1637,1575,841,1150,715,672,517,420,349,368,237,241,356,189,322,316,585,444,398,153,318,335,151,131
509,19197,6684,6538,5214,6004,5595,5850,3976,11973,2838,4368,3951,3452,3392,7805,4555,3073,1882,1383,2314,1895,2956,1884,1646,375,743,1338,1067,2526
510,5785,12042,15544,18236,21658,12524,7315,5919,8004,4462,3437,2547,2972,2805,2304,627,592,716,360,595,373,808,440,373,96,180,602,509,945
511,NA,54,493,442,505,424,238,305,253,94,70,39,53,52,34,21,27,36,31,69,39,61,55,27,8,14,34,11,13
512,5066,8181,5058,4354,3153,1765,971,724,1365,1320,2116,1468,751,517,410,197,151,190,150,197,74,192,127,105,23,34,64,27,28
513,581,3138,2191,1529,1443,1073,847,533,779,453,436,425,266,533,927,907,812,812,500,664,398,615,348,339,59,91,154,56,60
514,384,379,422,234,187,100,76,44,41,24,30,22,21,10,17,6,16,16,14,23,9,19,17,17,2,3,11,8,11
515,NA,NA,1011,720,930,869,1076,1310,3158,1846,2470,2265,1981,1571,1485,1011,537,580,491,609,294,551,270,341,152,251,212,137,153
516,552,588,879,500,384,265,209,101,131,74,76,66,54,41,36,27,25,41,29,32,26,43,37,30,9,17,40,22,19
517,711,1129,1396,1158,2626,801,894,473,616,370,381,322,259,393,430,310,295,319,248,310,192,413,340,345,107,124,262,72,55
518,479,867,1079,1174,919,592,449,273,469,281,317,217,138,157,179,133,108,140,108,132,87,318,331,190,40,64,113,65,69
519,84,57,88,268,371,411,524,329,300,158,106,51,42,37,33,18,25,30,31,28,15,27,22,19,1,8,23,9,14
520,11057,13268,19153,19008,26355,16290,12285,11157,12467,3185,5089,3381,2193,4337,4178,2454,2205,2004,1001,618,338,986,431,380,96,162,388,334,273
521,1411,3922,1477,1126,1216,994,882,737,995,575,599,441,363,482,1962,1337,1440,2129,1164,1417,873,1264,785,568,108,216,512,282,293
522,880,2795,6307,6309,8864,9427,4049,2458,15112,8450,4390,1819,867,426,361,281,458,1506,1308,1998,771,899,583,303,60,114,531,430,668
523,8734,53369,12123,2943,3046,2849,4164,1737,3015,1806,1201,939,788,517,496,328,784,3145,3640,23370,9435,113764,12541,406575,55716,23970,9999,7413,29269
524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,46,15,24,58,41,52
525,608,366,151,71,57,28,34,12,15,7,11,9,5,8,2,1,2,4,2,2,2,2,2,3,1,2,3,0,1
526,1190,1399,1868,1832,1527,1068,830,420,601,509,587,476,386,359,306,278,440,458,293,394,199,384,227,136,27,51,116,46,65
527,NA,5,38,23,30,42,39,34,25,37,39,30,22,20,25,14,24,30,18,14,15,31,22,21,7,8,18,15,12
528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269,315,694,3171,1697,2152
529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,59,48,74,57,60,32,67,42,38,10,23,47,24,22
530,273,153,191,222,266,4640,5562,3682,7581,4085,3253,2401,1179,3056,5307,2972,1976,1554,418,706,1105,2637,1477,1294,363,530,1090,530,820
531,14644,7168,8353,5663,3933,1983,1179,825,1976,1661,1231,2014,1406,3377,1651,814,1515,15963,3878,11054,6962,20479,9306,72997,6981,3673,2672,779,1627
532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,36,48,29,64,43,37,10,19,26,8,2
533,1120,1509,1647,2527,1576,668,534,502,766,339,352,283,286,269,363,106,97,323,317,341,163,203,247,579,206,1236,2269,1108,1211
534,3106,4289,4315,9780,29372,25272,14264,4869,7448,6323,4920,4945,4418,3822,3379,2250,2169,3304,2385,5146,4215,9126,8533,20159,5713,5062,6317,2961,2707
535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,45,70,74,62,55,75,42,51,23,85,47,69,14,31,78,51,45
536,54810,72206,56593,15841,11020,6326,3932,1474,1789,979,939,505,393,393,379,208,234,328,214,362,111,361,217,187,38,74,152,55,51
537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,3758,71279,41465,17747
538,36161,120557,135662,90000,95660,36321,112677,154397,48464,179077,52510,21110,25257,118963,11892,22867,27281,74397,43109,34643,38243,43354,47069,18118,15205,28504,29722,7166,5087
539,NA,NA,NA,NA,NA,NA,NA,NA,42,170,160,142,112,105,134,93,84,137,127,164,105,258,176,200,70,153,205,107,112
540,2709,1664,1619,775,540,373,268,98,120,89,98,65,34,36,47,25,29,49,17,41,12,60,37,26,10,13,35,16,14
541,5272,10484,9233,14789,65989,32366,9746,9331,9205,3142,1885,834,1037,2152,3051,1632,1236,1437,1215,1888,982,2070,2113,3469,436,440,496,319,436
542,266,169,163,100,154,98,103,41,83,47,53,60,48,59,64,55,53,67,45,95,91,162,114,87,38,30,111,46,62
543,2263,2436,2232,10584,20376,51565,31308,16528,8646,10454,8687,8494,4407,6032,6721,5154,4146,4912,2703,4474,6242,9990,6952,5687,1841,2446,5625,2910,3100
544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,64,51,195,255,1138
545,6757,7199,3967,1407,1274,1299,750,460,3500,5257,9073,30615,12035,34562,13779,33995,22922,21359,29520,19573,14394,17668,22789,17842,2387,3147,15655,6366,6659
546,2163,1782,1418,1048,1423,1231,1000,768,1124,729,729,470,403,470,528,322,318,461,350,504,348,748,438,780,331,705,2821,2162,2055
547,5655,6660,5854,1777,1918,1488,1081,674,644,1044,706,458,371,442,403,319,278,339,221,347,206,429,358,325,96,182,266,85,70
548,28846,47015,23556,12916,9203,13161,11576,6579,14431,3630,3379,4497,3080,1449,1555,1108,1800,4166,3830,2982,837,2357,1193,929,219,337,671,194,261
549,47380,76412,34987,19413,26504,10686,22554,6366,14654,7441,3826,2071,2826,2690,5102,7109,4094,8130,4118,3084,3057,4450,2029,1119,370,568,2562,1554,1081
550,941,735,631,481,628,610,500,304,643,482,425,315,250,229,282,239,217,268,186,299,161,361,306,299,76,381,1931,742,705
551,461,261,179,113,120,96,73,33,147,239,372,4657,15614,32161,60080,90139,34514,36314,10435,7931,11488,18053,11143,32970,3199,13293,61980,65993,72945
552,8963,6845,3873,2364,2310,2144,1615,977,1320,960,873,1224,1565,2728,2817,2130,1483,3620,2214,2846,5134,7506,6746,5584,2412,2200,5137,1756,2240
553,15841,56267,44203,47505,48674,62119,34414,21974,29591,10868,4723,7679,5868,6810,5837,4701,4104,4161,2859,3999,1907,3782,3124,2635,615,914,2413,1857,2007
554,728,494,388,202,224,194,180,106,124,81,111,113,76,105,131,99,85,138,117,168,104,219,184,189,54,65,198,124,124
555,NA,514,5922,10382,17631,31838,19430,16887,41400,21908,9598,8299,5022,3087,6349,7328,11894,13535,18446,14089,5059,8384,4442,2500,513,604,1105,290,306
556,30076,16649,7768,3345,2658,2510,6043,32849,11635,16027,11586,4539,1985,1461,923,887,5753,2400,1581,1203,427,1026,741,2169,2816,790,698,201,173
557,34218,13136,6142,2433,2268,2218,1780,503,551,326,370,189,118,127,144,116,106,162,108,160,46,193,98,83,22,35,105,39,40
558,9117,15920,13702,9731,8222,8147,5949,3083,4341,3246,3865,2147,967,1382,7301,1881,3357,8825,3969,2698,750,1861,928,778,435,3415,25532,16103,8528
559,23738,43987,38870,47666,147298,51324,743653,79942,76320,170644,29299,39705,16767,56921,39334,612568,251106,323464,76388,44720,224339,163591,319920,85697,16689,18320,17297,5244,4906
560,NA,NA,2135,2882,4113,5050,5198,3510,4741,2377,1913,1393,1090,1236,1438,1043,974,1287,920,1237,949,1603,1121,1161,381,496,831,300,291
561,91319,67353,70805,35045,38530,38513,14852,4321,4477,2333,1919,1374,1703,1966,2215,3414,3517,4898,1496,3317,2725,6379,7837,5261,1083,2946,9031,5431,3343
562,984,2397,2961,4540,6507,9024,11292,9399,12946,8117,6067,4073,2715,3481,3913,3169,3199,3855,2848,4285,4440,6481,3979,6000,2088,3437,5486,2157,1961
563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,596,397,466
564,300,186,161,128,99,99,93,51,61,47,41,33,32,30,50,34,41,50,38,63,32,73,47,45,17,22,44,21,33
565,4610,12241,19888,16520,14762,15144,13689,11009,11934,10106,8019,13415,6922,14056,11417,10800,25637,36769,29417,54598,106375,138840,132398,110444,30100,12375,49715,20669,17896
566,NA,NA,NA,NA,NA,11296,22018,32378,19854,18021,9774,41559,33060,13421,47268,32029,39191,43802,29486,24118,19462,35592,27324,22074,9815,12404,17832,22771,38472
567,50662,54150,119601,162084,127804,206000,93015,35165,30682,37254,38447,51444,37644,8815,42226,15922,10101,46278,189399,137782,94485,131405,107698,111995,24786,35450,46575,20999,24056
568,23825,20581,6359,4220,3573,3455,2011,1083,1159,704,653,430,393,408,470,313,271,383,280,497,240,536,332,340,126,165,220,95,75
569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3352,5028,12941,6538,3637,5970,1827,779
570,2495,1664,1130,610,2963,2567,2275,2115,2441,3024,3667,3843,2259,2956,3086,4204,2162,8187,7469,41823,54514,69188,68247,77204,22886,28840,37841,14095,13108
571,11689,40036,52001,54500,69082,36853,14638,6662,3826,3141,2992,2187,1393,1341,1586,1219,2530,5783,4949,4272,4022,4842,4172,2401,548,699,2172,2520,3317
572,23328,33092,38022,29013,29461,25251,18470,12904,13714,8844,9288,8518,5822,8380,11133,10575,12535,13053,11053,12672,18150,42307,21359,13477,5864,6393,19968,6428,8438
573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,234,386,1410,1255,1546
574,37834,43089,14041,6976,6407,6074,3903,2149,2536,1609,1358,1031,996,1180,863,515,548,663,409,655,245,791,457,696,185,306,1071,776,582
575,8168,24595,33368,32777,39895,23572,29251,41108,18192,31897,30140,21058,23411,14870,18759,10655,6165,46536,31772,33414,26215,40884,25714,25394,8481,12119,35813,9904,6243
576,17195,159682,82561,34915,103511,82257,58705,98273,105633,44975,110270,58458,55231,16672,60073,69954,34249,154541,43096,102283,42354,177303,58194,46618,10497,24241,36492,40844,55371
577,34472,132484,53257,97056,264657,263122,257610,100838,91191,46163,73342,74929,61410,68702,17857,41243,77065,47861,18101,22525,118272,203254,41777,105875,20562,43590,46897,14133,64341
578,705,683,551,429,368,291,278,161,253,171,168,140,107,104,145,74,115,165,132,169,111,253,179,197,81,85,220,183,117
579,5834,5006,4925,1826,1275,737,499,199,223,137,151,88,67,74,79,49,40,61,42,66,18,91,47,50,10,22,34,10,21
580,33675,23074,22670,10980,10985,11085,7890,5229,7193,4766,4769,3695,2800,2790,4945,3611,4007,5697,4457,6713,4473,7643,5154,4218,1141,1572,3866,1802,1788
581,24742,41142,144510,24833,11410,859848,247203,18125,21347,161491,105742,190741,67563,45626,148931,91975,66026,81475,41977,71464,89435,104519,72779,15411,10713,45362,133185,77104,28609
582,81522,117924,57678,25843,61730,213249,50396,39290,334426,198160,114171,41565,77828,57192,143969,61326,91820,89578,90425,69049,64273,78307,18090,10032,1776,3218,5545,1314,1575
583,NA,425,755,436,449,338,338,159,221,172,604,2809,4517,5922,4880,1878,3657,2463,1652,1691,1736,1749,512,382,75,121,237,101,94
584,12395,19500,83030,104690,119843,34598,187962,94539,309906,217900,120989,70037,344131,227631,217598,103616,41585,45665,124304,193216,291795,117971,59165,48897,9141,10883,56801,7254,13781
585,23058,49564,21132,17162,37075,46549,37483,68823,67201,28391,24907,23587,31207,66691,62565,13151,34974,31056,41890,49031,34707,65833,68465,45544,8235,10020,26426,7217,5587
586,13422,33498,24228,7936,6732,4728,2909,2311,2401,829,793,887,1637,2620,1297,1932,7520,7779,6657,6663,7501,9767,14464,3892,1024,1001,1607,1022,2004
587,3560,2581,4331,4679,6586,9380,8686,9057,13483,9620,12090,6344,5366,6489,6156,2524,4623,3232,2168,2971,4665,6919,5191,3775,1620,2111,3145,2033,1544
588,26114,25039,21382,12896,9262,5587,5255,4482,5363,3928,3600,2250,1784,2227,2570,1810,2462,3296,1702,2216,1072,2215,1218,1105,330,429,805,296,317
589,3650,2215,1701,1104,1245,1037,1036,551,779,508,533,420,370,387,530,385,401,583,418,662,458,906,612,703,197,305,630,323,299
590,8894,11535,8172,7384,8925,10524,7362,3627,7256,6161,9186,5726,4107,3793,3337,3600,3013,2305,1884,2402,1515,6936,8947,7199,2481,2332,5665,2824,3523
591,4805,3038,2101,1287,1725,2168,1840,831,1442,985,928,612,538,576,681,484,457,610,423,527,286,1426,1315,1076,292,673,1649,938,572
592,15408,8028,12459,7909,9638,4088,2566,1757,1829,1670,816,606,1650,4911,6073,4404,35872,24271,147428,66873,18635,28391,11352,5897,1130,1162,1946,734,685
593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819,610,647,1612,614,1520
594,43744,27849,48331,62848,71028,35946,17647,6276,16445,18047,28504,17979,22215,14010,10595,6068,4931,3838,3266,4337,2303,4797,3540,2311,866,930,1526,516,1590
595,7185,4544,3015,1746,2027,2102,3165,1320,1761,1885,1653,920,1218,1350,1581,632,616,687,600,793,909,2650,2854,3656,727,1017,2656,1251,503
596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4563,1268,2906,7689,3110,3298
597,4272,3431,5808,3269,3754,2790,1875,963,1156,733,686,505,457,425,503,277,273,336,279,380,190,482,334,379,82,147,271,141,146
598,17141,18227,11139,10666,11145,10838,8911,8924,11731,8226,5144,6717,6778,7813,9534,10314,10078,12773,7941,16892,17344,23342,14640,18477,6176,5779,25975,7777,4975
599,2569,2548,3218,1502,2258,2530,5501,6233,15512,27415,31530,29973,27212,26123,21013,24658,26588,30808,39117,48784,23512,34154,21941,13594,7992,10458,21543,9963,28678
600,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398,2308,2393,2137,2565,3216,2174,1836,2523,1735,2362,2585,4409,3261,4227,1273,2001,2949,1133,1030
601,13624,17412,27532,30466,27449,24309,29297,14933,65251,21091,65678,222712,133170,43434,55711,63966,59741,48729,47050,48438,33629,73018,44419,22458,4974,5429,10136,3783,5995
602,NA,NA,5083,6280,6889,5990,9511,8916,4929,1779,909,529,704,604,960,1885,2456,10412,5589,3109,1325,1457,1149,1044,469,719,715,233,190
603,13109,14857,17924,16647,18917,24213,19978,14740,18495,15596,19125,18901,14759,14578,16489,17561,13494,15193,8292,14536,16939,34823,21390,33864,5534,16712,70780,44797,22811
604,15628,14464,16578,11493,8819,6077,4448,2637,2980,2613,3520,3194,2625,3317,4076,3499,3384,5130,4723,8272,11126,19278,12858,11564,6186,9401,15515,5853,5487
605,2314,1619,1373,1206,755,453,295,116,111,82,91,50,29,29,36,25,20,26,19,26,17,46,42,16,6,8,30,4,9
606,162900,137001,190132,14894,193400,23447,9348,161661,723719,64246,92797,76516,56386,44678,103721,7803,129473,107055,15402,456837,68118,53077,29928,215393,26582,26381,54725,9652,25009
607,2017,1528,1343,751,1090,1429,1117,519,1177,2372,1452,716,523,506,577,384,397,463,336,586,706,2090,1262,736,142,206,463,236,299
608,9481,5517,4003,2846,2697,2137,1779,1197,2803,9839,4740,1645,645,715,1178,1309,1551,7338,1675,1188,373,807,822,1303,218,309,1503,991,4438
609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1086,2460,2251,4409,1641,919,203,323,559,250,228
610,18467,12489,17128,11277,9831,6219,9826,7054,7907,6521,4133,4281,6003,10985,16243,16626,15326,14313,10079,13639,9828,10659,8780,10995,3718,3480,6683,3728,4103
611,4638,13754,13160,6339,5238,4074,2339,1354,1611,1133,941,795,684,666,965,655,532,422,375,563,442,744,490,455,123,182,417,174,291
612,1277,1160,854,624,726,759,649,417,698,460,419,326,313,322,372,272,263,331,218,316,210,397,328,296,69,141,352,180,172
613,206,126,121,79,96,91,108,81,92,92,97,76,60,79,94,58,54,98,73,93,67,130,51,30,5,6,18,4,7
614,6643,9035,4411,1935,2495,2927,3720,2526,2542,968,972,859,742,1262,2474,2668,2276,2600,1769,2530,1840,3002,2367,2413,657,746,1453,389,460
615,19620,23092,16024,15708,20123,10718,10709,8291,7744,2623,4301,3728,2455,5669,4527,4092,3435,2600,2061,2006,1650,4130,3690,9362,3033,8668,15632,11784,10747
616,23875,18412,9590,5731,6841,4486,2638,2129,2687,1744,1883,1266,1250,4073,5627,6881,4157,2885,1979,11426,3453,3076,3520,3224,737,721,2042,2272,2128
617,6832,2400,2431,2975,3320,3393,3640,2305,2634,2121,8047,4387,1566,1892,2052,1455,1035,1008,562,652,272,701,381,785,721,2828,16416,4591,2013
618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,896,1103,2504,1595,2077,1864,3054,3026,2956,828,1744,4254,1687,1794
619,1191,636,565,1192,2444,3519,4195,10801,2126,2451,1513,1791,1967,6188,2474,826,779,870,553,1644,1166,13556,21173,9509,1394,869,1130,386,305
620,101443,37552,162362,225216,264802,100506,127091,161790,128789,41625,128064,86074,39624,31631,21620,7415,6877,11162,11904,14771,8169,23377,26445,8653,2483,3377,18042,14848,15545
621,9542,5711,3590,2110,1989,1734,1337,769,935,635,572,413,273,289,404,257,265,363,249,472,344,640,381,366,118,207,439,212,188
622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,405,179,173
623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,134,132,189,180,154,300,247,361,244,484,415,467,155,354,317,80,62
624,526,866,1466,916,1044,1038,924,1541,1590,590,510,521,630,728,634,488,563,1278,2526,2490,1531,3607,1320,928,252,205,308,106,86
625,711,346,262,121,148,114,79,46,48,37,41,32,21,19,38,28,18,28,22,34,18,43,33,38,7,12,32,20,22
