"round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35"
3.8,6.11843198909132,6.75503113848226,3.9848594562876,6.15693889130374,3.22170874981892,2.43709166232073,3.49930388609602,2.18703166181647,3.36377312821704,2.07483539311133,3.88414897711608,3.76990930131854,2.36004458607394,0,0,0,0,0,1.09240315098503,1.96615406294629,1.17138309405904,1.2082652893452,0.83060272688105,0.900398884433821,2.29504461414097,1.37878598505243,2.98575515381763,2.43002614369616,1.38247619479702,2.09640706626818,1.71980391083075,0,0,0
1.805,2.74253198909132,3.31093113848226,1.80059012242295,2.60433013924557,1.51376169411153,1.49193539639337,1.95392239991656,0.90889528737532,1.33782147345247,1.31201334319995,2.08231809397048,2.19819819719909,1.40089405837308,1.38345545539853,2.54948105964162,2.82671950889413,1.71518045039673,0.770573366899058,1.25757365183783,1.23797577316075,0.942978305984636,1.5240370716071,0.665266375064778,0.49365521299765,1.60404383537447,1.48479560077598,2.3364527241003,2.49787712656776,1.25103818433898,2.03507039527592,1.8820977428831,2.40343289844622,4.01862742207738,1.97112714741886
0.285,0.594231989091323,0.588229645767169,0.944361550933243,1.35683952569782,0.823211207836216,1.19298646373101,2.22167274227824,1.97531171581082,3.02517567418299,2.36943140814149,3.02377325973546,3.90064010777741,2.56314397853361,2.83166136189713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128545478244465,0.0787859382788657,0.128545478244465,0.0787859382788657,0.0787859382788657,0.128545478244465,0.0787859382788657
1.615,1.99485,3.11774169411394,1.77898485360215,2.11373550517987,0.921938190252135,0.818668808349614,1.47413064315052,0.894280044544571,1.44404634431071,0.161484603040496,0.263474878645021,0.263474878645021,0,0,0.269464094338361,0.546702543590871,0.836528161457801,1.6133778911073,2.70519458106403,3.56460200538224,2.22779768935826,3.59811237653929,2.11912902040269,2.01162357408629,3.40576686167594,1.39560223990181,2.99858963127654,3.04365721936578,2.29714989058821,3.75491766004561,3.15688217572819,3.77609948175532,5.22956222478381,3.66969924238805
0,0,0,0,0,0.140600564528751,0.0861745395498799,0.286370227386696,0.430561622081722,1.13183154618509,2.1268392573728,1.49219832703747,2.58053941259901,1.69915551447835,1.7923752958806,3.25772632597041,3.44641047292461,1.25677776977448,1.73733809612508,0.870962477108686,0.76080085313154,0.930359959389909,0.757806856715269,0.198238237152544,0.161384939344679,0.260679146762538,0.252686515275028,1.39189350921333,1.64873444482177,1.51403404751446,2.57383885292983,2.10547790324585,2.08752786516649,4.26306895724381,3.04240810196713
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,3.27499241108193,1.5178147443595,2.3110815851173,1.00717235731451,0.469139806516141,0.76543863168423,0.148935483998311,0.074274923690197,0.074274923690197,1.03146769744896,1.01104259452918,1.18822521511152,1.83093929165618,3.80754050559673,2.32024452196098,3.62241079428215,3.58544741883029,1.64904073148735,4.16063368656745,2.03717299735397,3.23748511779765,1.56727991618268,0,1.45995965721544,2.4841381400604,1.50667652648153,1.20730805319914
1.14,1.8414,0.931,1.5035,0.2736,0.2945,0.1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.13,9.25039168417865,5.64570156485276,0,0,0,0,0,0,0,0,0,0.421731453231884,0.922648253561924,1.04436993799497,0.633632070559347,0,0,1.1463413707979,1.22357254531053,0,0,0,0,0.851267946456511,0.521744870408829,1.15943018530208,0.236348256819667,1.13187243039663,0.679991070449079,0,1.14264345363768,2.14701071231631,1.87975110231806,3.7680974478216
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34808071869016,0.860454784469739,1.72507254723436
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.42,6.69805557890487,4.24315083997044,6.06727140161529,3.6947524223108,7.73054200199001,3.90623737969501,6.60563751493441,5.50079357091127,4.02964503836627,6.15610783716424,3.74180095701366,3.24581968803865,3.6952613941229,3.33503155220029,2.44787638339186,3.4314436434858,4.37744386421541,4.35599373696756,3.18885791973306,3.85138024087793,7.40001181522581,4.39724689238527,5.56706850596641,4.20862278472172,2.60723078726276,4.3250955015457,2.26726076208625,3.43842260857683,2.03372719259563,0,2.52612053518392,4.17242607870896,2.15496266438365,3.37281115426395
0.38,1.26634168417865,0.756997406569026,1.35691619787375,1.42047304690983,3.1618484864851,2.44851776873894,5.17689725792447,5.0614427493345,3.17300611914885,4.91654696512514,3.14077461850534,0,0,0,0,0,0,0,0,0,0,0.472667745294926,0.755923559306998,1.01819639090488,0.617815293965187,0.997832463086782,0.686293196191809,1.10819780350886,0.672142821012597,0,0.227554347715389,0,0,0
1.52,2.98839168417865,1.61857396190104,1.7027561383601,1.45384275678786,3.60625812872499,2.62571826521695,5.14273049185863,5.21449838273636,3.23610404568305,5.91424173382328,3.80488840240356,3.74403357123495,4.9476034717953,4.43340440511757,2.2970916674145,2.20263715651295,2.77152772156108,2.73292391932208,1.98653891029396,1.71278709330232,3.49608372503075,2.07420794112608,3.57297048380828,3.67585172603017,2.75162023655186,4.40829760993303,2.39690275066405,4.62846359823679,2.8503383599493,0,2.80539626600891,4.63268911196652,2.34427545942409,3.90713870767518
7.285,4.55775431238277,8.66568764284285,5.31479104290395,6.62997964588821,4.01708306685114,7.46719382578925,3.8777593252086,3.18689003909538,4.4698272851757,2.15807336206985,2.94175236664542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892979957717338,0.145696729943355,0,0.145696729943355,0.0892979957717338,0.599272752158074,0
2.945,2.24538517485932,4.38342551498156,3.25154727812705,2.95083060632188,1.6041051772471,2.72494096004026,1.56170731995791,1.54543953537502,1.72611847071312,0.577449480175231,0.131651483070138,0.131651483070138,0.0806896186558909,0,0,0,0,0,0,0,0,0.131880732635188,0,0,0,0,0,0,0,0,0,0,0,0
5.27,3.1977,4.2532,1.93515,1.47169531909683,0.802360904223717,1.16186515952291,0.0803609042237169,0.641015359602297,1.02515692476261,0.716196398862013,1.15660718119123,1.01218807672129,0.613911115081296,0.613911115081296,1.14509695096814,0.292475667537028,0.17925928010334,0.0879225000282108,0.143452500046028,0.143452500046028,0.0879225000282108,0.143452500046028,0,0,0,0,0,0,0,0,0.148178046145253,0.0908188024761229,0.296356092290506,0
2.015,1.76563517485932,3.75102551498156,2.94991265661213,4.76273796600594,3.51465575327905,6.90528401945167,4.17775414103749,4.29294313433495,5.96680687390091,4.09406316245772,0,0,0,0,2.60554530182172,1.61082047115209,1.63295628522458,0.913653762193233,1.46183925684789,1.58132704991687,1.75039419470225,3.73377217966533,2.81287187770449,3.62400155437271,4.26110738495569,2.42634824568219,0,0,0,0,1.13670073577541,-0.0265592574090061,0.501408302798125,0
NA,NA,NA,NA,NA,NA,NA,NA,0.0870957225010278,0.265079052625003,0.162467806447583,0.265079052625003,0.545763461879985,0.915612424098749,0.980116445373843,1.91729552410483,1.90676592823072,1.07910605660269,1.06809477031083,1.7247151581362,1.45335313907797,0.870272651260961,2.14465561575509,1.09255657022435,0.986430499230605,1.59301638624405,0.96629926455243,1.56017068755861,1.19455751448085,1.26162541156275,0,0.428195014840662,0.777230897664562,2.80684745104187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143452500046028,0.143452500046028,0.0879225000282108,0.0879225000282108,0.143452500046028,0.0133084654949774,0.00815680143240548,1.27603937874083,0.674977247467088,0.668159295472471,1.07903061304281,1.23024358250432,0,0,0,0,0.831215017944951,0.509454365837228,1.6624300358899,0
0,0,0.1519,0.09215,0.1488,0,0,0,0,0,0,0,0,0,0,0,0,0.580525144090634,0.569029596682898,0.919038763807892,0.909660817238424,1.08154137290673,2.63168118304343,2.13077444557638,2.04802592341808,2.38872452983598,1.9731296955906,3.15556802280747,1.91452188285028,2.43741275808657,0,0.840442807142747,0.51511010760362,1.68088561428549,0
1.24,0.7524,1.2152,0.7372,1.1904,0.722,1.16240148307014,0.567340507348119,1.04052425036282,1.77591860425285,1.88729880884628,3.35749744614057,4.333973152001,3.18273850344295,3.08767643154198,4.6127645107323,3.98293280702924,2.90792912956317,2.27214709204997,0,0,1.07320263604271,1.60222328637776,1.33845075044247,1.85064551974793,2.28808955577268,1.88593175061117,3.00788636292324,2.05016068430428,4.46689127232647,0,3.90003503834315,2.35054801691763,9.74440431818576,0
2.17,1.3167,2.1266,1.2901,2.0832,1.2635,1.91425,0.5415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131880732635188,0.080830126453825,0.080830126453825,0.131880732635188,0.080830126453825,0.131880732635188,0.080830126453825,0.131880732635188,0,0,0,0,0
2.17,1.77520431238277,3.76679290052046,2.55210203897747,3.21818472864225,3.16184955014157,5.91664505270255,4.15297354080725,4.7653750495413,6.83870503042482,4.25082642116589,5.89585685957172,6.02457378234865,3.04824436403785,2.65008266845107,4.84557572060019,4.01783281304646,2.92975158363519,0,0,0,0,2.97233667203883,2.39945301621956,2.75132014183351,3.71439007960169,2.21356771776238,3.67072350536564,2.3191909748364,4.39999930687535,0,2.51664343798047,1.75474338581578,5.62704292082656,0
NA,NA,NA,NA,NA,NA,NA,NA,4.57806952211904,2.66930852436555,4.03233473468552,1.12469262978282,0.913924436332404,0.558826705431654,1.18395378992206,1.54778029746393,1.69474201472251,1.02811373704199,1.01751462635084,1.6480808037922,1.6480808037922,1.74308035440745,2.55990597926326,1.72715486847387,3.21817482153476,2.16947982214355,3.85792126567407,2.24384483143485,2.22117973212743,2.38648865175291,0,1.1455535935962,0.372497526345626,0.302331478067865,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.380873605974995,0.810401646443045,1.45217010419941,1.08797448620216,1.94417792076451,1.40067930410695,2.419996288206,2.18945745788366,2.01116815628163,2.51576260380316,0,3.01542532443287,2.31044222878275,3.73715845187208,2.40307427138411
NA,NA,NA,NA,NA,NA,NA,NA,1.35904129932028,0.824284121395536,1.34488461911903,0.824284121395536,0.142237234002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,5.53045981098917,3.90835686521261,6.48219653609371,0,0,0,0,1.45573681624202,1.30536333143136,0.485106658476744,0.511313311769465,0.831343933796689,1.22061495324438,1.33022862883335,3.47865838986582,2.27921988433247,3.86835272437605,3.21274084047678,5.15337460192361,3.76737224866093,3.55783710961777,5.01378508133383,0,4.60199118566833,3.21220607851157,3.70727381146933,2.31018311157087
NA,NA,NA,NA,NA,NA,NA,NA,0.321604977754263,0.566168093718672,1.22665366813553,0.838010823436968,1.35346989984131,0.914241482370696,0.99691928277517,1.7843434985275,1.63397001371684,0.789820433136193,0.816027086428914,1.16520480282035,0,0,0,0,0,0.206590965691322,0,0.788981450431378,0.86952862210607,1.58160631993341,0,2.53305052936508,2.39650819872586,4.78091137347726,3.08286447932463
2.945,1.89631721162204,3.41226653037259,2.6106240232157,5.11526743077971,2.85485320597616,3.69946870800403,2.33769982751466,3.01200540556188,2.2399682692678,3.64352896160264,1.83405473521599,1.86585651982244,1.22615865565075,1.2136468326339,1.80111333803675,1.78959669329521,0.890224742541594,0.916431395834315,1.33282256385109,1.7271590240064,0.952914525144879,2.38252751906082,1.3197383361358,2.15383716833469,1.11340566213581,1.4572637379044,0.790736543666658,0.661254702295169,1.07888925111317,0,0.329834903115979,0.0922848872687899,0.150570079228026,0.0922848872687899
NA,NA,NA,NA,NA,NA,NA,NA,2.29751577155936,1.39378590091636,1.9750857551425,0.359475063099281,0.586511945056721,0.174355319099236,0.091143564384928,0.323442160718657,0.323442160718657,0.198238743666273,0.198238743666273,0.475376970458498,0.88127041698394,0,0,0,0.519172785262571,0.314888063642117,0.513764735416086,0.221766728640279,0,0,0,0,0,0,0
0,0,0,0,0,0.194862888421099,0.617380994796548,0.592404523730424,0.956889201751933,1.34742103410856,2.48870896527396,1.7146489310732,3.33801340937368,1.73742513621311,1.6340358930256,2.47856819673986,2.61229352607496,1.12531276613716,1.15151941942988,1.7125515872273,1.57029538277649,1.54792248874559,3.35599531196136,2.09278164986888,3.40295090990099,1.96595698750325,3.23650923545096,2.5807707524477,2.29856210600275,3.13154940606995,0,2.85690218705912,2.48219654551756,4.17536600902739,2.91814546908085
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
4.65,5.91775683827593,3.08371591139341,5.81221325211706,3.01759129387446,4.82393543050958,2.56984411211342,3.99598184870253,3.80056320284441,2.21968735578677,3.73120615400552,1.96833081616779,3.2026001741121,2.32669639238703,2.18044780321821,3.89729292498509,4.08597707193929,2.2372403796678,0,0,0,1.76144399417268,1.05180672623117,1.40826523639661,2.05858592360633,1.13695439061443,1.48447526038792,1.00615525840803,1.98791366389847,1.79420988600081,0,1.64917100973679,1.19085319179223,3.60794595478719,NA
4.805,5.14279262870695,2.71219335368045,5.35034904254808,3.02226873616151,4.9882712209406,2.66956880129225,3.69671346506561,3.50431773217352,2.21968735578677,3.73120615400552,1.96833081616779,3.2026001741121,1.6307194955928,0,0,2.32452595901349,0.865132744770745,0,0,0,0,0.10351409719057,0.168891421731983,0.536294039055018,0.511256587408454,0.800575683923626,0.591224984254718,1.29710601090423,1.36657766467954,0,1.4176324350533,1.28139042779608,6.91430329936478,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910345426401209,1.61324435504245,0.978463058081864,1.6187291485633,0.601639751563934,0.49544796076833,1.12134565016905,1.11013219366735,0.673530838907988,1.32768122751918,1.26935603651882,1.13987568688392,2.47996062181066,1.37966599645388,2.07853590987041,2.65872540276176,1.70361328136836,3.06124430254861,1.52544894870969,2.82682013902883,1.95013205971422,0,1.8009085542469,1.55418450879153,4.73331844695754,NA
0.465,0.303084191818462,0.090784902302371,0.280393541631313,0.170082414345033,0.274612231494584,0.168310722528939,0.274612231494584,0.274612231494584,0.0803049498888854,0.131023865608181,0,0,0,0.105758353252198,0.17255310267464,0.17255310267464,0.105758353252198,0.17255310267464,0.105758353252198,0.209483368311368,1.8024637790128,0.972648570295222,1.57092310290106,1.55489327532043,0.943174371195367,1.52283362015919,0.933349638162082,1.35359806927317,0,0,0,0,0,NA
0.62,0.6138,0.3724,0.6014,0.3648,0.589,0.361,0.14725,0,0,0,0,0,0,0,0.30481791046579,0.301769731361132,0.183087402995903,0.295673373151816,0.179350925383742,0.177482686577662,0.2895770149425,0.663252516015957,0.758950420620615,0.751284254755761,0.455765925449265,0.735951923026051,0.446368689872991,0.728285757161196,0.446368689872991,0,0,0,0,NA
6.2,6.39519262870695,3.08839335368045,5.95929809966836,3.67025494709835,4.71262271625985,2.1217083825105,2.23564674245863,2.06510875555802,0.737677182082336,1.05824542403812,0.0864673848656824,0,0,0,0,0.161720667150759,0.0991191185762718,0.330612088882742,0.390517340971816,0.386612167562097,1.72284782606927,1.1280619394029,1.97089216424231,1.95953480057065,1.98807456119212,4.18181147524474,2.41879749072905,4.29911172874706,2.56339956712842,0,2.30386728645676,0,0,NA
0.93,0.9207,0.5586,0.9021,0.5472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177219219111982,0.175447026920862,0.283364204032737,0.171902642538623,0.277581261093294,0.274689789623572,0.168358258156383,0.274689789623572,0,0,0,0,0,0,0,NA
6.975,6.23864262870695,3.46763535087248,6.40588341270964,3.77371334146785,6.53804212849155,3.51502383941004,5.62324862788276,5.35525978121864,3.54386626071726,4.91033847069446,2.72142443579474,4.39581662813371,2.05004086252723,1.93097043025455,1.93961836114185,2.2091199398103,1.2063819729437,2.10533368428548,1.29196733823308,1.27904766485075,3.0499232782705,0,0,2.57142143020207,0.993715766550301,1.43554549301069,0,0,0,0,0,0,0.330480452262882,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46606424345863,3.58459323089515,2.06593320873405,2.79156150214341,1.3510483113397,3.27974478732586
2.375,3.89162048181168,2.95610977211688,4.77388948932287,0,0,3.59672465656144,2.46455233945953,1.96303309469535,1.08575588322977,0,0,0,0,0,-0.0156288546826131,0.191619940403051,0.4925569088538,0.639965339854323,0.585501134980224,0.668773238625455,1.08013455552585,0.862280660573573,1.39281018278963,1.34884032162786,0.631079183215509,1.02505225653345,0.441876272803331,0.577119035226454,1.7505477917159,1.60139355587426,0.971585142078162,1.42627906320137,0.865158966172032,1.39555111202099
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189302325686248,0.369357103453991,0.596608921315947,0.556109240163469,0.898262767400887,0.88918940611401,0.539425962958565,0.871042683540254,0.34846656875336,0.177414529874004,0.28946581189969,0,0,0,0,0
1.045,1.68795,0.931,1.2028,0.6384,0.14725,0,0.0911665173634288,0.148745370435068,0.0911665173634288,0.148745370435068,0.0911665173634288,0.0911665173634288,0.148745370435068,0.148745370435068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959564150507392,0.156560466661732,0.156560466661732,0.189538722792111,0.309247389818708,0.189538722792111,0.309247389818708
NA,2.60865,1.59358691989707,2.65164212329818,1.60894801094319,1.6834185500412,1.68807885525342,1.02396269769945,0,0,0.435966497720641,0.0875689091344815,0.0875689091344815,-0.00069972340045861,-0.169337499939457,0,0,0,0,0,0,0,0.0883367655804578,0.172213759184687,0.172213759184687,0.10555036853255,0.172213759184687,0.10555036853255,0.313119156456872,1.47540705517151,1.63335499683154,0.882093002860334,1.59355776083198,0.966627654059705,1.71150898524279
1.045,1.38105,0.8379,1.05245,0.6384,0.2945,0.14725,0.09025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.235,2.03162048181168,1.80470977211688,2.73203480493413,1.66901582716852,2.8419419846659,2.66384361368996,1.89263611844139,1.95993789348237,1.083877986632,1.71216528022882,1.0319200834718,1.00782058920739,1.62512948860545,1.77511409347639,1.12734799664426,1.22423201663915,2.18106620788585,0,0,0,1.06673498168591,1.13910812022579,1.52134801685096,2.44398379722864,1.79566374551847,2.69746316077761,2.1625931841002,2.11976955669228,4.48786115614212,3.49403108014191,2.11987157745984,2.73590509409312,1.20802858342677,2.21047449158502
1.615,2.65162048181168,2.18850977211688,3.53388948932287,0,0,0,0,1.59019501485673,0.872616889976312,1.40326106604371,0.752740771135779,0.836018020265069,1.98637209944555,2.13845747423585,1.50987868777025,1.94550519355034,3.3377042660595,2.38417920184251,1.56744639785285,0,0,0,1.42211968063745,1.67022326490703,1.6045779705,2.6995293841076,1.67043963518435,1.56460812383748,2.52699600224256,2.50121032875029,1.51719575644846,1.77627555434078,0.481884735595914,0.984969410180121
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.820368283058233,0.5932281514096,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.102422939108379,0.165370370435403,0.165370370435403,0.298620071810025,0.482350000202614,0.292647670373825,1.58728746020733,1.05049766909348,1.02621052244905,1.65725834640402,1.64017320881223,0.812462879892117,0.812462879892117,1.47515922656096,0.445027182225942,0.378529270875524,0.465848649396354,0.752468160524954,0.548040223396071,1.06088601005044,1.04994904087466,0.545146881750844,0.889450175488219,0.365309672348908,0.194257633469552,0.316946665134532,0.172213759184687,0,0,0,0
1.045,1.87662048181168,1.81592996507202,3.08701486616547,1.97874461184495,0,3.30985422223418,1.52329067493615,2.28404780605206,1.28051945199686,2.18087852734779,1.21990731368225,1.88609646460596,3.01389783715163,3.15366666088652,1.96638188249431,2.0548755636307,4.2215480373219,2.91108899794001,1.89365317940555,0,1.83991482977885,1.2310032649979,1.86746514302392,2.79709318857682,1.71649291404028,2.87675691853748,1.78016016806698,1.89214628455308,4.23738082309913,4.03898236881427,2.43815421899772,3.08087019185696,1.43623263517915,2.59832129006767
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148072625653498,0.148072625653498,0.0907541899166599,0.148072625653498,0.0907541899166599,0.148072625653498,0.0907541899166599,0,0,0,0,0
2.565,5.51517950830316,3.21928524596558,5.96999244823478,3.23890572115814,6.622638878407,3.22484164266965,4.69641582587028,5.59966104541275,2.39888944135563,4.04631953474391,2.0016166316853,3.09415335266487,0,0,1.26463142179296,0.311968542367634,0.284444936549525,0.297478764091471,0.185216674250207,0.0920998446835194,0.300178759544106,0.290827588886464,0.474508171341072,2.53186269556346,1.75059591257236,4.53409584357911,3.30133798856229,5.22797022027744,3.33196334443594,0,3.71962422994253,2.58272141590441,4.24657683425488,1.79718282045536
0.855,1.38105,0.8379,1.35315,0.2736,0.14725,0.09025,0.14725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.66,5.19010300553544,2.92994016397705,5.48836594546706,2.94663796157377,5.6240090787936,2.8129982849332,4.01767345001543,4.61289109418739,3.05989110842239,5.01924803393386,2.73419896437535,4.27416495061972,2.59857879125805,2.70462884338167,4.21689287559864,4.69953304660481,2.04600824570879,3.29223519126316,2.06508787481294,1.94739945788479,2.57390811806386,1.45003425979068,2.33950663315613,3.91014956719678,2.96641341328513,4.90876551037303,3.52876525545257,5.64345000989262,3.49246794798816,0,3.69522730160603,2.12014091472396,2.95227640683445,1.80458317823536
3.8,6.44649517312468,3.6847385246399,7.66922105298793,4.22928382002996,7.80807256491972,4.21916052300514,4.9401125451898,5.5445545803135,2.75300851975115,4.61825667465119,1.95412605296348,3.1644470699888,2.19907675449859,2.3090822723327,3.57798107215164,3.88951501829535,2.23952619578246,3.60478571349803,2.26056055165502,2.14091740795845,0,0,1.85342354072574,1.90861527000521,1.37238763772066,2.40288735211132,2.36949693283258,3.78946643400895,2.34467752955252,0,2.94227822246891,2.36126489638363,3.87787908424714,2.15482834095733
1.995,4.09425300553544,2.27159016397705,4.39251594546706,2.85163796157377,5.6240090787936,2.8129982849332,4.68745344549162,5.29440023986801,0,0,2.06992397190874,3.2044532140349,1.89419015558983,2.00721435262106,2.97330255054564,3.08408816059083,1.75565269870733,2.9951595773474,2.06710151880015,1.83961925505126,2.55480049096793,1.32709436239538,1.86543415368044,2.04074168487029,1.45256655443853,2.53370558465101,1.34543169705422,2.35029985528326,1.46854541434619,0,1.70831445670824,1.1397654110852,1.84423332462032,1.1254599988138
0,0,0,0.147975091045161,0.0897594167164529,0.144924058240106,0.0888244227923232,0.144924058240106,0.144924058240106,0.0888244227923232,0.144924058240106,0,0,0,0,0,0,0,0,0.0920998446835194,0.0920998446835194,0.150268167641532,0,0,0.324597579438498,0.198946903526821,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.095,0.15345,0.0931,1.2350900965869,0.647950789421894,1.9796733387011,1.28195335452311,2.07048075015481,2.0493533955614,1.24310628317392,2.17371429244285,0.710505542273547,1.1592458847621,0.791848164275772,0.91578663844872,1.63600990151804,2.61825410081074,1.57295942626158,2.36860702550122,1.43691334693836,1.4220998072792,1.39253142833171,0.639408203522707,2.05116556091704,2.22967834215989,1.55395474505802,2.86199352104424,2.35959295008298,3.92319948914112,3.42309184102538,0,3.22560631273741,2.64173108675043,4.07086491323647,2.27716060741072
3.8,6.8912728645124,5.83411201571018,3.20688062809794,5.07972866455563,3.06782824924331,2.87201544848853,4.90553023190339,4.63707425025475,2.39798525225865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.468355000798802,0.768191559590974,1.22854606377525,0.664504676858142,0.90189766814534,1.45634696711912,1.44117668621163,1.96507983413385,1.74030548937393,3.23448423926307,0,6.54115395389064,3.59137022684284,2.98901485386915,5.09657962639889,1.9051348967134,3.07698023190607,1.20855768612165,2.72082458532812,2.23291307787652,0,2.24384774132128,2.06017895534103,6.9050878738199,NA
NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
4.75,9.39914572902481,8.68624855497581,4.91884566624071,8.75318536106663,4.69432078063441,4.54238733136803,7.91914292927975,6.53472821780886,2.84384502934356,4.73079845167339,2.78529302062134,2.64844889993882,1.81716220519498,1.71647314127301,1.11602250573395,1.8099809445211,1.16653184133039,1.06693665756709,2.64227869260321,0,4.32291237157765,3.28548199829952,2.38019551278605,4.32960217269131,3.18996893934233,4.94707662556401,3.58815941314024,6.8594586744786,4.72041360732496,0,3.36676523106831,3.14467490114948,8.31465973997445,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0.478264705870683,0.764874612984432,0.464058823518088,0.541796334970995,0.874870262004167,0.86575703010829,0.967913359927326,1.0459005565249,0.932083658344311,0,0,0,0,0.899884656115235,0.171753928737454,0.128120612876451,0.0785255369242767,0,0,0,0.0786578262742339,0,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32325477486353,3.75266784424009,2.74141899557945,3.66713299040223,1.93597433655228,1.91827042710511,0,0,0,0.612232039289213,1.25991922095567,0,1.90464684686946,1.09488225919125,1.35571080004931,2.16814822582143,1.93231598865751,3.42682380294849,2.25134054205282,4.65448095274342,3.35572625709228,0,2.73001427747114,2.94076915945681,8.25079023254266,NA
3.04,4.75695,3.18998020062908,2.16006606513153,4.87186541162574,2.64846680428064,2.65308816367182,5.85574396603193,5.73209238574182,4.11467382380635,6.29916901434497,3.66006763221986,4.64383131274281,2.86951925002737,2.73017964479047,3.03457390201958,2.24305692177797,0.816036364394033,0.807793572834497,1.3045302220802,0,1.0275379664134,1.73630868528413,0.879047844271158,1.15474189309175,1.88262107268811,3.161950105276,2.52432031671846,4.03707089734703,2.44934050533078,0,2.08724579546534,2.29150806652165,3.71418654615881,NA
