"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35"
78,3,4,8,8,8,8,8,10,12,13,16,16,16,16,19,20,20,20,21,21,21,21,21,21,24,24,25,25,25,25,25,25,25,27,28
79,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,5,7,8,10,12,13,16,17,18,21,23,23,23,23,25,27,28
80,0,0,0,0,0,0,2,2,2,3,3,5,6,6,11,11,13,13,13,13,13,13,15,15,16,17,18,19,20,22,22,24,25,29,29
81,2,4,4,4,4,4,6,7,7,8,8,10,11,11,14,16,16,16,16,16,16,17,19,19,19,19,19,19,19,19,19,19,19,20,20
82,2,4,4,5,7,7,9,9,9,10,10,12,13,13,18,20,22,22,22,24,24,26,28,32,33,34,35,36,37,39,39,41,42,46,46
83,2,4,4,5,7,7,9,10,10,11,11,13,14,14,19,21,23,23,23,25,25,27,29,33,34,35,36,37,38,40,40,42,43,47,47
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
85,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
87,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,6,8,8,9,9,13,14,15,16,17,18,20,20,22,23,26,26
88,2,4,4,5,7,7,7,8,8,8,8,8,8,8,8,10,10,10,10,12,12,14,14,18,18,18,18,18,18,18,18,18,18,18,18
89,0,2,4,7,8,10,10,11,12,13,13,13,13,13,14,14,15,19,23,26,27,29,30,31,31,31,32,32,33,37,38,38,38,38,38
90,1,3,5,8,9,11,11,12,13,14,14,14,14,16,17,19,20,24,28,31,32,32,33,34,34,35,39,41,42,46,47,49,51,56,56
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,3,5,8,9,11,11,12,13,14,14,14,14,16,17,19,20,23,23,23,23,25,26,27,27,28,32,34,35,37,38,40,42,47,47
93,1,1,1,2,3,5,5,6,7,8,8,8,8,10,11,13,14,18,18,21,22,24,25,26,26,27,31,33,34,38,38,38,40,45,45
94,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
96,1,3,5,8,8,9,9,10,11,12,12,12,12,14,14,16,16,17,21,24,25,27,28,29,29,30,33,35,36,40,41,43,45,50,50
97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,5,7,7,9,10,11,12,13,13,13,13,13,13,13,13,13,13
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,5,5,6,7,8,9,9,9,9,9,10,13,14
99,2,3,4,4,5,5,5,6,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,12,13,13,13,14,15,18,19
100,2,3,4,4,5,5,5,6,9,9,9,9,10,11,12,12,12,12,15,17,17,19,20,21,22,23,24,25,26,26,26,27,27,27,27
101,2,3,4,4,5,5,5,6,9,9,9,9,10,11,12,12,12,12,12,12,12,14,15,16,16,16,16,16,17,17,17,18,19,22,23
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,7,8,9,10,11,12,12,12,12,12,12,12,12,12
103,2,3,4,4,5,5,5,6,9,9,9,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,13,14,14,14,15,16,19,20
104,3,4,4,5,5,5,6,8,10,10,10,10,11,11,12,13,14,14,14,14,14,16,16,16,19,19,19,21,22,23,23,26,27,29,29
105,3,4,4,5,5,5,6,8,10,10,10,10,11,11,12,13,14,14,14,14,14,16,16,16,19,23,23,25,26,27,27,30,31,34,34
106,3,3,3,3,3,3,4,6,8,8,8,8,9,9,9,10,10,10,10,10,10,12,12,12,15,19,19,19,19,20,20,20,21,24,24
107,3,4,4,4,4,4,5,5,5,5,5,5,6,6,7,8,8,8,8,8,8,10,10,10,10,10,10,12,13,14,14,17,17,19,19
108,3,4,4,5,5,5,5,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,13,13,13,13,13,13,13,13,13
109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1
110,0,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,5,9,9,11,12,12,12,15,16,17,17
111,3,4,4,5,5,5,6,6,8,8,8,8,8,8,9,9,10,10,10,10,10,10,10,10,13,13,13,15,16,16,16,19,20,21,21
112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,NA,NA,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,3,3,3,5,5,5,7,11,11,11,11,12,12,12,12,14,14
115,3,4,6,7,8,13,13,14,15,17,18,20,20,20,20,21,22,22,23,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
116,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5
117,2,3,5,6,7,12,12,12,12,14,15,15,15,15,15,17,18,18,18,18,18,19,19,23,24,25,28,29,29,29,29,29,29,29,29
118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,6,7,7,11,12,13,13,13,16,18,18,20,20,20,20
120,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,6,6,6,6,6,6
121,0,0,0,0,0,5,9,10,11,11,12,14,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,20,22,22
122,0,0,0,1,2,7,10,11,12,14,15,17,18,18,18,20,21,21,22,25,25,26,26,26,26,26,26,26,28,30,30,30,30,30,30
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,2,2,2,2,2,2,2,2,4,4,4,5,5,5,7,8,8,9,12,12,13,13,17,18,19,22,22,25,27,27,27,29,31,31
125,3,4,5,5,5,10,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,20,21,22,25,26,29,31,31,33,35,37,37
126,3,4,6,7,8,8,12,13,14,16,17,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,25,25
127,0,1,3,6,10,11,12,13,18,20,22,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,29,29,30,30
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,4,7,7,8,8
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,1,3,3,3,4,4,5,5,5,5,5,5,5,5,6,6,7,7,7,7,9,13,14,14,14,14,14,14,14,14,14,14,14,14
131,0,1,3,3,7,7,7,8,13,15,17,19,23,23,23,23,23,23,23,23,25,25,29,29,30,30,30,30,30,30,31,34,34,35,35
132,0,1,3,6,10,10,11,12,17,17,19,21,24,24,24,24,24,24,24,24,26,28,28,28,29,33,34,35,37,37,38,41,41,42,42
133,0,0,0,0,0,0,0,0,5,7,9,11,15,15,15,16,16,17,17,17,19,19,23,24,24,29,30,31,31,31,31,31,31,31,31
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7
135,0,0,0,3,7,8,9,9,9,9,9,9,9,9,9,10,10,11,11,11,13,15,19,20,21,26,27,28,30,30,30,30,30,30,30
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,2,5,9,10,11,11,12,14,14,14,17,17,17,18,18,19,19,19,19,21,21,22,22,27,28,29,31,31,31,31,31,31,31
138,0,0,0,0,0,0,0,0,0,0,0,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
139,NA,0,0,0,0,0,0,0,0,1,1,5,5,10,10,10,10,11,12,12,12,12,12,14,17,19,20,20,22,22,24,24,25,25,25
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,5,5,6,8,8,8,9,10,10,10
143,0,0,0,0,1,1,4,4,5,8,8,8,9,14,14,14,17,17,17,18,18,20,20,20,23,23,23,23,23,23,24,24,24,24,24
144,0,0,0,2,2,2,3,5,5,5,5,9,10,10,11,11,11,12,13,13,13,14,18,20,20,20,21,21,21,21,22,22,22,22,22
145,0,0,0,2,3,3,7,9,10,13,13,13,15,20,22,22,25,26,27,28,28,31,35,37,40,41,42,43,45,45,47,48,49,49,49
146,0,0,0,2,3,3,7,9,10,12,12,12,14,14,16,16,19,19,19,20,20,22,26,26,26,28,28,29,29,29,29,30,30,30,30
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,2,3,3,7,9,10,13,13,17,19,24,26,26,29,30,31,32,32,35,39,41,44,46,47,48,50,50,52,53,54,54,54
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,1,4,4,4,4,4,4,4,4,5,5,7,8,11,11,13,13,13,13,13,15,15,18,19,20,21,21,21,23,25,25
151,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4,5,10,10,10,10,10,10,10,10,10
152,4,4,6,8,8,8,8,9,10,10,12,14,15,15,15,15,16,16,18,18,20,20,20,20,20,21,26,26,27,27,27,27,27,27,27
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,4,4,6,8,9,12,12,13,14,14,16,18,19,20,20,22,23,26,28,30,32,32,32,32,34,35,40,41,42,43,43,43,45,47,47
155,4,4,6,8,9,12,12,13,14,14,16,18,19,20,20,22,23,26,28,30,32,32,32,32,32,32,32,33,34,35,35,35,37,39,39
156,4,4,6,8,9,12,12,13,14,14,16,18,19,20,20,22,23,26,27,27,27,27,27,27,27,28,32,33,33,34,34,34,35,37,37
157,2,2,2,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,10,10,10,10,12,12,13,13,15,15,16,16,16,16
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1,1,1,1,1,3,4,4,8,8,9,9,10,10,10,11,11,11,14,14,15,16,19,20,20,20,20,20,20,20,20,20,20,20,22
161,0,0,0,5,6,6,6,6,6,6,7,7,8,8,8,9,9,9,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,15
162,3,3,3,3,3,5,6,6,8,8,8,8,8,8,9,10,10,10,13,13,14,15,18,18,18,20,20,20,20,22,22,22,22,22,23
163,3,3,3,8,9,11,12,12,16,16,17,17,18,18,18,18,18,18,18,18,19,19,22,23,23,25,25,26,26,26,26,27,27,27,27
164,1,1,1,3,4,4,4,4,8,8,8,8,9,9,10,11,11,11,14,14,15,16,18,18,18,18,18,19,19,21,21,22,22,22,24
165,3,3,3,8,8,10,11,11,15,15,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19
166,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,3,3,6,6,7,7,10,11,11,13,13,14,14,16,16,17,17,17,17
167,0,0,0,0,0,0,2,4,4,5,6,9,10,12,13,14,18,18,18,18,18,18,18,19,19,21,21,22,22,24,24,25,25,25,27
168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,6,6,6,7,7,7,7,7,7,7,10,10,10
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,1,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,9,10,10
172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,2,2,3,3
173,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174,0,1,2,2,2,2,2,4,4,6,7,7,8,9,10,11,11,12,12,12,12,13,17,18,18,19,20,20,20,20,20,21,24,24,24
175,0,1,1,1,1,1,1,3,3,5,6,6,6,6,6,6,6,6,6,6,6,6,10,11,11,11,11,11,11,11,11,11,11,11,11
176,0,1,1,1,1,1,1,3,3,5,6,6,7,8,9,10,10,11,11,11,11,12,16,17,17,18,19,19,19,19,19,20,20,21,21
177,0,0,0,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,6,6,6
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
180,0,0,0,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,6,8,8,8,8,8,10,10,11,11,11,11,11,11,11,11,11
181,0,0,0,0,0,0,0,0,2,2,2,3,3,5,6,7,7,7,9,9,9,9,9,9,9,9,9,10,12,12,12,12,12,13,13
182,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
184,0,0,0,0,0,0,0,0,2,2,3,4,4,6,7,9,9,10,12,12,12,12,12,12,14,14,15,16,18,19,19,19,21,22,22
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,2,2,2,2,2,4,4,5,6,6,8,9,11,11,11,11,11,11,11,11,11,13,13,14,15,17,18,18,18,20,21,21
187,2,3,3,3,4,5,6,6,6,6,7,11,14,16,19,22,22,22,24,24,24,24,25,28,29,30,30,30,30,30,30,30,30,30,30
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,6,7,7,9,11,11,11,11,12,13,14
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2,3,3,3,4,5,6,8,8,9,9,9,9,9,9,9,10,11,13,14,14,14,15,18,19,20,20,22,24,24,24,24,25,26,27
193,0,0,0,0,0,0,0,2,2,3,4,8,11,13,16,19,20,21,21,21,21,21,21,21,21,21,21,23,25,25,25,25,26,27,28
194,2,3,3,3,3,3,4,6,6,7,8,12,15,15,18,21,22,23,25,26,26,26,26,28,28,28,28,29,29,29,29,29,29,29,29
195,2,3,3,3,4,5,5,5,5,5,5,5,5,7,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
196,0,0,0,0,1,2,3,5,5,6,7,11,14,16,16,19,20,21,23,24,24,24,25,26,27,28,28,30,32,32,32,32,33,34,35
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
198,0,2,2,4,4,5,7,9,9,10,11,14,15,17,18,19,23,24,24,24,24,26,28,29,30,32,34,35,35,38,38,41,44,47,47
199,0,2,2,4,4,5,7,9,9,10,11,14,15,16,16,16,20,20,20,20,20,20,22,23,24,26,28,29,29,32,32,35,38,41,41
200,NA,0,0,2,2,3,3,3,3,4,4,7,8,10,11,11,11,12,13,18,18,18,20,21,22,24,26,27,27,30,30,33,36,39,39
201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
203,0,2,2,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,7,12,12,14,16,17,18,20,22,23,23,26,26,29,32,32,32
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
205,0,2,2,2,2,3,5,7,7,7,8,8,8,10,10,11,15,16,17,22,22,24,24,24,24,24,24,24,24,24,24,24,26,29,29
206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,5,6,7,7,9,9,12,14,14,15
207,1,1,2,2,2,2,3,10,12,12,12,12,12,12,12,12,13,16,17,18,23,24,24,24,24,26,26,27,27,29,29,29,29,30,30
208,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,7,7,7,8,9,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15
209,0,0,0,0,0,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,11,13,13,13
210,0,0,1,3,5,7,7,11,11,11,11,11,11,14,15,15,15,15,15,15,15,15,18,18,18,18,18,19,19,21,21,24,26,27,28
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1,1,2,4,6,10,11,18,20,20,22,24,26,29,30,35,36,37,37,37,37,37,37,37,37,39,40,40,40,40,40,43,45,46,47
213,1,1,2,2,2,2,2,2,4,4,6,8,10,13,14,19,20,23,24,25,25,25,25,25,25,27,28,28,28,28,30,33,35,36,37
214,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,2,4,6,6,6,6,6
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9
217,0,0,0,2,4,4,5,8,8,8,10,12,14,14,14,19,20,23,24,25,30,31,32,32,32,32,32,32,32,32,32,32,32,32,32
218,1,1,2,4,6,6,7,14,16,16,18,20,22,25,26,31,31,31,32,33,33,34,37,37,37,39,40,41,41,43,45,45,45,46,47
219,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,4
220,0,4,4,5,5,7,8,8,10,12,13,15,15,15,15,15,15,18,19,24,25,27,27,27,28,29,29,33,34,34,34,36,37,38,42
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,0,4,4,5,5,7,8,8,10,12,13,15,15,16,18,18,22,25,26,31,32,34,35,35,36,37,37,41,42,42,42,44,45,46,51
223,0,4,4,5,5,7,8,8,10,12,13,15,15,16,18,18,22,25,26,31,32,32,32,32,33,34,34,38,39,39,39,41,42,43,48
224,0,4,4,5,5,7,7,7,9,9,9,11,11,12,14,14,18,21,22,27,28,30,31,31,32,33,33,37,38,38,38,40,41,42,46
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1
227,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0,0,0,0,0,1,1,1,1,3,3,3,3,4,6,6,10,10,10,10,10,12,12,12,13,14,14,15,16,16,16,18,18,18,23
229,0,2,3,3,3,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8
230,NA,NA,0,0,0,2,2,2,3,4,4,4,4,6,6,6,6,6,6,8,8,9,9,10,10,10,10,10,10,11,11,11,12,13,13
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0,1,2,2,2,4,4,4,4,5,5,7,8,8,9,10,10,11,11,11,11,12,12,13,13,15,15,15,15,15,15,16,16,20,20
233,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,5,7,7,7,7,7,7,7,7,7,7,8,8,8,9,9,9
235,NA,0,0,0,0,2,2,2,3,3,3,5,6,8,9,9,9,9,9,11,11,12,12,13,13,14,14,14,14,15,15,16,17,20,20
236,0,2,3,3,3,4,4,4,5,5,5,7,8,8,9,10,10,14,14,14,14,14,14,14,14,16,16,16,16,16,16,17,17,20,20
237,0,2,3,3,3,5,5,5,6,7,7,9,10,12,13,14,14,18,18,20,20,21,21,22,22,24,24,24,24,25,25,26,27,31,31
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,3,3,3,3,3,3,3,4,8,9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,16,16,16,16,16
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
241,3,3,3,3,9,10,12,13,17,18,21,21,21,21,21,22,24,27,28,28,28,28,28,28,28,29,31,31,31,34,39,41,43,43,43
242,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,7,9,13,14,15,17,20,22,23,23,24,26,26,26,29,30,32,34,35,35
243,0,0,0,0,6,7,9,10,14,15,17,17,17,21,22,23,25,29,30,31,33,36,38,40,40,40,40,40,40,40,40,40,40,40,40
244,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
245,3,3,3,3,3,4,6,7,11,12,15,15,15,19,20,20,22,22,22,22,22,22,22,22,22,22,22,22,22,24,29,30,32,32,32
246,0,0,0,0,6,7,9,10,13,13,14,14,14,18,19,20,22,24,24,24,24,24,24,24,24,25,27,27,27,30,35,37,39,40,40
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,10,11,11,13,13,13,14,14,15,17,17,17,20,25,26,28,29,29
250,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8
251,NA,NA,0,0,0,0,0,0,0,0,0,0,0,4,5,6,6,6,6,7,9,12,14,16,16,17,18,18,18,18,18,18,18,18,18
252,0,0,1,4,4,6,8,9,10,10,10,10,10,10,10,10,10,10,10,10,11,13,13,14,17,20,23,25,26,30,32,34,35,35,37
253,0,0,0,3,3,5,7,8,8,11,12,16,17,19,19,20,20,22,25,25,26,28,28,29,29,29,32,34,35,35,35,37,37,37,38
254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
256,0,0,0,1,1,3,5,6,7,10,11,15,16,17,17,18,18,20,22,22,23,25,25,26,26,26,29,31,32,36,38,39,40,40,42
257,0,0,1,3,3,5,7,8,9,12,13,17,18,20,20,21,21,23,26,26,27,29,29,30,33,36,39,41,42,46,48,50,51,51,53
258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,1,4,5,9,9,9,9,9,9,9,9,9,9,9,9,9,12,15,15,15,15,15,15,15,15,15,15
260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,1,4,4,6,6,6,7,10,11,11,12,14,14,15,15,17,20,20,21,21,21,21,24,27,27,27,27,31,33,35,36,36,38
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,7,7,7,7,7,7,7
