"round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29"
11.47,6.18204902989483,7.70805772099063,2.53558926254548,5.5342756948865,4.37993140777965,10.481655030764,4.9666626310626,5.83851730601444,3.7176170583183,4.4933433540941,4.67486056254866,5.92032500093424,8.31669964891671,6.09529756618591,1.88016977975487,1.21512176780164,1.56331057235882,2.1030810957111,4.62011354267928,7.35567025401445,5.25455399011546,6.63989399070621,4.33958403405618,5.55111946044931,2.4959565804073,3.73962444117999,2.48546513871236,1.66617614967508
9.92,0,0,0,-0.772948505529507,1.28601939713891,2.32258739628645,1.81359989866257,3.1831810682225,0.845519013423656,1.1049312102616,1.44396493205646,2.31479921801649,4.04454874317652,5.66697317744573,2.46729807228496,1.82717226308208,2.34583713408379,1.63255845082109,2.35163593132236,3.44478314186359,3.13264439271877,3.43967684938607,2.2550089760678,2.11236278997148,0.49948455882158,0.52379477818248,0.315158205778911,0.315158205778911
NA,NA,NA,NA,1.15210055408536,0.715802760407194,2.21777659928093,1.54528033624492,2.49603439575561,1.33611461506512,0.59459403241342,1.30465904804467,2.33434478123133,4.34563137914306,5.97106663977193,2.65273069167773,1.9876826797245,4.1673037666584,2.91062249020438,5.96158687378576,5.19415099637522,2.25361566582985,1.89486252328405,0.339753592726639,0.799556559711149,0.648117896526458,0.774790849637077,1.50069109729912,1.50247068349089
7.44,4.06723345571984,5.94965503299446,3.21586364726549,5.13204470036558,0,0,0.869375215293464,1.11224682633694,0.309562691185591,2.1674558259123,1.30213491170266,1.13503487779014,1.57127881337453,0,0,0,0,0,0,0,0,0,0,0.250996071454596,0.153836301859269,0.795259858369871,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3.41,1.5048,2.16967282323732,1.65742684826816,2.61450740130789,2.7207667607628,5.49474332574345,2.39628952199691,0,0,0,0,0,0,0.24799999991676,1.62063968722528,1.75278072950048,3.38689549369206,3.07033898739066,4.3440346036006,5.731753918408,3.23611572024773,3.72085867981884,2.36483436327647,6.86980474199542,3.92485360475562,6.04743367029759,4.78454050775037,2.15627545562645
NA,NA,NA,NA,3.78047122896782,2.24891409920572,5.3293362663671,2.55226605506474,2.46811570713515,1.49743611817714,2.52786615927547,1.3294039577838,1.3159756349779,2.12520877249116,4.2590408294198,2.72102083247928,2.69381062415449,4.93776879163327,0.620110677269162,2.17567458395397,3.80536607405921,4.39787524385924,6.89682121788657,4.32697565448853,7.13849437249932,2.14558568790795,3.46533190848716,2.1514398440739,1.3387652173067
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,0.267388383152527,0.162176085883841,0.243487848801668,0.306338079819075,2.1674558259123,2.47094480055801,3.36010478053245,5.66442380851109,5.93063633525197,2.46679275975581,1.82666184638597,2.34501267679939,0.482522056328667,1.04694726961298,0.516475995820601,1.48875251460397,3.03558447700416,1.67445225396206,2.96332733896185,0.849149905575555,0.51425181688797,1.33367844997989,1.14695535589057
0,0.168716524364687,0.991437594067369,0.788749857732412,1.92916621936612,1.19533607123562,0.754772092955957,0.919689172125872,0.408235041326153,0.991883222290217,0.601849142299322,1.73819378131464,1.67329955366452,0.644651542660191,0.638073465694271,0.313876444945969,2.61653828897973,1.97887236630044,3.24453129315984,5.84620165255306,3.56631635872973,0,0,0,0,0,0,0,0
0.31,0,0.3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344116847672315
1.86,1.29731652436469,2.85143759406737,1.91734985773241,1.92916621936612,1.40284887864572,0.955958167630167,1.24166670793263,0.602063034183331,0.35994896842425,0.407779199412685,1.44665156632599,1.06098767697522,0.643714256933156,0.4436936646071,0,0.307637546352815,0.589541511803855,0.583646096685816,0.942645848873743,0.95527985824079,1.60912738897976,2.87454987655924,3.51304095036491,3.2330646516236,3.69637688360001,2.23949658226985,1.20990281138969,1.95905122691509
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2.48,1.3167,2.1266,0.1843,0,0,0,0,0,0,0,0,0,0,0,1.92763741537948,1.88946637745117,1.14636246165333,2.63497042713376,2.95295007678346,3.26672294831182,3.20468782168865,3.43721065522043,2.89703996777458,2.62926170829249,3.07671602373546,0,0,0.891775633072862
NA,NA,NA,NA,0.56897723782284,0.183195706203053,0.183195706203053,0.639936983112161,0.427339557641824,0.697238225626133,0.427339557641824,0.356199500003164,0,0,0,0,0,0,0.195309685319567,0.318663170784557,0.318663170784557,1.60211056151106,2.23012751659327,2.53821733899565,2.69471856811519,2.14463454228457,1.30104063904887,0.327127360344129,0.724456521415399
0,0,0,0,0,0,0,0,1.6247293322725,3.24156427494178,1.96689754876306,3.9878748339662,1.34961446981399,2.61224829746558,4.40944655339279,9.11727117081501,0,0,0,0,0,0,0,0,0,0,0.173867168582469,0,0
4.03,2.4453,4.29895753086975,0.396358765435465,0.985950847481283,0.995169866268771,0.544151342108203,1.23066630543516,0.843609891699002,1.35560516389118,1.24462272664375,2.02407191892191,1.59316724138769,1.01561990171343,1.9936588743946,4.85112245483562,4.70534800498329,2.91703403514619,2.81511728632352,3.24396376281173,3.23423579128056,1.57900622240987,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.17,1.48541652436469,3.16143759406737,0.976849857732412,1.27390859531689,0.607507407441105,0.181499259285946,0,0,0,0.189463376830101,0.309124456933322,0.309124456933322,0.373328821254091,1.36479025731313,2.18266873355601,2.16062157463121,1.74433342258116,1.83833470149891,3.57459694481523,6.06200733056047,4.5621518560866,5.89327343624003,4.41742205705736,2.85707043310578,2.71101523756304,1.68869287222006,1.21060090254187,4.52771237626459
2.48,1.48541652436469,2.74865131131627,0.745056751736696,0.905486757009446,0.387295061758101,0.179608642001717,0,0.459612258068598,1.04777825556492,0,0,0.608507861072431,0.189463376830101,0,0,0,0,0,0.287330188726192,0.287330188726192,1.34928266483112,2.45898788676655,2.49409226208065,2.44470429649489,2.77255442002862,2.06194013625731,1.50140745800952,2.24102971132401
2.48,1.14798347563531,2.60532783805405,0.452245697864407,1.06458732750498,1.00816496009699,0.569491599101554,0.919689172125872,0.655050963749042,1.36683006439881,0.829357210043278,2.11314062342323,2.67106545981425,1.64606748528544,2.83184041864276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.03,3.40219279521747,3.39290544504224,3.6629900277257,1.86223243614833,1.28466867965801,1.25743538168951,0.737378877778515,1.47829632030116,0.896992057576285,1.17385801999815,2.81722359397132,3.76036736408861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392629080026771,0.634199287685347,0.567882373724568,0.562087655625338
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55,0.7524,0.784397727005145,1.2909636136963,0.597043482796517,0.964183540692335,0.927038331209433,0.359720922309924,1.18629057335826,0.71981050596351,0.581580093109833,0.35281504661008,0,0,1.90473901833171,2.242609579159,2.63143969250159,5.82309745379712,4.13085816874931,1.4843231161349,2.20021278521432,2.06141429269443,1.07468360725812,1.73553899410589,0.596860189501545,0.362159360145938,0.584922985711514,0.354843009435919,0
4.65,3.96922492775371,3.95432339804842,3.03532776339726,1.84157064041893,0.964183540692335,0.320828959154924,0,0.593449074601871,0.360089583653587,0.887692387994102,0.719112180253445,0.535462300607661,0.864548506189453,0.567806995842458,0.171139952885751,0.205581353839702,0.615110078697549,0.615110078697549,2.34076049453674,2.08017139073214,3.3728268405415,2.04612240523962,-0.0400599154142769,-0.0396426246287115,0.178388087678634,0.288143705834593,0,0
2.48,1.46585706028996,1.85574135105461,3.32836549906883,2.21781162404045,1.28466867965801,0.638010127615802,0.560443946546834,1.17746056848768,0.714452686879136,1.15391135711792,0.533409428616938,0.17873258425421,0.571611394985509,0.571611394985509,0.338577687329565,0.338577687329565,0.269383483370541,0.269383483370541,1.29329788690212,2.79750047552749,4.734841296347,3.07927083944167,2.9462588281241,0.62568923973567,1.60085227355741,1.89031930237001,1.54397111456704,1.91033582067792
0.31,0.1881,0,0,0,0,0.281599711909284,0.172593371815367,0.281599711909284,0.172593371815367,0.296741510346995,0.358744615423914,0.529884568309665,0.864548506189453,4.09569002392485,3.23157089050415,3.42086228675797,7.42133515885771,5.06249433573482,3.54947641859007,4.26170908656364,5.30476415298632,2.51445850882146,2.03412634790123,0.904682203723546,0.362159360145938,0.584922985711514,0.536080457435289,0.553207436007136
NA,0,0,0,0.182983991444485,0.295442902853075,0.181077908200272,0.295442902853075,0,0,0,0,0.158671239829818,0.488188859195064,0.488188859195064,0.638714369187086,0.647777694708123,2.37323735016794,2.94993264852669,1.46942672711283,1.4268776125823,2.4117050674559,1.08469024035546,1.75188141956401,1.48971476082904,0,0,0,0
0,0,0,0,0.194401361314732,0.313877197956077,0.923238549236468,0.923798413526555,1.16508446271577,0.706871055580569,0.566491149069232,0,0,0,1.90473901833171,2.242609579159,2.63143969250159,6.12044982063839,4.76001349428512,2.97114761878903,3.6776542590418,4.37985999113672,2.51189578732526,2.3677458300888,1.2486198142262,0.969247086480958,2.23558130189696,2.32745272737619,2.30495581157646
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.79,1.68440377347612,2.96839894963703,3.23672759807122,1.9637623941377,2.56725344206487,0.600267260832009,0.521017952355827,0.841581103042122,0.706871055580569,0.869479849107744,0.183788290279429,0.181873828922352,0.579774253672061,4.11038653219848,3.60784269377855,3.9699035303639,8.32254120581137,5.05442177828638,2.24582700973818,2.96164845869974,2.69622746511231,1.49041525182267,2.06915847629346,0.9407978000042,0.765203221002897,0.898819602848706,0.726505561248273,0.749521976020522
NA,NA,NA,NA,0,0,0,0,0,0,0,0.197186848906175,0.643466208829349,0.394382515088956,0.394382515088956,0.321740297456117,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,0,0.318036657607417,0.194925693372288,0.318036657607417,0.194925693372288,0.365731469573553,1.91544138591291,2.72802155628659,1.65512418957499,1.40935805401539,-0.325127037429339,0,0.945788787691004,1.35631785366626,2.85569561256594,2.82713865644028,0.983908691183134,0.939227578425263,0.191531707410204,0.627983371107931,0.419923831241173,1.04802896757223,1.09387469702518,0.879353966936631
NA,NA,NA,NA,0.313681120866892,0.190253502407507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420943854453379,1.04253901669036,0.645404200121925,1.07694509657862
NA,NA,NA,NA,8.47000244424548,4.15160574552495,6.89003628212801,2.90905443427373,2.98624932584797,1.87612475359991,1.42299983483033,1.06676528213838,1.39740391110848,0.660040042206784,0.429006627619899,0.378232270532918,2.41658255672088,1.44430402632058,1.63087433908966,2.63374819422266,1.37493290321916,0.600191078580423,0,0,0.328695384880584,0.423927318852611,0.366399414032848,0.224567382794326,0.224567382794326
NA,NA,NA,NA,0,0,0,0.22571353834803,0.686908801353767,0.62974325710939,1.0274758405469,2.94523644704401,4.37817389043706,2.68010602765902,2.65275800696862,0.70756100376551,0.700190576642952,0.197329284390021,0.392330590728268,0.97766124724817,1.29173608000208,2.218254555983,3.21603273165994,1.56513830925472,2.53572987688942,0.197412832114709,0.31873946851854,0.393776762051992,0.198420313605145
NA,NA,NA,NA,7.31516971308064,3.4038166902085,5.79654421957336,2.25212100416664,3.2972533662372,2.0043935799549,0.713733229911598,0.0385189365930382,0.0628466860202203,1.05133897386232,0.796924151367061,2.28300764799909,6.04607584636608,2.65845966329781,3.09584185718516,5.35496287503359,2.00521676373626,2.82858636864281,4.19952924429382,2.16183772487032,3.49935777310646,0.625802543797347,1.04802896757223,1.09387469702518,1.28580858458404
NA,NA,NA,NA,4.96084694179978,3.50218253031626,5.81985518380253,1.85604253702872,2.65754768672364,1.40730540341452,0.344151955395166,0.208734636924823,0.340567039193133,0.231819778713724,0.231819778713724,0.700190576642952,2.75887507163786,1.6499419121586,1.6332758322378,3.66581094644516,2.32553952572342,1.37451171859898,2.55551481683098,0.590009656892327,0.324647605464387,0.0073682962164548,-0.313249517636669,0,0.188846820813884
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,7.36974063886681,2.87522768825827,5.46294596603958,2.05170633955564,3.31370752768211,2.08092086402942,1.0909440973476,1.93999562991046,3.1025776905655,1.69085988656706,1.44472910103816,0.70756100376551,4.10184969314424,2.45675611306997,2.89210089735906,5.02254341426468,2.00521676373626,2.02255709995821,2.91047045034226,1.37974991961199,2.2363405709519,0.625802543797347,1.04802896757223,1.09387469702518,1.28580858458404
2.28,2.1483,0.1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.33,2.1483,1.3034,0.3007,0,0.54669772856166,0.539280693961277,0.870991360050164,0.709135696670654,0.620253106946442,1.33090576787333,2.12847827076772,1.10876095365042,2.08272495161989,0.993938657914321,1.71525445418306,1.85690690748923,3.33670175492856,2.90114146164998,0.894752149143132,0,0,0.364674171328556,1.32022484076146,1.71404155083412,3.03824444008749,1.84334022399574,2.31998670182852,1.25068608285479
NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04247475249611,3.81901464337622,3.46135902621035,5.72518931674694,2.8670471466298,2.59154401466339,0.86128518882284
3.23,2.7621,1.30167504375993,2.71871288933266,1.48431482955801,2.39706481873305,0.399187005021326,3.08412603160055,2.03276707471175,3.58015953375825,4.52402567585592,4.84760470526964,2.78769135760552,4.94383715905707,1.23941772758128,0.573631499021368,0.530193601814677,0.867026437366812,0.858356172993144,0.722671077254615,0.543226830668363,0.650787358761473,1.46211888605231,2.34546847933907,1.42302453845857,2.25759443211322,0.926481710025659,1.15659650379527,1.14491371082764
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14,1.31107934627504,3.39413801762621,5.75822709818916,3.70082543786391,5.70703559892363,1.81716014448133,4.49593360595149,2.86275321601191,4.72351574493181,3.00795261286041,4.24105770478771,2.20441165405492,3.63597425825213,2.48277379078513,2.26835834064859,2.39905824174752,5.42673463851407,4.63345247951203,2.88713065171728,2.65434185968042,2.30586304830849,2.49900904798787,3.81901464337622,3.8272672682291,6.29901271723521,3.22229786703635,2.81604456943587,1.12381708261418
0,-0.330356184270762,0.718245733724479,1.4787516321681,1.10441510298896,2.71910556969332,0.950942292889519,3.06989720541799,2.02413252672488,3.3552398834635,3.00795261286041,3.31681994472194,1.85894543901972,3.09788712881201,1.944686661345,2.3033293958665,2.21935945977181,3.63285604739251,3.19433421118929,0.894752149143132,0.886067814278983,1.20439276691405,0,0,0,0,0,0,0.597806004348728
2.28,1.8414,1.10977504375993,2.41181288933266,1.48431482955801,3.01789857261635,0.950942292889519,3.06989720541799,2.02413252672488,3.3552398834635,3.00795261286041,3.31681994472194,1.85894543901972,3.09788712881201,1.944686661345,2.12000033546704,2.0396606777961,3.33670175492856,2.61751267022901,0,0,0,0,0,0,0,0.354769053198895,0.223722535477584,0.823788363416995
0,0,0,0,-0.296650212794535,0.139778357431944,0.138380573857624,0.223498236778024,0.319296815237322,0,0,0,1.87549027675224,1.12673178236058,1.11535065324582,2.38881580278889,0.526575789330589,1.49453228871702,1.46493758993054,1.84476144522883,5.60338318697582,2.22412747376377,5.05886110247539,3.03919442151268,0.806833948276699,1.30298049541785,0,1.62686957539835,2.15587798920957
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.264877034991085,1.90291692737882,3.08176086863419,4.8802497966142,2.80020335032331,1.97760236561398,0.519410344850307,2.00166600479052,3.20120529895889,2.75490490162903,4.73627856593526,2.0233523994439,1.63783747137469,1.7168462545913,2.20510992564593,3.89906448371857,2.12425863355759,2.2004592617859,3.81400361914217,2.17506373090059,1.54016486483886,1.3975276539754,0.862862598073252,1.19418981352501,2.90986995707402,1.42212569271654,1.98094639205814,1.45015761393211
0.19,0,1.90480364803843,1.14434227465994,1.84822532185907,1.48507326200676,0.325880254726751,0.526328662339112,0.319296815237322,0,0.927148271914856,2.04379030246859,3.67179129985234,2.61336282406783,1.67844029563338,2.17571511385345,1.17282954223454,1.83518282817877,2.88654730437154,4.86598542644483,6.00112134775243,2.30734689207104,5.15622584030003,3.11256677990185,0,0,0,0,0
4.56,5.78907703499108,4.17183369822212,2.42642551042947,2.03911062611154,1.07644931465177,0.905290245270331,0.520229884858153,1.61839014998326,2.58824354887891,1.5703191554293,2.29616807241596,1.61539221393988,0.970473572156152,1.97985777928409,3.45717985500403,2.37895714835195,2.48633129916187,3.74995772796405,5.70669889924293,5.3823197094917,2.72192310736627,2.76821458038323,1.67792954582216,1.66098076253103,3.98661158136068,1.44371118705164,2.27890020783843,2.25564612408497
5.32,6.40287703499108,5.66011692737882,3.48299711591193,3.67424403959428,2.43989120182437,1.43462748295474,1.31741489089857,1.92668037441808,2.54958363290236,2.52136495211676,6.1434506267919,4.18571864858649,2.9765458041772,0,0,0,0,0,0,1.58663547968885,1.30750011566321,2.37792598030249,1.63634925589271,0.842177385016438,2.37271278698398,1.26243303405829,3.13149741419041,3.3824255126508
1.9,2.41317703499108,3.78151692737882,1.89230000074413,2.14485061257877,1.50660228917454,0.681137084506248,0.801647412459972,0.486318690310642,0.269700000118394,1.85429654382971,3.23581745545933,3.4631013799095,2.55105507461088,0.869663240575174,1.6921254977883,1.97120976697231,0.814739332570774,0.646446423397347,0.816945030632507,0.537286752807671,1.03237455553494,1.93352579923214,0.800557739429326,0.636731953932614,1.45570256889707,1.71075076091497,3.29405600765641,3.87244533403266
0.19,0.571777034991085,0.566001509385115,1.67719418822419,2.37538710977595,1.28047238815556,1.99535447801211,1.64397988535146,2.31402765028864,3.70075604936729,2.54553842189812,4.13794784072045,3.67179129985234,2.61336282406783,2.86708997421432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25893011585057
1.14,0,2.1359332617637,1.47129721027707,2.37628969953309,1.81533077273113,0.325880254726751,0.526328662339112,0.319296815237322,0,0,0,0,0,0,0.531894736697565,1.07625344389462,1.66504041860079,3.23131749107147,4.88538471605236,6.02091254220052,2.80875003211481,2.10696139245394,1.29276455556427,0.509977856733677,2.10137045701037,1.45221514868039,3.71854229072906,5.15496793302677
0,0,0,0,0,0.286304597675194,0.175477011478344,0.582405141203525,0.868516353435135,2.12935218868484,4.06168690934671,2.67884984506842,4.38753313767203,1.3790431174906,1.21623679005433,2.35568890239085,2.70177448220865,1.24792504358926,1.64675579750085,0.421126641912745,0,0,0,0,0.32261143163284,0.521102359832203,0.504024326565496,2.74554413216984,2.73711054023793
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
NA,NA,NA,NA,3.22172462921547,3.47980356392736,2.79898968570652,3.44263087756004,1.57922075589589,0.958032868043488,0.30100645187027,0,0,0,0,0.153783062062153,0.153783062062153,2.06199004805785,2.02115856195769,2.2510265837841,3.53286737973189,5.57174226945679,3.43675582337493,3.72897216438263,1.73659888625927,0.149756117321165,2.67102533092374,1.76991916978055,4.67786186161883
0.57,0.6138,0.3724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.89,11.3609611585268,4.93293692827112,0,0,0,0,0,0,0,0,0,0.843462906463767,1.84529650712385,2.07967663781799,1.26176536318576,0,0,0.28307478302484,1.17078824541697,0,0,0,0,0,0,0.528915907113612,0.320932522993775,2.26596542829114
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06838206290202
NA,NA,NA,NA,2.09323616223358,5.09167049893415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.56,9.72088154470245,3.59604416959151,4.84978236721216,2.84366873519324,5.74243105366953,4.16949659866007,8.21695998688218,6.54794072041964,4.53112603417225,5.70458916701047,2.69581766927733,2.5089069964908,0.281984717399648,0.804508011463781,2.11463798135786,4.18467116238957,8.46380151859712,7.92653939139915,4.30861651524778,3.56173331741951,6.40812886406498,3.94122970841185,4.23068759680547,2.7622686876205,1.39521275569338,2.27373762104793,1.91013981921772,4.08219448638739
0.19,1.96796115852683,1.55130168037603,2.46768515700043,2.69809322875116,4.41706764281304,3.34921317201676,7.84388002674414,5.88491469280086,3.65509400832868,4.56649906585052,1.64975552406627,0,0,0,0,0,0,0,0,0,0,0.945335490589853,1.511847118614,2.03073068125671,1.23219497143351,0.493540132033885,0.461323721021068,0.261458536480346
0.57,2.28106115852683,0.82878172236767,1.0347639939144,2.38625445645598,4.99829107358464,4.44451225328211,9.27851817863939,6.65896156709985,3.43287649699193,4.78480528655529,2.13963481769974,3.34731315521318,4.31953875499953,4.03357924956669,2.43588641738482,1.10416094931635,1.31023774922064,1.42639606214932,1.5423268864504,2.31598103258486,5.66125777472452,3.31287279497366,4.70616974341221,3.69870799281792,2.13334932155486,3.46614166178299,1.91013981921772,5.52532812147605
5.89,3.37785831034545,9.73460242461402,5.94239626954079,7.44278721428269,4.68096070332341,5.25186716458885,2.07487738065628,1.88881902340627,1.62397589525059,1.20110965915252,2.57866516227338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177008886557415
0.93,1.25168997241454,3.72996838091901,3.20455571814574,5.02543765916672,2.02068369861138,1.94814952164162,0.164179804508208,0.162469598211247,0.265081976028877,0,0,0,0,0,0,0,0,0,0,0,0,0.265440583443535,0,0,0,0,0,0
2.79,1.5048,2.1266,0,0.263876261875435,0.160045918240981,0.261127550814232,0.160045918240981,1.19309935110503,1.90808854014661,1.35189961228829,2.18322348772873,0.31044835379867,0.188292768348992,0,0.292132636712603,0.292132636712603,0.179049035404499,0.179049035404499,0,0,0,0,0,0,0,0,0,0
4.03,3.55448997241454,7.20816838091901,4.56071125574422,5.58290575933038,3.52342386226922,6.69967418081061,3.88678719300186,5.18260909783956,6.5677995730678,4.35383423775262,0,0,0,0,0,0,1.37570932384429,1.69738255695282,3.02476040369112,3.25918298714747,2.15590313149003,4.7043493335038,3.76115819629818,5.1770954114411,5.06388897741764,2.06536195088584,0,0
NA,NA,NA,NA,0,0,0,0,0.187037026988412,0.559829926755356,0.343121568011347,0.559829926755356,0.812603825747103,1.51220344629608,1.65072923778543,3.33551615019498,3.08235698721598,0.729890365427323,0.557375533078207,0.309611471087163,0,0.981932518536244,3.32795898508284,1.97972512679975,1.95972790329672,1.62617283751724,0,0,0.372650287489295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292132636712603,0.292132636712603,0.179049035404499,0.179049035404499,0,-0.256864217249809,-0.157432907346657,2.2667600463994,1.36179356348683,1.51044254578837,2.43925925627585,1.09014234978968,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20374565836375,1.17990911067338,1.90566926008811,1.88622365539333,0.981932518536244,3.32795898508284,3.08977941755239,2.96978798386103,3.24198639470238,1.94447185529205,1.49437067140825,0.906653043389433
2.48,1.5048,2.1266,0,0,0,0.265081976028877,1.16700883002608,2.18265688620384,3.7218234805817,3.75594951085886,5.09963533360592,5.45337064292286,4.22511259950364,2.69954791677102,4.42566883172858,2.81388106434505,1.78401594092566,1.93147439871739,0,0,0.495207391968546,0.274463897786236,1.0100641269009,2.20378577257611,3.80054071394201,3.62229848635754,4.43954205673719,1.96063408624483
4.34,2.6334,3.9494,1.1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265440583443535,0.162689389852489,0.162689389852489,0.265440583443535,0,0,0
0.62,0.883158310345448,3.12272652815066,3.57029301219745,5.87111537126445,5.5187276993255,8.84894521735692,4.85308592758388,5.95353304925197,5.14481152682475,3.35424457313344,4.45071125494579,3.06788528614687,3.07616941803652,2.20262116176782,5.50626970477322,5.1774306596373,2.92616031413752,0,0,0,0,0,2.52516031725226,3.39567691223421,5.68800919052132,4.49103517596704,3.4058384049515,1.43660508252037
NA,NA,NA,NA,8.03089261982137,4.74863778732374,7.88201394638515,2.21692101650046,1.68826378262372,0.830749574763455,0.716736986575977,0.188114004937941,0.303725737139383,0.369190525557386,1.9607940294488,2.81932576719491,3.11624043621215,1.70357505924082,0.19536415329004,0.621131518965373,0.305699813132495,1.74489340549167,4.81235900813948,3.07681138569596,6.16498885153775,2.6433976561164,3.05730912740779,1.47655963446559,0.773949325580217
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763165735509989,1.63169580558583,2.92289998568742,2.19191058149782,3.16280462551039,1.20552788530139,1.95247556409532,2.18404509199465,2.10452460751285
NA,NA,NA,NA,2.57450980455885,1.5466793172709,2.81369296082694,1.70692433403688,0.309211831368795,0.187542794227377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,7.59355499839747,6.09373572469709,9.584006056058,5.15953197507582,3.91828257862602,2.01143728606165,3.55636986638105,0,0,0,0,0,0,0.400124610622361,0.835595602772455,1.66827817626895,2.44829520648873,2.27071945040828,5.59981136886256,3.54998010339799,5.35644429009545,4.18603388410721,4.87353465483163,3.98006635791083,3.86498109588613
NA,NA,NA,NA,0.354823529586005,0,0,0,0.303134747231755,1.16179125557747,2.50592633984586,1.71452400154388,2.45641746579575,0.7509968641764,0.559407776175143,0.948091393309109,0.948091393309109,0.819126959900541,1.06050312438474,1.34970679205719,0,0,0,0,0,0,0,1.57427088756546,1.7383960954009
4.96,2.8576685010589,3.43782303296766,2.98333781263963,5.29354474447482,2.92473771790288,4.14728818218711,1.81989126059525,1.04741338430967,1.61919673520477,3.244830449718,1.92779451427892,2.79799713937007,0.95077214659704,0.567036483497094,0.654057509484098,0.96267611625985,0.828536458578438,1.26400745072853,1.99699121708426,2.44829520648873,1.08943898496944,2.69434428933431,1.42341843562296,1.92506821743668,1.16784092321784,0.366377014276086,0.222214553349575,0.187408024584311
