"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35"
480,NA,NA,0,68,57,5,90,0,77,0,0,90,70,45,5,0,0,0,0,12,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0
481,81,90,90,90,90,90,90,90,90,90,0,74,90,90,85,66,16,83,86,83,0,180,90,90,87,90,84,90,82,85,0,90,89,83,0
482,89,90,90,19,0,0,0,0,0,28,45,61,29,68,90,90,23,90,12,53,0,0,81,84,90,78,90,79,76,90,0,90,90,88,0
483,90,67,90,90,90,90,90,90,9,90,90,90,90,90,90,90,90,90,82,90,0,163,73,90,90,90,90,90,90,0,0,80,8,90,0
484,90,90,87,70,90,72,74,90,80,90,90,90,90,76,63,90,90,90,90,90,0,180,86,0,90,90,90,90,90,90,0,90,90,180,0
485,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,23,73,13,7,14,0,92,3,20,10,19,20,65,20,56,0,87,23,79,0
486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,24,7,0,0,0,0,90,0
487,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,57,10,20,77,62,77,15,15,21,61,90,90,0,56,26,12,90,6,90,36,0,86,8,90,2,0,0,0,13,4,0,2,1,79,0
489,32,22,69,5,73,0,3,74,68,61,90,15,90,33,76,85,89,76,77,75,0,180,90,69,79,90,69,10,69,90,0,73,66,116,0
490,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,16,5,1,11,5,90,0,90,0,9,81,90,0
491,1,0,2,12,0,17,90,90,90,90,45,28,60,0,4,77,66,90,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
