"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35"
609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LEI","SWA","MCI","SOU","LEI","STK","CHE","WHU","EVE","WBA","ARS","LIV","BOU","BUR","HUD","CRY"
610,"LIV","BOU","BHA","SOU","MCI","SWA","WBA","ARS","CHE","STK","EVE","WHU","NEW","MUN","TOT","BUR","CRY","HUD","BHA","LEI","SWA","MCI","SOU","LEI","STK","CHE","WHU","EVE","WBA","ARS","LIV","BOU","BUR","HUD","CRY"
611,"LIV","BOU","BHA","SOU","MCI","SWA","WBA","ARS","CHE","STK","EVE","WHU","NEW","MUN","TOT","BUR","CRY","HUD","BHA","LEI","SWA","MCI","SOU","LEI","STK","CHE","WHU","EVE","WBA","ARS","LIV","BOU","BUR","HUD","CRY"
612,"LIV","BOU","BHA","SOU","MCI","SWA","WBA","ARS","CHE","STK","EVE","WHU","NEW","MUN","TOT","BUR","CRY","HUD","BHA","LEI","SWA","MCI","SOU","LEI","STK","CHE","WHU","EVE","WBA","ARS","LIV","BOU","BUR","HUD","CRY"
613,"LIV","BOU","BHA","SOU","MCI","SWA","WBA","ARS","CHE","STK","EVE","WHU","NEW","MUN","TOT","BUR","CRY","HUD","BHA","LEI","SWA","MCI","SOU","LEI","STK","CHE","WHU","EVE","WBA","ARS","LIV","BOU","BUR","HUD","CRY"
614,"BOU","BUR","STK","BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
615,"BOU","BUR","STK","BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
616,"BOU","BUR","STK","BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
617,"WAT","CRY","ARS","MCI","BUR","LEI","NEW","MUN","TOT","HUD","WHU","SOU","CHE","STK","BHA","EVE","WBA","BOU","ARS","SWA","LEI","BUR","MCI","SWA","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
619,"MUN","SOU","NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
620,"MUN","SOU","NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
621,"MUN","SOU","NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
624,"MUN","SOU","NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
625,"MUN","SOU","NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
