FirstName;Surname;PositionsList;Team;Cost;PointsLastRound;TotalPoints;AveragePoints;AveragePointsPerDollar;TotalPointsPerDollar;GameweekWeighting;TransfersOut;YellowCards;GoalsConceded;GoalsConcededPoints;Saves;SavesPoints;GoalsScored;GoalsScoredPoints;ValueSeason;TransfersOutRound;PriceRise;PriceFallRound;LastSeasonPoints;PriceFall;ValueForm;PenaltiesMissed;Form;Bonus;FanRating;CleanSheets;CleanSheetPoints;Assists;SelectedByPercent;TransfersIn;OwnGoals;EAIndex;PenaltiesSaved;DreamteamCount;MinutesPlayed;TransfersInRound;PriceRiseRound;RedCards;BPS;NextFixture1;NextFixture2;NextFixture3;NextFixture4;NextFixture5;GW6Forecast;GW7Forecast;GW8Forecast;GW9Forecast;GW10Forecast;GW11Forecast;GW12Forecast;GW13Forecast;GW14Forecast;GW15Forecast;GW16Forecast;GW17Forecast;GW18Forecast;GW19Forecast;GW20Forecast;GW21Forecast;GW22Forecast;GW23Forecast;GW24Forecast;GW25Forecast;GW26Forecast;GW27Forecast;GW28Forecast;GW29Forecast;GW30Forecast;GW31Forecast;GW32Forecast;GW33Forecast;GW34Forecast;GW35Forecast;GW36Forecast;GW37Forecast;GW38Forecast
Adam;Clayton;MID;MID;4400000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Sunderland;West Brom;Crystal Palace;Everton;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tom;Cleverley;MID;EVE;5300000;1;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;West Brom;Stoke;Sunderland;Middlesbrough;Bournemoth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gael;Clichy;DEF;MCI;5400000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;80;;;;;Stoke;West Ham;Man Utd;Bournemouth;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sam;Clucas;MID;HUL;4900000;1;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nathaniel;Clyne;DEF;LIV;5500000;4;4;;;;;;;3;;;;;;;;;;;;;;;;;;;1;;;;;;;90;;;;;Burnley;Tottenham;Leicester;Chelsea;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seamus;Coleman;DEF;EVE;5400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Stoke;Sunderland;Middlesbrough;Bournemoth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;Collins;DEF;WHU;4600000;6;6;;;;;;1;2;;;;1;;;;;;;;;;;;;;;;;;;;;;90;;;;;Bournemouth;Man City;Watford;West Brom;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lewis;Cook;MID;BOU;4900000;2;2;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;81;;;;;West Ham;Crystal Palace;West Brom;Man City;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Steve;Cook;DEF;BOU;4400000;1;1;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Crystal Palace;West Brom;Man City;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Francis;Coquelin;MID;ARS;4400000;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Leicester;Watford;Southampton;Hull;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jack;Cork;MID;SWA;4900000;3;3;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Hull;Leicester;Chelsea;Southampton;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Costa;FWD;CHE;10000000;5;5;;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;;;90;;;;;Watford;Burnley;Swansea;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thibaut;Courtois;GLK;CHE;5500000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Watford;Burnley;Swansea;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Philippe;Coutinho;MID;LIV;8100000;12;12;;;;;;0;;;;;2;;;;;;;;;;;;;;;;;;;;;;70;;;;;Burnley;Tottenham;Leicester;Chelsea;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aaron;Cresswell;DEF;WHU;5400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Man City;Watford;West Brom;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Peter;Crouch;FWD;STK;4800000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Juan;Cuadrado;MID;CHE;6900000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Burnley;Swansea;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Josh;Cullen;MID;WHU;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Man City;Watford;West Brom;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Charlie;Daniels;DEF;BOU;4900000;1;1;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Crystal Palace;West Brom;Man City;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Scott;Dann;DEF;CRY;5500000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Bournemouth;Middlesbrough;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tendayi;Darikwa;DEF;BUR;4300000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Chelsea;Hull;Leicester;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matteo;Darmian;DEF;MUN;5100000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Hull;Man City;Watford;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;David Luiz;DEF;CHE;6000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Burnley;Swansea;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ben;Davies;DEF;TOT;5000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;Liverpool;Stoke;Sunderland;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Curtis;Davies;DEF;HUL;4900000;1;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tom;Davies;MID;EVE;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Stoke;Sunderland;Middlesbrough;Bournemoth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Steven;Davis;MID;SOU;5300000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Man Utd;Sunderland;Arsenal;Swansea;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Craig;Dawson;DEF;WBA;5000000;5;5;;;;;;1;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Everton;Middlesbrough;Bournemouth;West Ham;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael;Dawson;DEF;HUL;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kevin;De Bruyne;MID;MCI;10800000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Stoke;West Ham;Man Utd;Bournemouth;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;de Gea;GLK;MUN;5500000;0;0;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Hull;Man City;Watford;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ritchie;de Laet;DEF;LEI;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Swansea;Liverpool;Burnley;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Carlos;De Pena;MID;MID;4300000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;West Brom;Crystal Palace;Everton;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marten;de Roon;MID;MID;4400000;1;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;22;;;;;Sunderland;West Brom;Crystal Palace;Everton;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Julien;de Sart;MID;MID;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;West Brom;Crystal Palace;Everton;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mathieu;Debuchy;DEF;ARS;4800000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Watford;Southampton;Hull;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Troy;Deeney;FWD;WAT;7000000;5;5;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;90;;;;;Chelsea;Arsenal;West Ham;Man Utd;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jermain;Defoe;FWD;SUN;7100000;6;6;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;83;;;;;Middlesbrough;Southampton;Everton;Tottenham;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Steven;Defour;MID;BUR;6000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Chelsea;Hull;Leicester;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Damien;Delaney;DEF;CRY;5000000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Bournemouth;Middlesbrough;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fabian;Delph;MID;MCI;4800000;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;26;;;;;Stoke;West Ham;Man Utd;Bournemouth;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mousa;Dembele;MID;TOT;5500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;Liverpool;Stoke;Sunderland;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jason;Denayer;DEF;SUN;4900000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Southampton;Everton;Tottenham;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Memphis;Depay;MID;MUN;7300000;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;Southampton;Hull;Man City;Watford;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gerard;Deulofeu;MID;EVE;6200000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;68;;;;;West Brom;Stoke;Sunderland;Middlesbrough;Bournemoth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mohamed;Diame;MID;HUL;5500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eric;Dier;MID;TOT;5300000;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;56;;;;;Crystal Palace;Liverpool;Stoke;Sunderland;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adama;Diomande;FWD;HUL;4600000;6;6;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;90;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mame Biram;Diouf;FWD;STK;5800000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;69;;;;;Man City;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brice;Dja Djedje;DEF;WAT;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Arsenal;West Ham;Man Utd;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Papy;Djilobodji;DEF;SUN;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Southampton;Everton;Tottenham;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Abdoulaye;Doucoure;MID;WAT;4800000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Arsenal;West Ham;Man Utd;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stewart;Downing;MID;MID;5300000;1;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Sunderland;West Brom;Crystal Palace;Everton;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luke;Dreher;MID;CRY;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Bournemouth;Middlesbrough;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Daniel;Drinkwater;MID;LEI;5400000;2;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Arsenal;Swansea;Liverpool;Burnley;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nathan;Dyer;MID;SWA;4800000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Leicester;Chelsea;Southampton;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oviemuno;Ejaria;MID;LIV;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Tottenham;Leicester;Chelsea;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ahmed;Elmohamady;MID;HUL;4900000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mohamed;Elneny;MID;ARS;4800000;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67;;;;;Leicester;Watford;Southampton;Hull;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marvin;Emnes;FWD;SWA;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Leicester;Chelsea;Southampton;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Christian;Eriksen;MID;TOT;8300000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Crystal Palace;Liverpool;Stoke;Sunderland;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jonny;Evans;DEF;WBA;4500000;5;5;;;;;;1;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Everton;Middlesbrough;Bournemouth;West Ham;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lukasz;Fabianski;GLK;SWA;5100000;6;6;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Hull;Leicester;Chelsea;Southampton;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Fabio;DEF;MID;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;West Brom;Crystal Palace;Everton;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cesc;Fabregas;MID;CHE;7100000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Burnley;Swansea;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adam;Federici;GLK;BOU;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Crystal Palace;West Brom;Man City;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sofiane;Feghouli;MID;WHU;5300000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Man City;Watford;West Brom;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marouane;Fellaini;MID;MUN;6000000;0;0;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Hull;Man City;Watford;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leroy;Fer;MID;SWA;5300000;8;8;;;;;;;0;;;;1;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Hull;Leicester;Chelsea;Southampton;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Edimilson;Fernandes;MID;WHU;5000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Man City;Watford;West Brom;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Federico;Fernandez;DEF;SWA;4500000;5;5;;;;;;1;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Hull;Leicester;Chelsea;Southampton;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Fernandinho;MID;MCI;5500000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Stoke;West Ham;Man Utd;Bournemouth;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Fernando;MID;MCI;4800000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;West Ham;Man Utd;Bournemouth;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sam;Field;MID;WBA;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Middlesbrough;Bournemouth;West Ham;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roberto;Firmino;MID;LIV;8400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Burnley;Tottenham;Leicester;Chelsea;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Viktor;Fischer;MID;MID;5100000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;West Brom;Crystal Palace;Everton;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mathieu;Flamini;MID;CRY;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Bournemouth;Middlesbrough;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jon;Flanagan;DEF;BUR;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Chelsea;Hull;Leicester;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ashley;Fletcher;FWD;WHU;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Man City;Watford;West Brom;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Darren;Fletcher;MID;WBA;5000000;3;3;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Everton;Middlesbrough;Bournemouth;West Ham;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jose;Fonte;DEF;SOU;5400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Sunderland;Arsenal;Swansea;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adam;Forshaw;MID;MID;4500000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;68;;;;;Sunderland;West Brom;Crystal Palace;Everton;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fraser;Forster;GLK;SOU;5000000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Man Utd;Sunderland;Arsenal;Swansea;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ben;Foster;GLK;WBA;4700000;6;6;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Everton;Middlesbrough;Bournemouth;West Ham;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Timothy;Fosu-Mensah;DEF;MUN;4300000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Hull;Man City;Watford;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Simon;Francis;DEF;BOU;4500000;1;1;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Crystal Palace;West Brom;Man City;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ryan;Fraser;MID;BOU;5000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Crystal Palace;West Brom;Man City;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
George;Friend;DEF;MID;4500000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Sunderland;West Brom;Crystal Palace;Everton;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dael;Fry;DEF;MID;4000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;West Brom;Crystal Palace;Everton;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ezekiel;Fryers;DEF;CRY;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Bournemouth;Middlesbrough;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Christian;Fuchs;DEF;LEI;5400000;0;0;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Arsenal;Swansea;Liverpool;Burnley;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jay;Fulton;MID;SWA;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Leicester;Chelsea;Southampton;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ramiro;Funes Mori;DEF;EVE;4800000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Brom;Stoke;Sunderland;Middlesbrough;Bournemoth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Gabriel;DEF;ARS;4800000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Watford;Southampton;Hull;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brendan;Galloway;DEF;WBA;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Middlesbrough;Bournemouth;West Ham;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cristian;Gamboa;DEF;WBA;4000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Middlesbrough;Bournemouth;West Ham;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Garcia;MID;MCI;5000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;West Ham;Man Utd;Bournemouth;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Craig;Gardner;MID;WBA;5500000;3;3;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;71;;;;;Everton;Middlesbrough;Bournemouth;West Ham;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Florin;Gardos;DEF;SOU;4000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Sunderland;Arsenal;Swansea;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paulo;Gazzaniga;GLK;SOU;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Sunderland;Arsenal;Swansea;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kieran;Gibbs;DEF;ARS;4800000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Watford;Southampton;Hull;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ben;Gibson;DEF;MID;4500000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Sunderland;West Brom;Crystal Palace;Everton;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Darron;Gibson;MID;EVE;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Stoke;Sunderland;Middlesbrough;Bournemoth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Olivier;Giroud;FWD;ARS;8900000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Watford;Southampton;Hull;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shay;Given;GLK;STK;4500000;1;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Man City;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serge;Gnabry;MID;ARS;5000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Watford;Southampton;Hull;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heurelho;Gomes;GLK;WAT;5000000;1;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Chelsea;Arsenal;West Ham;Man Utd;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joseph;Gomez;DEF;LIV;4900000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Tottenham;Leicester;Chelsea;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
