FirstName;Surname;PositionsList;Team;Cost;PointsLastRound;TotalPoints;AveragePoints;AveragePointsPerDollar;TotalPointsPerDollar;GameweekWeighting;TransfersOut;YellowCards;GoalsConceded;GoalsConcededPoints;Saves;SavesPoints;GoalsScored;GoalsScoredPoints;ValueSeason;TransfersOutRound;PriceRise;PriceFallRound;LastSeasonPoints;PriceFall;ValueForm;PenaltiesMissed;Form;Bonus;FanRating;CleanSheets;CleanSheetPoints;Assists;SelectedByPercent;TransfersIn;OwnGoals;EAIndex;PenaltiesSaved;DreamteamCount;MinutesPlayed;TransfersInRound;PriceRiseRound;RedCards;BPS;NextFixture1;NextFixture2;NextFixture3;NextFixture4;NextFixture5;GW6Forecast;GW7Forecast;GW8Forecast;GW9Forecast;GW10Forecast;GW11Forecast;GW12Forecast;GW13Forecast;GW14Forecast;GW15Forecast;GW16Forecast;GW17Forecast;GW18Forecast;GW19Forecast;GW20Forecast;GW21Forecast;GW22Forecast;GW23Forecast;GW24Forecast;GW25Forecast;GW26Forecast;GW27Forecast;GW28Forecast;GW29Forecast;GW30Forecast;GW31Forecast;GW32Forecast;GW33Forecast;GW34Forecast;GW35Forecast;GW36Forecast;GW37Forecast;GW38Forecast
Serge;Gnabry;MID;ARS;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Southampton;Hull;Chelsea;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heurelho;Gomes;GLK;WAT;5000000;1;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joseph;Gomez;DEF;LIV;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bafetimbi;Gomis;FWD;SWA;6500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lynden;Gooch;MID;SUN;4500000;1;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dan;Gosling;MID;BOU;4800000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lewis;Grabban;FWD;BOU;4500000;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Max;Gradel;MID;BOU;5200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lee;Grant;GLK;STK;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andre;Gray;FWD;BUR;6400000;9;;;;;;;;0;;;;1;;;;;;;;;;;;;1;;1;;;;;;;90;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Demarai;Gray;MID;LEI;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marko;Grujic;MID;LIV;4600000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johann Berg;Gudmundsson;MID;BUR;5200000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;34;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adlene;Guedioura;MID;WAT;4500000;5;;;;;;;;3;;;;;;;;;;;;;;;;;;;1;;;;;;;88;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Idrissa;Gueye;MID;EVE;5000000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Stoke;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ilkay;Gundogan;MID;MCI;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bradley;Guzan;GLK;MID;4500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Brom;Crystal Palace;Everton;Tottenham;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pierre-Emile;H?jbjerg;MID;SOU;4400000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Sunderland;Arsenal;Swansea;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ben;Hamer;GLK;LEI;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joe;Hart;GLK;MCI;5300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jakob;Haugaard;GLK;STK;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eden;Hazard;MID;CHE;10000000;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Burnley;Swansea;Liverpool;Arsenal;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tom;Heaton;GLK;BUR;4600000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordan;Henderson;MID;LIV;6400000;1;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jeff;Hendrick;MID;BUR;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wayne;Hennessey;GLK;CRY;4500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rouwen;Hennings;FWD;BUR;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Markus;Henriksen;MID;HUL;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Abel;Hernandez;FWD;HUL;6000000;6;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;90;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luis;Hernandez;DEF;LEI;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ander;Herrera;MID;MUN;6300000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;8;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ben;Hinchcliffe;FWD;HUL;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tommie;Hoban;DEF;WAT;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rob;Holding;DEF;ARS;4500000;5;;;;;;;1;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Watford;Southampton;Hull;Chelsea;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jose;Holebas;DEF;WAT;4500000;0;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mason;Holgate;DEF;EVE;4500000;5;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;90;;;;;Stoke;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tom;Huddlestone;MID;HUL;5000000;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robert;Huth;DEF;LEI;5000000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Emerson;Hyndman;MID;BOU;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordon;Ibe;MID;BOU;5300000;2;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;79;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zlatan;Ibrahimovic;FWD;MUN;11700000;10;;;;;;;;0;;;;2;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Odion;Ighalo;FWD;WAT;7300000;2;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kelechi;Iheanacho;FWD;MCI;7100000;4;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;7;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Giannelli;Imbula;MID;STK;4900000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;72;;;;;Everton;Tottenham;Crystal Palace;West Brom;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danny;Ings;FWD;LIV;5600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gokhan;Inler;MID;LEI;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stephen;Ireland;MID;STK;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lloyd;Isgrove;MID;SOU;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Arsenal;Swansea;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Branislav;Ivanovic;DEF;CHE;6000000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Burnley;Swansea;Liverpool;Arsenal;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alex;Iwobi;MID;ARS;5800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Southampton;Hull;Chelsea;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phil;Jagielka;DEF;EVE;5100000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Stoke;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eldin;Jakupovic;GLK;HUL;4100000;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Daryl;Janmaat;DEF;WAT;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vincent;Janssen;FWD;TOT;7800000;2;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Liverpool;Stoke;Sunderland;Middlesbrough;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adnan;Januzaj;MID;SUN;5500000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mile;Jedinak;MID;CRY;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Carl;Jenkinson;DEF;ARS;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Southampton;Hull;Chelsea;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Glen;Johnson;DEF;STK;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Jonathan Benteke;FWD;CRY;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;Jones;MID;BUR;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phil;Jones;DEF;MUN;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Billy;Jones;DEF;SUN;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Joselu;FWD;STK;5300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Josh Robson;DEF;SUN;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lukas;Jutkiewicz;FWD;BUR;4400000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;8;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Christian;Kabasele;DEF;WAT;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Younes;Kaboul;DEF;SUN;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sullay;Kaikai;MID;CRY;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Harry;Kane;FWD;TOT;10800000;5;;;;;;;;0;;;;;;;;;;;;;;;;;1;;1;;;;;;;90;;;;;Liverpool;Stoke;Sunderland;Middlesbrough;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
N'Golo;Kante;MID;CHE;4900000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Burnley;Swansea;Liverpool;Arsenal;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bartosz;Kapustka;MID;LEI;5300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Loris;Karius;GLK;LIV;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael;Keane;DEF;BUR;5000000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Will;Keane;FWD;HUL;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Martin;Kelly;DEF;CRY;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kenedy;MID;WAT;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wahbi;Khazri;MID;SUN;6200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ki Sung-yueng;MID;SWA;5300000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;22;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael;Kightly;MID;BUR;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joshua;King;MID;BOU;5500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andy;King;MID;LEI;4800000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;37;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stephen;Kingsley;DEF;SWA;4100000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jan;Kirchhoff;MID;SUN;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ragnar;Klavan;DEF;LIV;4900000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aleksandar;Kolarov;DEF;MCI;5900000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vincent;Kompany;DEF;MCI;5900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arouna;Kone;FWD;EVE;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lamine;Kone;DEF;SUN;5300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dimitrios;Konstantopoulos;GLK;MID;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Crystal Palace;Everton;Tottenham;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Laurent;Koscielny;DEF;ARS;6000000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Watford;Southampton;Hull;Chelsea;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cheikhou;Kouyate;MID;WHU;5300000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Man City;Watford;West Brom;Southampton;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dusan;Kuciak;GLK;HUL;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Olayinka Fredrick Oladotun;Ladapo;FWD;CRY;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Daniel;Lafferty;DEF;BUR;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adam;Lallana;MID;LIV;7100000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;78;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rickie;Lambert;FWD;WBA;5400000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;Middlesbrough;Bournemouth;West Ham;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Erik;Lamela;MID;TOT;7000000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Liverpool;Stoke;Sunderland;Middlesbrough;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Manuel;Lanzini;MID;WHU;6400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;West Brom;Southampton;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sebastian;Larsson;MID;SUN;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Grant;Leadbitter;MID;MID;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Crystal Palace;Everton;Tottenham;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joe;Ledley;MID;CRY;4500000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Lee Chung-yong;MID;CRY;4500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;82;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jonathan;Leko;MID;WBA;4400000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;;;Middlesbrough;Bournemouth;West Ham;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brian;Lenihan;DEF;HUL;3900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aaron;Lennon;MID;EVE;5700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jeremain;Lens;MID;SUN;5900000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jesse;Lingard;MID;MUN;5700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jake;Livermore;MID;HUL;4900000;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
