FirstName;Surname;PositionsList;Team;Cost;PointsLastRound;TotalPoints;AveragePoints;AveragePointsPerDollar;TotalPointsPerDollar;GameweekWeighting;TransfersOut;YellowCards;GoalsConceded;GoalsConcededPoints;Saves;SavesPoints;GoalsScored;GoalsScoredPoints;ValueSeason;TransfersOutRound;PriceRise;PriceFallRound;LastSeasonPoints;PriceFall;ValueForm;PenaltiesMissed;Form;Bonus;FanRating;CleanSheets;CleanSheetPoints;Assists;SelectedByPercent;TransfersIn;OwnGoals;EAIndex;PenaltiesSaved;DreamteamCount;MinutesPlayed;TransfersInRound;PriceRiseRound;RedCards;BPS;NextFixture1;NextFixture2;NextFixture3;NextFixture4;NextFixture5;GW6Forecast;GW7Forecast;GW8Forecast;GW9Forecast;GW10Forecast;GW11Forecast;GW12Forecast;GW13Forecast;GW14Forecast;GW15Forecast;GW16Forecast;GW17Forecast;GW18Forecast;GW19Forecast;GW20Forecast;GW21Forecast;GW22Forecast;GW23Forecast;GW24Forecast;GW25Forecast;GW26Forecast;GW27Forecast;GW28Forecast;GW29Forecast;GW30Forecast;GW31Forecast;GW32Forecast;GW33Forecast;GW34Forecast;GW35Forecast;GW36Forecast;GW37Forecast;GW38Forecast
Serge;Gnabry;MID;ARS;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Hull;Chelsea;Burnley;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heurelho;Gomes;GLK;WAT;5000000;1;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joseph;Gomez;DEF;LIV;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Hull;Swansea;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bafetimbi;Gomis;FWD;SWA;6500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Southampton;Man City;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lynden;Gooch;MID;SUN;4500000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;77;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dan;Gosling;MID;BOU;4800000;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;31;;;;;West Brom;Man City;Everton;Watford;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lewis;Grabban;FWD;BOU;4500000;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;West Brom;Man City;Everton;Watford;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Max;Gradel;MID;BOU;5200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Man City;Everton;Watford;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lee;Grant;GLK;STK;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Man Utd;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andre;Gray;FWD;BUR;6400000;2;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Demarai;Gray;MID;LEI;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marko;Grujic;MID;LIV;4600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Hull;Swansea;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johann Berg;Gudmundsson;MID;BUR;5200000;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;33;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adlene;Guedioura;MID;WAT;4500000;0;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Idrissa;Gueye;MID;EVE;5000000;,;;;;;;;;0;;;;;;;;;;;;;;;;;;1;;;;;;;;90;;;;;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ilkay;Gundogan;MID;MCI;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Bournemouth;Swansea;Tottenham;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bradley;Guzan;GLK;MID;4500000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Crystal Palace;Everton;Tottenham;West Ham;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pierre-Emile;H?jbjerg;MID;SOU;4400000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;82;;;;;Arsenal;Swansea;West Ham;Leicester;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ben;Hamer;GLK;LEI;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joe;Hart;GLK;MCI;5300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Bournemouth;Swansea;Tottenham;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jakob;Haugaard;GLK;STK;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Man Utd;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eden;Hazard;MID;CHE;10000000;8;;;;;;;;0;;;;1;;;;;;;;;;;;;1;;;;;;;;;81;;;;;Swansea;Liverpool;Arsenal;Hull;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tom;Heaton;GLK;BUR;4600000;1;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordan;Henderson;MID;LIV;6400000;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Leicester;Chelsea;Hull;Swansea;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jeff;Hendrick;MID;BUR;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wayne;Hennessey;GLK;CRY;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rouwen;Hennings;FWD;BUR;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Markus;Henriksen;MID;HUL;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Arsenal;Liverpool;Chelsea;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Abel;Hernandez;FWD;HUL;6000000;2;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;83;;;;;Burnley;Arsenal;Liverpool;Chelsea;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luis;Hernandez;DEF;LEI;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ander;Herrera;MID;MUN;6300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ben;Hinchcliffe;FWD;HUL;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Arsenal;Liverpool;Chelsea;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tommie;Hoban;DEF;WAT;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rob;Holding;DEF;ARS;4500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Hull;Chelsea;Burnley;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jose;Holebas;DEF;WAT;4500000;0;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mason;Holgate;DEF;EVE;4500000;6;;;;;;;;0;;;;;;;;;;;;;;;;;;1;;;;;;;;90;;;;;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tom;Huddlestone;MID;HUL;5000000;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Burnley;Arsenal;Liverpool;Chelsea;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robert;Huth;DEF;LEI;5000000;4;;;;;;;1;1;;;;;;;;;;;;;;;;;0;;1;;;;;;;90;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Emerson;Hyndman;MID;BOU;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Man City;Everton;Watford;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordon;Ibe;MID;BOU;5300000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;59;;;;;West Brom;Man City;Everton;Watford;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zlatan;Ibrahimovic;FWD;MUN;11700000;2;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Odion;Ighalo;FWD;WAT;7300000;1;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kelechi;Iheanacho;FWD;MCI;7100000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Bournemouth;Swansea;Tottenham;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Giannelli;Imbula;MID;STK;4900000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;78;;;;;Tottenham;Crystal Palace;West Brom;Man Utd;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danny;Ings;FWD;LIV;5600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Hull;Swansea;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gokhan;Inler;MID;LEI;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stephen;Ireland;MID;STK;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Man Utd;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lloyd;Isgrove;MID;SOU;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Swansea;West Ham;Leicester;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Branislav;Ivanovic;DEF;CHE;6000000;5;;;;;;;1;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Swansea;Liverpool;Arsenal;Hull;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alex;Iwobi;MID;ARS;5800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Hull;Chelsea;Burnley;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phil;Jagielka;DEF;EVE;5100000;6;;;;;;;;0;;;;;;;;;;;;;;;;;;1;;;;;;;;90;;;;;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eldin;Jakupovic;GLK;HUL;4100000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Burnley;Arsenal;Liverpool;Chelsea;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Daryl;Janmaat;DEF;WAT;5000000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;38;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vincent;Janssen;FWD;TOT;7800000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;62;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adnan;Januzaj;MID;SUN;5500000;1;;;;;;;1;1;;;;;;;;;;;;;;;;;0;;;;;;;;;90;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mile;Jedinak;MID;CRY;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Carl;Jenkinson;DEF;ARS;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Hull;Chelsea;Burnley;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Glen;Johnson;DEF;STK;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Man Utd;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Jonathan Benteke;FWD;CRY;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;Jones;MID;BUR;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phil;Jones;DEF;MUN;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Billy;Jones;DEF;SUN;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Joselu;FWD;STK;5300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Man Utd;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Josh Robson;DEF;SUN;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lukas;Jutkiewicz;FWD;BUR;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Christian;Kabasele;DEF;WAT;4800000;0;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;52;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Younes;Kaboul;DEF;WAT;4400000;1;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sullay;Kaikai;MID;CRY;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Harry;Kane;FWD;TOT;10800000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;83;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
N'Golo;Kante;MID;CHE;4900000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Swansea;Liverpool;Arsenal;Hull;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bartosz;Kapustka;MID;LEI;5300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Loris;Karius;GLK;LIV;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Hull;Swansea;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael;Keane;DEF;BUR;5000000;0;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Will;Keane;FWD;HUL;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Arsenal;Liverpool;Chelsea;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Martin;Kelly;DEF;CRY;4400000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kenedy;MID;WAT;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wahbi;Khazri;MID;SUN;6200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ki Sung-yueng;MID;SWA;5300000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;31;;;;;Chelsea;Southampton;Man City;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael;Kightly;MID;BUR;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joshua;King;MID;BOU;5500000;7;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Brom;Man City;Everton;Watford;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andy;King;MID;LEI;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stephen;Kingsley;DEF;SWA;4100000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Chelsea;Southampton;Man City;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jan;Kirchhoff;MID;SUN;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ragnar;Klavan;DEF;LIV;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Hull;Swansea;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aleksandar;Kolarov;DEF;MCI;5900000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;31;;;;;Man Utd;Bournemouth;Swansea;Tottenham;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vincent;Kompany;DEF;MCI;5900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Bournemouth;Swansea;Tottenham;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arouna;Kone;FWD;EVE;4500000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;;20;;;;;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lamine;Kone;DEF;SUN;5300000;2;;;;;;;;1;;;;;;;;;;;;;;;;;0;;;;;;;;;90;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dimitrios;Konstantopoulos;GLK;MID;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;Everton;Tottenham;West Ham;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Laurent;Koscielny;DEF;ARS;6000000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Hull;Chelsea;Burnley;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cheikhou;Kouyate;MID;WHU;5300000;2;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Watford;West Brom;Southampton;Middlesbrough;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dusan;Kuciak;GLK;HUL;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Arsenal;Liverpool;Chelsea;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Olayinka Fredrick Oladotun;Ladapo;FWD;CRY;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Daniel;Lafferty;DEF;BUR;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adam;Lallana;MID;LIV;7100000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Leicester;Chelsea;Hull;Swansea;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rickie;Lambert;FWD;WBA;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;West Ham;Stoke;Sunderland;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Erik;Lamela;MID;TOT;7000000;5;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;90;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Manuel;Lanzini;MID;WHU;6400000;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;Watford;West Brom;Southampton;Middlesbrough;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sebastian;Larsson;MID;SUN;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Grant;Leadbitter;MID;MID;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;Everton;Tottenham;West Ham;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joe;Ledley;MID;CRY;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Lee Chung-yong;MID;CRY;4500000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;24;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jonathan;Leko;MID;WBA;4400000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;8;;;;;Bournemouth;West Ham;Stoke;Sunderland;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brian;Lenihan;DEF;HUL;3900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Arsenal;Liverpool;Chelsea;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aaron;Lennon;MID;EVE;5700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jeremain;Lens;MID;SUN;5900000;1;;;;;;;;1;;;;;;;;;;;;;;;;;0;;;;;;;;;23;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jesse;Lingard;MID;MUN;5700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jake;Livermore;MID;HUL;4900000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Burnley;Arsenal;Liverpool;Chelsea;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
