"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35","round_36","round_37","round_38"
319,"SWA",NA,NA,NA,NA,NA,NA,"West Brom","Bournemouth","Leicester","Arsenal","West Ham","Chelsea","Swansea","Man Utd","Hull City","Burnley","Southampton","Watford","Chelsea","West Brom","Man City","Sunderland","Middlesbrough","Liverpool","Stoke","Everton","Southampton","Southampton","Burnley","Swansea","Watford","Bournemouth","Crystal Palace","Arsenal","West Ham","Man Utd","Hull City"
320,"SWA","Liverpool","Chelsea","Hull","Leicester","Watford","Arsenal","Southampton","Everton","Man Utd","Crystal Palace","West Brom","Man City","Stoke","Bournemouth","West Ham","Tottenham","Middlesbrough","Sunderland","Man City","Southampton","Arsenal","Leicester","Watford","Chelsea","Hull City","Swansea","Liverpool","Sunderland","Tottenham","Stoke","Middlesbrough","Everton","Man Utd","Crystal Palace","West Brom","Bournemouth","West Ham"
321,"SWA","Liverpool","Chelsea","Hull","Leicester","Watford","Arsenal","Southampton","Everton","Man Utd","Crystal Palace","West Brom","Man City","Stoke","Bournemouth","West Ham","Tottenham","Middlesbrough","Sunderland","Man City","Southampton","Arsenal","Leicester","Watford","Chelsea","Hull City","Swansea","Liverpool","Sunderland","Tottenham","Stoke","Middlesbrough","Everton","Man Utd","Crystal Palace","West Brom","Bournemouth","West Ham"
322,"SWA","Man City","Everton","Tottenham","Crystal Palace","West Brom","Man Utd","Sunderland","Hull City","Swansea","West Ham","Bournemouth","Watford","Burnley","Arsenal","Southampton","Leicester","Liverpool","Chelsea","Watford","Sunderland","Man Utd","Everton","West Brom","Crystal Palace","Tottenham","Middlesbrough","Chelsea","Chelsea","Leicester","Burnley","Liverpool","Hull City","Swansea","West Ham","Bournemouth","Arsenal","Southampton"
323,"SWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Watford","Chelsea","Hull City","Swansea","Liverpool","Sunderland","Tottenham","Stoke","Middlesbrough","Everton","Man Utd","Crystal Palace","West Brom","Bournemouth","West Ham"
324,"WHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,"WHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,"WHA","West Brom","Stoke","Sunderland","Middlesbrough","Bournemouth","Crystal Palace","Man City","Burnley","West Ham","Chelsea","Swansea","Southampton","Man Utd","Watford","Arsenal","Liverpool","Leicester","Hull City","Southampton","Man City","Crystal Palace","Stoke","Bournemouth","Middlesbrough","Sunderland","Tottenham","West Brom","Hull City","Liverpool","Man Utd","Leicester","Burnley","West Ham","Chelsea","Swansea","Watford","Arsenal"
327,"WHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"WHA","Arsenal","Swansea","Liverpool","Burnley","Man Utd","Southampton","Chelsea","Crystal Palace","Tottenham","West Brom","Watford","Middlesbrough","Sunderland","Man City","Bournemouth","Stoke","Everton","West Ham","Middlesbrough","Chelsea","Southampton","Burnley","Man Utd","Swansea","Liverpool","Hull City","West Ham","West Ham","Stoke","Sunderland","Everton","Crystal Palace","Arsenal","West Brom","Watford","Man City","Bournemouth"
329,"WHA","Watford","Burnley","Swansea","Liverpool","Arsenal","Hull City","Leicester","Man Utd","Southampton","Everton","Middlesbrough","Tottenham","Man City","West Brom","Sunderland","Crystal Palace","Bournemouth","Stoke","Tottenham","Leicester","Hull City","Liverpool","Arsenal","Burnley","Swansea","West Ham","Stoke","Stoke","Crystal Palace","Man City","Bournemouth","Man Utd","Southampton","Everton","Middlesbrough","West Brom","Sunderland"
330,"WHA","Watford","Burnley","Swansea","Liverpool","Arsenal","Hull City","Leicester","Man Utd","Southampton","Everton","Middlesbrough","Tottenham","Man City","West Brom","Sunderland","Crystal Palace","Bournemouth","Stoke","Tottenham","Leicester","Hull City","Liverpool","Arsenal","Burnley","Swansea","West Ham","Stoke","Stoke","Crystal Palace","Man City","Bournemouth","Man Utd","Southampton","Everton","Middlesbrough","West Brom","Sunderland"
331,"WHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,"WHA","Watford","Burnley","Swansea","Liverpool","Arsenal","Hull City","Leicester","Man Utd","Southampton","Everton","Middlesbrough","Tottenham","Man City","West Brom","Sunderland","Crystal Palace","Bournemouth","Stoke","Tottenham","Leicester","Hull City","Liverpool","Arsenal","Burnley","Swansea","West Ham","Stoke","Stoke","Crystal Palace","Man City","Bournemouth","Man Utd","Southampton","Everton","Middlesbrough","West Brom","Sunderland"
333,"WHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"WHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,"WHA","Watford","Burnley","Swansea","Liverpool","Arsenal","Hull City","Leicester","Man Utd","Southampton","Everton","Middlesbrough","Tottenham","Man City","West Brom","Sunderland","Crystal Palace","Bournemouth","Stoke","Tottenham","Leicester","Hull City","Liverpool","Arsenal","Burnley","Swansea","West Ham","Stoke","Stoke","Crystal Palace","Man City","Bournemouth","Man Utd","Southampton","Everton","Middlesbrough","West Brom","Sunderland"
336,"WHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,"WHA","Watford","Burnley","Swansea","Liverpool","Arsenal","Hull City","Leicester","Man Utd","Southampton","Everton","Middlesbrough","Tottenham","Man City","West Brom","Sunderland","Crystal Palace","Bournemouth","Stoke","Tottenham","Leicester","Hull City","Liverpool","Arsenal","Burnley","Swansea","West Ham","Stoke","Stoke","Crystal Palace","Man City","Bournemouth","Man Utd","Southampton","Everton","Middlesbrough","West Brom","Sunderland"
338,"WBA","Tottenham","Bournemouth","Middlesbrough","Stoke","Sunderland","Everton","West Ham","Leicester","Liverpool","Burnley","Man City","Swansea","Southampton","Hull City","Man Utd","Chelsea","Watford","Arsenal","Swansea","West Ham","Everton","Bournemouth","Sunderland","Stoke","Middlesbrough","West Brom","Watford","Watford","Chelsea","Southampton","Arsenal","Leicester","Liverpool","Burnley","Man City","Hull City","Man Utd"
339,"WBA","Tottenham","Bournemouth","Middlesbrough","Stoke","Sunderland","Everton","West Ham","Leicester","Liverpool","Burnley","Man City","Swansea","Southampton","Hull City","Man Utd","Chelsea","Watford","Arsenal","Swansea","West Ham","Everton","Bournemouth","Sunderland","Stoke","Middlesbrough","West Brom","Watford","Watford","Chelsea","Southampton","Arsenal","Leicester","Liverpool","Burnley","Man City","Hull City","Man Utd"
340,"WBA","Tottenham","Bournemouth","Middlesbrough","Stoke","Sunderland","Everton","West Ham","Leicester","Liverpool","Burnley","Man City","Swansea","Southampton","Hull City","Man Utd","Chelsea","Watford","Arsenal","Swansea","West Ham","Everton","Bournemouth","Sunderland","Stoke","Middlesbrough","West Brom","Watford","Watford","Chelsea","Southampton","Arsenal","Leicester","Liverpool","Burnley","Man City","Hull City","Man Utd"
341,"WBA","Watford","Burnley","Swansea","Liverpool","Arsenal","Hull City","Leicester","Man Utd","Southampton","Everton","Middlesbrough","Tottenham","Man City","West Brom","Sunderland","Crystal Palace","Bournemouth","Stoke","Tottenham","Leicester","Hull City","Liverpool","Arsenal","Burnley","Swansea","West Ham","Stoke","Stoke","Crystal Palace","Man City","Bournemouth","Man Utd","Southampton","Everton","Middlesbrough","West Brom","Sunderland"
342,"WBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,"WBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,"WBA","Tottenham","Bournemouth","Middlesbrough","Stoke","Sunderland","Everton","West Ham","Leicester","Liverpool","Burnley","Man City","Swansea","Southampton","Hull City","Man Utd","Chelsea","Watford","Arsenal","Swansea","West Ham","Everton","Bournemouth","Sunderland","Stoke","Middlesbrough","West Brom","Watford","Watford","Chelsea","Southampton","Arsenal","Leicester","Liverpool","Burnley","Man City","Hull City","Man Utd"
345,"WBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sunderland","Stoke","Middlesbrough","West Brom","Watford","Watford","Chelsea","Southampton","Arsenal","Leicester","Liverpool","Burnley","Man City","Hull City","Man Utd"
346,"WBA","Tottenham","Bournemouth","Middlesbrough","Stoke","Sunderland","Everton","West Ham","Leicester","Liverpool","Burnley","Man City","Swansea","Southampton","Hull City","Man Utd","Chelsea","Watford","Arsenal","Swansea","West Ham","Everton","Bournemouth","Sunderland","Stoke","Middlesbrough","West Brom","Watford","Watford","Chelsea","Southampton","Arsenal","Leicester","Liverpool","Burnley","Man City","Hull City","Man Utd"
347,"WBA","Tottenham","Bournemouth","Middlesbrough","Stoke","Sunderland","Everton","West Ham","Leicester","Liverpool","Burnley","Man City","Swansea","Southampton","Hull City","Man Utd","Chelsea","Watford","Arsenal","Swansea","West Ham","Everton","Bournemouth","Sunderland","Stoke","Middlesbrough","West Brom","Watford","Watford","Chelsea","Southampton","Arsenal","Leicester","Liverpool","Burnley","Man City","Hull City","Man Utd"
348,"WBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,"WBA","Tottenham","Bournemouth","Middlesbrough","Stoke","Sunderland","Everton","West Ham","Leicester","Liverpool","Burnley","Man City","Swansea","Southampton","Hull City","Man Utd","Chelsea","Watford","Arsenal","Swansea","West Ham","Everton","Bournemouth","Sunderland","Stoke","Middlesbrough","West Brom","Watford","Watford","Chelsea","Southampton","Arsenal","Leicester","Liverpool","Burnley","Man City","Hull City","Man Utd"
350,"WBA","Tottenham","Bournemouth","Middlesbrough","Stoke","Sunderland","Everton","West Ham","Leicester","Liverpool","Burnley","Man City","Swansea","Southampton","Hull City","Man Utd","Chelsea","Watford","Arsenal","Swansea","West Ham","Everton","Bournemouth","Sunderland","Stoke","Middlesbrough","West Brom","Watford","Watford","Chelsea","Southampton","Arsenal","Leicester","Liverpool","Burnley","Man City","Hull City","Man Utd"
351,"WBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chelsea","Watford","Arsenal","Swansea","West Ham","Everton","Bournemouth","Sunderland","Stoke","Middlesbrough","West Brom","Watford","Watford","Chelsea","Southampton","Arsenal","Leicester","Liverpool","Burnley","Man City","Hull City","Man Utd"
352,"WBA","Tottenham","Bournemouth","Middlesbrough","Stoke","Sunderland","Everton","West Ham","Leicester","Liverpool","Burnley","Man City","Swansea","Southampton","Hull City","Man Utd","Chelsea","Watford","Arsenal","Swansea","West Ham","Everton","Bournemouth","Sunderland","Stoke","Middlesbrough","West Brom","Watford","Watford","Chelsea","Southampton","Arsenal","Leicester","Liverpool","Burnley","Man City","Hull City","Man Utd"
353,"TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,"TOT","West Brom","Stoke","Sunderland","Middlesbrough","Bournemouth","Crystal Palace","Man City","Burnley","West Ham","Chelsea","Swansea","Southampton","Man Utd","Watford","Arsenal","Liverpool","Leicester","Hull City","Southampton","Man City","Crystal Palace","Stoke","Bournemouth","Middlesbrough","Sunderland","Tottenham","West Brom","Hull City","Liverpool","Man Utd","Leicester","Burnley","West Ham","Chelsea","Swansea","Watford","Arsenal"
355,"TOT","Tottenham","Bournemouth","Middlesbrough","Middlesbrough","Bournemouth","Crystal Palace","Man City","Burnley","West Ham","Chelsea","Swansea","Southampton","Man Utd","Watford","Arsenal","Liverpool","Leicester","Hull City","Southampton","Man City","Crystal Palace","Stoke","Bournemouth","Middlesbrough","Sunderland","Tottenham","West Brom","Hull City","Liverpool","Man Utd","Leicester","Burnley","West Ham","Chelsea","Swansea","Watford","Arsenal"
356,"TOT","West Brom","Stoke","Sunderland","Middlesbrough","Bournemouth","Crystal Palace","Man City","Burnley","West Ham","Chelsea","Swansea","Southampton","Man Utd","Watford","Arsenal","Liverpool","Leicester","Hull City","Southampton","Man City","Crystal Palace","Stoke","Bournemouth","Middlesbrough","Sunderland","Tottenham","West Brom","Hull City","Liverpool","Man Utd","Leicester","Burnley","West Ham","Chelsea","Swansea","Watford","Arsenal"
357,"TOT","West Brom","Stoke","Sunderland","Middlesbrough","Bournemouth","Crystal Palace","Man City","Burnley","West Ham","Chelsea","Swansea","Southampton","Man Utd","Watford","Arsenal","Liverpool","Leicester","Hull City","Southampton","Man City","Crystal Palace","Stoke","Bournemouth","Middlesbrough","Sunderland","Tottenham","West Brom","Hull City","Liverpool","Man Utd","Leicester","Burnley","West Ham","Chelsea","Swansea","Watford","Arsenal"
358,"TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,"TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Man City","Crystal Palace","Stoke","Bournemouth","Middlesbrough","Sunderland","Tottenham","West Brom","Hull City","Liverpool","Man Utd","Leicester","Burnley","West Ham","Chelsea","Swansea","Watford","Arsenal"
360,"TOT","West Brom","Stoke","Sunderland","Middlesbrough","Bournemouth","Crystal Palace","Man City","Burnley","West Ham","Chelsea","Swansea","Southampton","Man Utd","Watford","Arsenal","Liverpool","Leicester","Hull City","Southampton","Man City","Crystal Palace","Stoke","Bournemouth","Middlesbrough","Sunderland","Tottenham","West Brom","Hull City","Liverpool","Man Utd","Leicester","Burnley","West Ham","Chelsea","Swansea","Watford","Arsenal"
361,"TOT","West Brom","Stoke","Sunderland","Middlesbrough","Bournemouth","Crystal Palace","Man City","Burnley","West Ham","Chelsea","Swansea","Southampton","Man Utd","Watford","Arsenal","Liverpool","Leicester","Hull City","Southampton","Man City","Crystal Palace","Stoke","Bournemouth","Middlesbrough","Sunderland","Tottenham","West Brom","Hull City","Liverpool","Man Utd","Leicester","Burnley","West Ham","Chelsea","Swansea","Watford","Arsenal"
362,"TOT","Southampton","Hull","Man City","Watford","Leicester","Stoke","Liverpool","Chelsea","Burnley","Swansea","Arsenal","West Ham","Everton","Tottenham","Crystal Palace","West Brom","Sunderland","Middlesbrough","West Ham","Man City","Crystal Palace","Stoke","Bournemouth","Middlesbrough","Sunderland","Tottenham","West Brom","Hull City","Liverpool","Man Utd","Leicester","Burnley","West Ham","Chelsea","Swansea","Watford","Arsenal"
363,"TOT","Hull","Leicester","Chelsea","Southampton","Man City","Liverpool","Arsenal","Watford","Stoke","Man Utd","Everton","Crystal Palace","Tottenham","Sunderland","West Brom","Middlesbrough","West Ham","Bournemouth","Crystal Palace","Arsenal","Liverpool","Southampton","Man City","Leicester","Chelsea","Burnley","Hull City","Bournemouth","Middlesbrough","Tottenham","West Ham","Watford","Stoke","Man Utd","Everton","Sunderland","West Brom"
364,"TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,"TOT","Leicester","Watford","Southampton","Hull","Chelsea","Burnley","Swansea","Middlesbrough","Sunderland","Tottenham","Man Utd","Bournemouth","West Ham","Stoke","Everton","Man City","West Brom","Crystal Palace","Bournemouth","Swansea","Burnley","Watford","Chelsea","Hull City","Liverpool","Liverpool","West Brom","West Brom","Man City","West Ham","Crystal Palace","Middlesbrough","Leicester","Tottenham","Man Utd","Stoke","Everton"
366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,"Crystal Palace","Liverpool","Stoke","Sunderland","Middlesbrough","Man City","West Brom","Bournemouth","Leicester","Arsenal","West Ham","Chelsea","Swansea","Man Utd","Hull City","Burnley","Southampton","Watford","Chelsea","West Brom","Man City","Sunderland","Middlesbrough","Liverpool","Stoke","Everton","Southampton","Southampton","Burnley","Swansea","Watford","Bournemouth","Crystal Palace","Arsenal","West Ham","Man Utd","Hull City"
375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,"HULL","Arsenal","Swansea","Liverpool","Burnley","Man Utd","Southampton","Chelsea","Crystal Palace","Tottenham","West Brom","Watford","Middlesbrough","Sunderland","Man City","Bournemouth","Stoke","Everton","West Ham","Middlesbrough","Chelsea","Southampton","Burnley","Man Utd","Swansea","Liverpool","Hull City","West Ham","West Ham","Stoke","Sunderland","Everton","Crystal Palace","Arsenal","West Brom","Watford","Man City","Bournemouth"
381,"HULL","Arsenal","Swansea","Liverpool","Burnley","Man Utd","Southampton","Chelsea","Crystal Palace","Tottenham","West Brom","Watford","Middlesbrough","Sunderland","Man City","Bournemouth","Stoke","Everton","West Ham","Middlesbrough","Chelsea","Southampton","Burnley","Man Utd","Swansea","Liverpool","Hull City","West Ham","West Ham","Stoke","Sunderland","Everton","Crystal Palace","Arsenal","West Brom","Watford","Man City","Bournemouth"
382,"HULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,"HULL","Arsenal","Swansea","Liverpool","Burnley","Man Utd","Southampton","Chelsea","Crystal Palace","Tottenham","West Brom","Watford","Middlesbrough","Sunderland","Man City","Bournemouth","Stoke","Everton","West Ham","Middlesbrough","Chelsea","Southampton","Burnley","Man Utd","Swansea","Liverpool","Hull City","West Ham","West Ham","Stoke","Sunderland","Everton","Crystal Palace","Arsenal","West Brom","Watford","Man City","Bournemouth"
384,"HULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,"HULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"HULL","Arsenal","Swansea","Liverpool","Burnley","Man Utd","Southampton","Chelsea","Crystal Palace","Tottenham","West Brom","Watford","Middlesbrough","Sunderland","Man City","Bournemouth","Stoke","Everton","West Ham","Middlesbrough","Chelsea","Southampton","Burnley","Man Utd","Swansea","Liverpool","Hull City","West Ham","West Ham","Stoke","Sunderland","Everton","Crystal Palace","Arsenal","West Brom","Watford","Man City","Bournemouth"
387,"HULL","Arsenal","Swansea","Liverpool","Burnley","Man Utd","Southampton","Chelsea","Crystal Palace","Tottenham","West Brom","Watford","Middlesbrough","Sunderland","Man City","Bournemouth","Stoke","Everton","West Ham","Middlesbrough","Chelsea","Southampton","Burnley","Man Utd","Swansea","Liverpool","Hull City","West Ham","West Ham","Stoke","Sunderland","Everton","Crystal Palace","Arsenal","West Brom","Watford","Man City","Bournemouth"
388,"HULL","Arsenal","Swansea","Liverpool","Burnley","Man Utd","Southampton","Chelsea","Crystal Palace","Tottenham","West Brom","Watford","Middlesbrough","Sunderland","Man City","Bournemouth","Stoke","Everton","West Ham","Middlesbrough","Chelsea","Southampton","Burnley","Man Utd","Swansea","Liverpool","Hull City","West Ham","West Ham","Stoke","Sunderland","Everton","Crystal Palace","Arsenal","West Brom","Watford","Man City","Bournemouth"
389,"HULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chelsea","Southampton","Burnley","Man Utd","Swansea","Liverpool","Hull City","West Ham","West Ham","Stoke","Sunderland","Everton","Crystal Palace","Arsenal","West Brom","Watford","Man City","Bournemouth"
390,"HULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,"HULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,"ARS","Burnley","Tottenham","Leicester","Chelsea","Hull City","Swansea","Man Utd","West Brom","Crystal Palace","Watford","Southampton","Sunderland","Bournemouth","West Ham","Middlesbrough","Everton","Stoke","Man City","Sunderland","Man Utd","Swansea","Chelsea","Hull City","Tottenham","Leicester","Arsenal","Burnley","Man City","Everton","Bournemouth","Stoke","West Brom","Crystal Palace","Watford","Southampton","West Ham","Middlesbrough"
393,"ARS","Leicester","Watford","Southampton","Hull","Chelsea","Burnley","Swansea","Middlesbrough","Sunderland","Tottenham","Man Utd","Bournemouth","West Ham","Stoke","Everton","Man City","West Brom","Crystal Palace","Bournemouth","Swansea","Burnley","Watford","Chelsea","Hull City","Liverpool","Liverpool","West Brom","West Brom","Man City","West Ham","Crystal Palace","Middlesbrough","Leicester","Tottenham","Man Utd","Stoke","Everton"
394,"ARS","Burnley","Tottenham","Leicester","Chelsea","Hull City","Swansea","Man Utd","West Brom","Crystal Palace","Watford","Southampton","Sunderland","Bournemouth","West Ham","Middlesbrough","Everton","Stoke","Man City","Sunderland","Man Utd","Swansea","Chelsea","Hull City","Tottenham","Leicester","Arsenal","Burnley","Man City","Everton","Bournemouth","Stoke","West Brom","Crystal Palace","Watford","Southampton","West Ham","Middlesbrough"
395,"ARS","Burnley","Tottenham","Leicester","Chelsea","Hull City","Swansea","Man Utd","West Brom","Crystal Palace","Watford","Southampton","Sunderland","Bournemouth","West Ham","Middlesbrough","Everton","Stoke","Man City","Sunderland","Man Utd","Swansea","Chelsea","Hull City","Tottenham","Leicester","Arsenal","Burnley","Man City","Everton","Bournemouth","Stoke","West Brom","Crystal Palace","Watford","Southampton","West Ham","Middlesbrough"
396,"ARS","Burnley","Tottenham","Leicester","Chelsea","Hull City","Swansea","Man Utd","West Brom","Crystal Palace","Watford","Southampton","Sunderland","Bournemouth","West Ham","Middlesbrough","Everton","Stoke","Man City","Sunderland","Man Utd","Swansea","Chelsea","Hull City","Tottenham","Leicester","Arsenal","Burnley","Man City","Everton","Bournemouth","Stoke","West Brom","Crystal Palace","Watford","Southampton","West Ham","Middlesbrough"
397,"ARS","Burnley","Tottenham","Leicester","Chelsea","Hull City","Swansea","Man Utd","West Brom","Crystal Palace","Watford","Southampton","Sunderland","Bournemouth","West Ham","Middlesbrough","Everton","Stoke","Man City","Sunderland","Man Utd","Swansea","Chelsea","Hull City","Tottenham","Leicester","Arsenal","Burnley","Man City","Everton","Bournemouth","Stoke","West Brom","Crystal Palace","Watford","Southampton","West Ham","Middlesbrough"
398,"ARS","Burnley","Tottenham","Leicester","Chelsea","Hull City","Swansea","Man Utd","West Brom","Crystal Palace","Watford","Southampton","Sunderland","Bournemouth","West Ham","Middlesbrough","Everton","Stoke","Man City","Sunderland","Man Utd","Swansea","Chelsea","Hull City","Tottenham","Leicester","Arsenal","Burnley","Man City","Everton","Bournemouth","Stoke","West Brom","Crystal Palace","Watford","Southampton","West Ham","Middlesbrough"
