"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38"
"293","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"294","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"295","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"296","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"297","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"298","0.945930165","0.941519615","0.939066209","0.940155911","0.944582541","0.942705741","0.947986332","0.948875256","0.957058084","0.958812009","0.952269537","0.946475578","0.953414055","0.951627089","0.958168208","0.954086426","0.959901368","0.953443316","0.951682029","0.960821717","0.963537079","0.956378794","0.954673556","0.945838838","0.942233181","0.939348459","0.936378083","0.940913239","0.945131807","0.95047759","0.95333255","0.956859057","0.953892268","0.951513906","0.957415565","0.962171053","0.960957437","0.964392562"
"299","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"300","0.945930165","0.941519615","0.939066209","0.940155911","0.944582541","0.942705741","0.947986332","0.948875256","0.957058084","0.958812009","0.952269537","0.946475578","0.953414055","0.951627089","0.958168208","0.954086426","0.959901368","0.953443316","0.951682029","0.960821717","0.963537079","0.956378794","0.954673556","0.945838838","0.942233181","0.939348459","0.936378083","0.940913239","0.945131807","0.95047759","0.95333255","0.956859057","0.953892268","0.951513906","0.957415565","0.962171053","0.960957437","0.964392562"
"301","0.945930165","0.941519615","0.939066209","0.940155911","0.944582541","0.942705741","0.947986332","0.948875256","0.957058084","0.958812009","0.952269537","0.946475578","0.953414055","0.951627089","0.958168208","0.954086426","0.959901368","0.953443316","0.951682029","0.960821717","0.963537079","0.956378794","0.954673556","0.945838838","0.942233181","0.939348459","0.936378083","0.940913239","0.945131807","0.95047759","0.95333255","0.956859057","0.953892268","0.951513906","0.957415565","0.962171053","0.960957437","0.964392562"
"302","0.945930165","0.941519615","0.939066209","0.940155911","0.944582541","0.942705741","0.947986332","0.948875256","0.957058084","0.958812009","0.952269537","0.946475578","0.953414055","0.951627089","0.958168208","0.954086426","0.959901368","0.953443316","0.951682029","0.960821717","0.963537079","0.956378794","0.954673556","0.945838838","0.942233181","0.939348459","0.936378083","0.940913239","0.945131807","0.95047759","0.95333255","0.956859057","0.953892268","0.951513906","0.957415565","0.962171053","0.960957437","0.964392562"
"303","0.945930165","0.941519615","0.939066209","0.940155911","0.944582541","0.942705741","0.947986332","0.948875256","0.957058084","0.958812009","0.952269537","0.946475578","0.953414055","0.951627089","0.958168208","0.954086426","0.959901368","0.953443316","0.951682029","0.960821717","0.963537079","0.956378794","0.954673556","0.945838838","0.942233181","0.939348459","0.936378083","0.940913239","0.945131807","0.95047759","0.95333255","0.956859057","0.953892268","0.951513906","0.957415565","0.962171053","0.960957437","0.964392562"
"304","0.945930165","0.941519615","0.939066209","0.940155911","0.944582541","0.942705741","0.947986332","0.948875256","0.957058084","0.958812009","0.952269537","0.946475578","0.953414055","0.951627089","0.958168208","0.954086426","0.959901368","0.953443316","0.951682029","0.960821717","0.963537079","0.956378794","0.954673556","0.945838838","0.942233181","0.939348459","0.936378083","0.940913239","0.945131807","0.95047759","0.95333255","0.956859057","0.953892268","0.951513906","0.957415565","0.962171053","0.960957437","0.964392562"
"305","0.945930165","0.941519615","0.939066209","0.940155911","0.944582541","0.942705741","0.947986332","0.948875256","0.957058084","0.958812009","0.952269537","0.946475578","0.953414055","0.951627089","0.958168208","0.954086426","0.959901368","0.953443316","0.951682029","0.960821717","0.963537079","0.956378794","0.954673556","0.945838838","0.942233181","0.939348459","0.936378083","0.940913239","0.945131807","0.95047759","0.95333255","0.956859057","0.953892268","0.951513906","0.957415565","0.962171053","0.960957437","0.964392562"
"306","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"307","0.945930165","0.941519615","0.939066209","0.940155911","0.944582541","0.942705741","0.947986332","0.948875256","0.957058084","0.958812009","0.952269537","0.946475578","0.953414055","0.951627089","0.958168208","0.954086426","0.959901368","0.953443316","0.951682029","0.960821717","0.963537079","0.956378794","0.954673556","0.945838838","0.942233181","0.939348459","0.936378083","0.940913239","0.945131807","0.95047759","0.95333255","0.956859057","0.953892268","0.951513906","0.957415565","0.962171053","0.960957437","0.964392562"
"308","0.945930165","0.941519615","0.939066209","0.940155911","0.944582541","0.942705741","0.947986332","0.948875256","0.957058084","0.958812009","0.952269537","0.946475578","0.953414055","0.951627089","0.958168208","0.954086426","0.959901368","0.953443316","0.951682029","0.960821717","0.963537079","0.956378794","0.954673556","0.945838838","0.942233181","0.939348459","0.936378083","0.940913239","0.945131807","0.95047759","0.95333255","0.956859057","0.953892268","0.951513906","0.957415565","0.962171053","0.960957437","0.964392562"
"309","0.945930165","0.941519615","0.939066209","0.940155911","0.944582541","0.942705741","0.947986332","0.948875256","0.957058084","0.958812009","0.952269537","0.946475578","0.953414055","0.951627089","0.958168208","0.954086426","0.959901368","0.953443316","0.951682029","0.960821717","0.963537079","0.956378794","0.954673556","0.945838838","0.942233181","0.939348459","0.936378083","0.940913239","0.945131807","0.95047759","0.95333255","0.956859057","0.953892268","0.951513906","0.957415565","0.962171053","0.960957437","0.964392562"
"310","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"311","0.955856592","0.950853143","0.960755005","0.957153742","0.955695277","0.952074245","0.957915949","0.955302366","0.952380952","0.957642726","0.961043519","0.964609535","0.956932188","0.95455878","0.949948628","0.954086426","0.950507838","0.949333646","0.95285622","0.959060895","0.957665434","0.962836846","0.961719117","0.966387788","0.962193261","0.965245284","0.96521688","0.96093267","0.959238252","0.959882439","0.955683555","0.959797814","0.960357342","0.957387448","0.953303965","0.962758459","0.960957437","0.957939813"
"312","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.961719117","0.966387788","0.962193261","0.965245284","0.96521688","0.96093267","0.959238252","0.959882439","0.955683555","0.959797814","0.960357342","0.957387448","0.953303965","0.962758459","0.960957437","0.957939813"
"313","0.985635875","0.990520636","0.980685249","0.978254499","0.979675391","0.976666569","0.973102421","0.969909436","0.968750914","0.967581631","0.962213383","0.957004972","0.95927761","0.962767517","0.958755321","0.964654767","0.959901368","0.95285622","0.944049786","0.934409391","0.940637661","0.937004638","0.945866604","0.95053574","0.949277915","0.956416821","0.954623036","0.958577443","0.953948335","0.948714181","0.946867286","0.943340778","0.940374387","0.936830049","0.943318649","0.948073308","0.953330791","0.960286267"
"314","0.955856592","0.950853143","0.960755005","0.957153742","0.955695277","0.952074245","0.957915949","0.955302366","0.952380952","0.957642726","0.961043519","0.964609535","0.956932188","0.95455878","0.949948628","0.954086426","0.950507838","0.949333646","0.95285622","0.959060895","0.957665434","0.962836846","0.961719117","0.966387788","0.962193261","0.965245284","0.96521688","0.96093267","0.959238252","0.959882439","0.955683555","0.959797814","0.960357342","0.957387448","0.953303965","0.962758459","0.960957437","0.957939813"
"315","0.955856592","0.950853143","0.960755005","0.957153742","0.955695277","0.952074245","0.957915949","0.955302366","0.952380952","0.957642726","0.961043519","0.964609535","0.956932188","0.95455878","0.949948628","0.954086426","0.950507838","0.949333646","0.95285622","0.959060895","0.957665434","0.962836846","0.961719117","0.966387788","0.962193261","0.965245284","0.96521688","0.96093267","0.959238252","0.959882439","0.955683555","0.959797814","0.960357342","0.957387448","0.953303965","0.962758459","0.960957437","0.957939813"
"316","0.955856592","0.950853143","0.960755005","0.957153742","0.955695277","0.952074245","0.957915949","0.955302366","0.952380952","0.957642726","0.961043519","0.964609535","0.956932188","0.95455878","0.949948628","0.954086426","0.950507838","0.949333646","0.95285622","0.959060895","0.957665434","0.962836846","0.961719117","0.966387788","0.962193261","0.965245284","0.96521688","0.96093267","0.959238252","0.959882439","0.955683555","0.959797814","0.960357342","0.957387448","0.953303965","0.962758459","0.960957437","0.957939813"
"317","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"318","0.955856592","0.950853143","0.960755005","0.957153742","0.955695277","0.952074245","0.957915949","0.955302366","0.952380952","0.957642726","0.961043519","0.964609535","0.956932188","0.95455878","0.949948628","0.954086426","0.950507838","0.949333646","0.95285622","0.959060895","0.957665434","0.962836846","0.961719117","0.966387788","0.962193261","0.965245284","0.96521688","0.96093267","0.959238252","0.959882439","0.955683555","0.959797814","0.960357342","0.957387448","0.953303965","0.962758459","0.960957437","0.957939813"
"319","1","1","1","1","1","1","1.063053065","1.069821794","1.068724605","1.06697068","1.058727188","1.060544019","1.058958046","1.055408971","1.063261412","1.059182715","1.060881818","1.062643105","1.070862443","1.075275128","1.08155716","1.084952739","1.0861907","1.08322325","1.084301984","1.065889762","1.069978224","1.072805959","1.07267758","1.074504041","1.078523569","1.082637828","1.084956948","1.08719274","1.090161527","1.094337406","1.087090434","1.099313662"
"320","0.955856592","0.950853143","0.960755005","0.957153742","0.955695277","0.952074245","0.957915949","0.955302366","0.952380952","0.957642726","0.961043519","0.964609535","0.956932188","0.95455878","0.949948628","0.954086426","0.950507838","0.949333646","0.95285622","0.959060895","0.957665434","0.962836846","0.961719117","0.966387788","0.962193261","0.965245284","0.96521688","0.96093267","0.959238252","0.959882439","0.955683555","0.959797814","0.960357342","0.957387448","0.953303965","0.962758459","0.960957437","0.957939813"
"321","0.955856592","0.950853143","0.960755005","0.957153742","0.955695277","0.952074245","0.957915949","0.955302366","0.952380952","0.957642726","0.961043519","0.964609535","0.956932188","0.95455878","0.949948628","0.954086426","0.950507838","0.949333646","0.95285622","0.959060895","0.957665434","0.962836846","0.961719117","0.966387788","0.962193261","0.965245284","0.96521688","0.96093267","0.959238252","0.959882439","0.955683555","0.959797814","0.960357342","0.957387448","0.953303965","0.962758459","0.960957437","0.957939813"
"322","0.98213243","0.981187108","0.976581963","0.97297931","0.965638251","0.958515092","0.957331854","0.960560911","0.965827706","0.972258762","0.977421619","0.978063761","0.972177431","0.977425975","0.982239836","0.98050728","0.97986262","0.97986262","0.976927141","0.974908291","0.979390523","0.985733576","0.986965712","0.986936739","0.983327463","0.985845031","0.981696192","0.989195396","0.989214447","0.986333578","0.982132362","0.977430351","0.973875224","0.977944847","0.971512482","0.969807331","0.970930744","0.964979175"
"323","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.961719117","0.966387788","0.962193261","0.965245284","0.96521688","0.96093267","0.959238252","0.959882439","0.955683555","0.959797814","0.960357342","0.957387448","0.953303965","0.962758459","0.960957437","0.957939813"
"324","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"325","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"326","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"327","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"328","1.058040406","1.050605221","1.051027287","1.053279409","1.052200614","1.055713324","1.050787068","1.049371896","1.044169663","1.04709287","1.047613477","1.040070196","1.036090181","1.032541777","1.018640834","1.026890559","1.020959314","1.020959314","1.01215288","1.014820249","1.014033234","1.007456115","1.000469704","0.995743432","0.988611013","0.982313646","0.990524395","0.99390585","1.005084198","1.009845702","1.014458681","1.016809686","1.0114902","1.010836686","1.008516887","1.013275376","1.017277287","1.006042119"
"329","1.046946164","1.050021875","1.053958205","1.057382334","1.055709899","1.05044354","1.044362022","1.048787613","1.055277851","1.06287819","1.069840898","1.075168178","1.077721422","1.081207857","1.090268604","1.091474871","1.093759173","1.096107556","1.097868843","1.099926632","1.093887617","1.100217225","1.101456083","1.101423749","1.106610309","1.104146435","1.105879583","1.108723172","1.10853146","1.110947832","1.102033619","1.104972376","1.107878574","1.101876597","1.104258443","1.11137218","1.112317034","1.11573884"
"330","1.046946164","1.050021875","1.053958205","1.057382334","1.055709899","1.05044354","1.044362022","1.048787613","1.055277851","1.06287819","1.069840898","1.075168178","1.077721422","1.081207857","1.090268604","1.091474871","1.093759173","1.096107556","1.097868843","1.099926632","1.093887617","1.100217225","1.101456083","1.101423749","1.106610309","1.104146435","1.105879583","1.108723172","1.10853146","1.110947832","1.102033619","1.104972376","1.107878574","1.101876597","1.104258443","1.11137218","1.112317034","1.11573884"
"331","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"332","1.046946164","1.050021875","1.053958205","1.057382334","1.055709899","1.05044354","1.044362022","1.048787613","1.055277851","1.06287819","1.069840898","1.075168178","1.077721422","1.081207857","1.090268604","1.091474871","1.093759173","1.096107556","1.097868843","1.099926632","1.093887617","1.100217225","1.101456083","1.101423749","1.106610309","1.104146435","1.105879583","1.108723172","1.10853146","1.110947832","1.102033619","1.104972376","1.107878574","1.101876597","1.104258443","1.11137218","1.112317034","1.11573884"
"333","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"334","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"335","1.046946164","1.050021875","1.053958205","1.057382334","1.055709899","1.05044354","1.044362022","1.048787613","1.055277851","1.06287819","1.069840898","1.075168178","1.077721422","1.081207857","1.090268604","1.091474871","1.093759173","1.096107556","1.097868843","1.099926632","1.093887617","1.100217225","1.101456083","1.101423749","1.106610309","1.104146435","1.105879583","1.108723172","1.10853146","1.110947832","1.102033619","1.104972376","1.107878574","1.101876597","1.104258443","1.11137218","1.112317034","1.11573884"
"336","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"337","1.046946164","1.050021875","1.053958205","1.057382334","1.055709899","1.05044354","1.044362022","1.048787613","1.055277851","1.06287819","1.069840898","1.075168178","1.077721422","1.081207857","1.090268604","1.091474871","1.093759173","1.096107556","1.097868843","1.099926632","1.093887617","1.100217225","1.101456083","1.101423749","1.106610309","1.104146435","1.105879583","1.108723172","1.10853146","1.110947832","1.102033619","1.104972376","1.107878574","1.101876597","1.104258443","1.11137218","1.112317034","1.11573884"
"338","0.95410487","0.948519761","0.947272781","0.946017232","0.95101623","0.959100624","0.9637569","0.965819457","0.960565933","0.957642726","0.954024333","0.949985376","0.948136855","0.944591029","0.955232643","0.955260686","0.951682029","0.949333646","0.950507838","0.948495965","0.942986319","0.937591734","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"339","0.95410487","0.948519761","0.947272781","0.946017232","0.95101623","0.959100624","0.9637569","0.965819457","0.960565933","0.957642726","0.954024333","0.949985376","0.948136855","0.944591029","0.955232643","0.955260686","0.951682029","0.949333646","0.950507838","0.948495965","0.942986319","0.937591734","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"340","0.95410487","0.948519761","0.947272781","0.946017232","0.95101623","0.959100624","0.9637569","0.965819457","0.960565933","0.957642726","0.954024333","0.949985376","0.948136855","0.944591029","0.955232643","0.955260686","0.951682029","0.949333646","0.950507838","0.948495965","0.942986319","0.937591734","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"341","1.046946164","1.050021875","1.053958205","1.057382334","1.055709899","1.05044354","1.044362022","1.048787613","1.055277851","1.06287819","1.069840898","1.075168178","1.077721422","1.081207857","1.090268604","1.091474871","1.093759173","1.096107556","1.097868843","1.099926632","1.093887617","1.100217225","1.101456083","1.101423749","1.106610309","1.104146435","1.105879583","1.108723172","1.10853146","1.110947832","1.102033619","1.104972376","1.107878574","1.101876597","1.104258443","1.11137218","1.112317034","1.11573884"
"342","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"343","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"344","0.95410487","0.948519761","0.947272781","0.946017232","0.95101623","0.959100624","0.9637569","0.965819457","0.960565933","0.957642726","0.954024333","0.949985376","0.948136855","0.944591029","0.955232643","0.955260686","0.951682029","0.949333646","0.950507838","0.948495965","0.942986319","0.937591734","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"345","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"346","0.95410487","0.948519761","0.947272781","0.946017232","0.95101623","0.959100624","0.9637569","0.965819457","0.960565933","0.957642726","0.954024333","0.949985376","0.948136855","0.944591029","0.955232643","0.955260686","0.951682029","0.949333646","0.950507838","0.948495965","0.942986319","0.937591734","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"347","0.95410487","0.948519761","0.947272781","0.946017232","0.95101623","0.959100624","0.9637569","0.965819457","0.960565933","0.957642726","0.954024333","0.949985376","0.948136855","0.944591029","0.955232643","0.955260686","0.951682029","0.949333646","0.950507838","0.948495965","0.942986319","0.937591734","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"348","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"349","0.95410487","0.948519761","0.947272781","0.946017232","0.95101623","0.959100624","0.9637569","0.965819457","0.960565933","0.957642726","0.954024333","0.949985376","0.948136855","0.944591029","0.955232643","0.955260686","0.951682029","0.949333646","0.950507838","0.948495965","0.942986319","0.937591734","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"350","0.95410487","0.948519761","0.947272781","0.946017232","0.95101623","0.959100624","0.9637569","0.965819457","0.960565933","0.957642726","0.954024333","0.949985376","0.948136855","0.944591029","0.955232643","0.955260686","0.951682029","0.949333646","0.950507838","0.948495965","0.942986319","0.937591734","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"351","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.955260686","0.951682029","0.949333646","0.950507838","0.948495965","0.942986319","0.937591734","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"352","0.95410487","0.948519761","0.947272781","0.946017232","0.95101623","0.959100624","0.9637569","0.965819457","0.960565933","0.957642726","0.954024333","0.949985376","0.948136855","0.944591029","0.955232643","0.955260686","0.951682029","0.949333646","0.950507838","0.948495965","0.942986319","0.937591734","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"353","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"354","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"355","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"356","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"357","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"358","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"359","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"360","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"361","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"362","1.044610534","1.048271839","1.054544389","1.057382334","1.052200614","1.036976315","1.043777927","1.04177622","1.04709287","1.039492531","1.031235377","1.036560398","1.040781026","1.03840516","1.042125349","1.046265853","1.049727001","1.055597957","1.057946339","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"363","0.985635875","0.990520636","0.980685249","0.978254499","0.979675391","0.976666569","0.973102421","0.969909436","0.968750914","0.967581631","0.962213383","0.957004972","0.95927761","0.962767517","0.958755321","0.964654767","0.959901368","0.95285622","0.944049786","0.934409391","0.940637661","0.937004638","0.945866604","0.95053574","0.949277915","0.956416821","0.954623036","0.958577443","0.953948335","0.948714181","0.946867286","0.943340778","0.940374387","0.936830049","0.943318649","0.948073308","0.953330791","0.960286267"
"364","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"365","1.074389817","1.068105586","1.06919898","1.073207901","1.07735049","1.08147671","1.088753249","1.091440257","1.093864188","1.089771698","1.094408049","1.092717169","1.091793955","1.093520962","1.1037722","1.106153124","1.09963013","1.09552046","1.096694652","1.099926632","1.09564911","1.09963013","1.100868953","1.092029943","1.08723729","1.084135252","1.084103349","1.076338799","1.075616422","1.067450404","1.066180792","1.069119549","1.057921185","1.060174444","1.062555066","1.058505639","1.070663812","1.077608963"
"366","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"367","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"368","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"369","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"370","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"371","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"372","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
