"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35","round_36","round_37","round_38"
112,"H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H"
113,"H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H"
114,"H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H"
115,"H","A","H","A","H","A","A","H","A","H","A","H","A","H","A","H","H","A","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","H","A","H","A"
116,"H","A","H","A","H","A","A","H","A","H","A","H","A","H","A","H","H","A","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","H","A","H","A"
117,"H","A","H","A","H","A","A","H","A","H","A","H","A","H","A","H","H","A","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","H","A","H","A"
118,"H","A","H","A","H","A","A","H","A","H","A","H","A","H","A","H","H","A","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","H","A","H","A"
119,"H","A","H","A","H","A","A","H","A","H","A","H","A","H","A","H","H","A","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","H","A","H","A"
120,"H","A","H","A","H","A","A","H","A","H","A","H","A","H","A","H","H","A","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","H","A","H","A"
121,"H","A","H","A","H","A","A","H","A","H","A","H","A","H","A","H","H","A","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","H","A","H","A"
122,"H","A","H","A","H","A","A","H","A","H","A","H","A","H","A","H","H","A","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","H","A","H","A"
123,"H","A","H","A","H","A","A","H","A","H","A","H","A","H","A","H","H","A","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","H","A","H","A"
124,"H","A","H","A","H","A","A","H","A","H","A","H","A","H","A","H","H","A","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","H","A","H","A"
125,"H","A","H","A","H","A","A","H","A","H","A","H","A","H","A","H","H","A","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","H","A","H","A"
126,"H","A","H","A","H","A","A","H","A","H","A","H","A","H","A","H","H","A","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","H","A","H","A"
127,"H","A","H","A","H","A","H","A","A","H","A","H","A","H","A","H","H","A","A","H","H","A","A","H","A","H","A","H","H","A","A","H","H","A","H","A","H","A"
128,"H","A","H","A","H","A","H","A","A","H","A","H","A","H","A","H","H","A","A","H","H","A","A","H","A","H","A","H","H","A","A","H","H","A","H","A","H","A"
129,"H","A","H","A","H","A","H","A","A","H","A","H","A","H","A","H","H","A","A","H","H","A","A","H","A","H","A","H","H","A","A","H","H","A","H","A","H","A"
130,"H","A","H","A","H","A","H","A","A","H","A","H","A","H","A","H","H","A","A","H","H","A","A","H","A","H","A","H","H","A","A","H","H","A","H","A","H","A"
131,"H","A","H","A","H","A","H","A","A","H","A","H","A","H","A","H","H","A","A","H","H","A","A","H","A","H","A","H","H","A","A","H","H","A","H","A","H","A"
132,"H","A","H","A","H","A","H","A","A","H","A","H","A","H","A","H","H","A","A","H","H","A","A","H","A","H","A","H","H","A","A","H","H","A","H","A","H","A"
133,"H","A","H","A","H","A","H","A","A","H","A","H","A","H","A","H","H","A","A","H","H","A","A","H","A","H","A","H","H","A","A","H","H","A","H","A","H","A"
134,"H","A","H","A","H","A","H","A","A","H","A","H","A","H","A","H","H","A","A","H","H","A","A","H","A","H","A","H","H","A","A","H","H","A","H","A","H","A"
135,"H","A","H","A","H","A","H","A","A","H","A","H","A","H","A","H","H","A","A","H","H","A","A","H","A","H","A","H","H","A","A","H","H","A","H","A","H","A"
136,"H","A","H","A","H","A","H","A","A","H","A","H","A","H","A","H","H","A","A","H","H","A","A","H","A","H","A","H","H","A","A","H","H","A","H","A","H","A"
137,"H","A","H","A","H","A","H","A","A","H","A","H","A","H","A","H","H","A","A","H","H","A","A","H","A","H","A","H","H","A","A","H","H","A","H","A","H","A"
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,"A","H","H","A","H","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","A","A","H","A","H","H","A","H","H","A","A","A","A","H","A","H","H"
150,"A","H","H","A","H","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","A","A","H","A","H","H","A","H","H","A","A","A","A","H","A","H","H"
151,"A","H","H","A","H","A","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","A","A","H","A","H","H","A","H","H","A","A","A","A","H","A","H","H"
