"index","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35","round_36","round_37"
512,23,24,34,44,46,48,48,48,49,50,51,54,56,59,60,62,64,70,71,77,83,88,90,92,97,100,102,104,106,106,108,108,110
513,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,7,7,7,8,8,8,8,8,8,8,9,9
514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,3,7,7,7,7,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,11,11,12
517,7,9,10,15,17,19,21,23,25,26,35,37,39,41,43,45,46,47,47,50,52,54,56,58,60,62,63,65,67,67,69,71,77
518,15,17,19,24,25,26,26,27,28,28,29,30,30,31,32,33,34,35,36,37,37,37,38,40,44,45,45,46,47,47,48,50,52
519,2,3,4,4,4,4,13,21,23,28,30,33,34,34,35,42,44,47,55,64,69,71,73,74,74,75,76,78,79,79,80,81,84
520,15,17,22,25,26,26,39,53,58,67,69,74,76,78,91,100,102,105,107,109,111,111,111,111,111,111,112,113,115,115,115,115,115
521,10,11,12,14,14,14,16,19,21,23,24,26,28,30,32,34,36,39,41,41,42,43,43,44,45,45,45,45,47,47,48,49,54
522,38,40,42,45,48,49,53,59,61,61,68,71,77,85,87,89,104,109,111,113,115,117,117,125,130,130,131,132,132,132,132,132,132
523,12,14,16,21,24,25,25,27,30,36,38,36,36,36,36,39,54,56,61,62,65,66,82,82,84,85,87,89,101,101,104,112,117
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,1,1,1,2,3,4,4,5,5,5,5,5,9,10,8,17,19,21,23,35,37,39,43,43,45,45,46,46,46,46,46,55
526,0,1,1,2,4,6,6,7,7,9,10,10,11,12,13,14,15,16,17,17,18,19,20,20,21,22,23,24,26,28,31,32,38
527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,11,13,15,17,20,22,24,26,28,28,28,31,34,39,41,43,43,43,43,45,47,48,50,52,54,56,58,65,67,70,76,79,79
531,10,11,12,23,26,28,31,39,41,43,45,48,49,49,49,51,60,69,70,71,84,86,96,98,108,110,111,113,115,118,121,130,133
532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
533,9,10,12,14,17,19,20,20,22,24,26,32,42,44,45,45,47,48,50,59,60,62,64,64,64,64,66,68,68,68,69,71,71
534,0,0,1,4,7,7,12,14,16,18,23,26,26,26,26,28,31,33,34,47,48,50,52,53,55,55,55,55,55,55,55,55,55
535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,31,33,35,36,38,38,52,54,56,58,68,70,72,74,84,94,99,99,100,105,107,109,111,112,114,116,117,123,128,128,129,130,133
537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,3,3,3,3,4,4,4,4,4,4,4,5,5,6,8,13,14,14,15,15,19,19,20,20,20,20,20,20,20,20,20,20,20
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,10,10,12,14,16,17,17,18,19,27,37
542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,4,4,5,5,5,6,7,7,7,7,7,8,14,15,16,18,18,18,18,18,18,18,18,18,18,18,18,19,21,23,24,24,24
547,1,2,3,4,5,6,7,8,9,13,20,25,26,27,33,33,34,41,43,44,45,46,48,50,62,64,73,78,80,86,87,87,88
548,23,36,38,40,42,49,61,72,74,83,85,86,91,93,100,113,119,121,123,136,138,140,142,142,144,146,148,150,152,154,156,162,166
549,18,18,24,28,31,33,34,37,39,40,41,44,46,48,54,57,58,65,67,80,82,89,98,116,124,127,134,143,145,153,164,169,178
550,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,5,6,7,8,7,14
551,13,15,23,32,34,35,35,37,43,49,50,51,53,53,53,59,60,62,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
552,0,0,0,0,0,1,7,8,9,10,11,12,17,19,30,32,34,38,40,48,50,49,49,57,59,60,61,62,64,66,75,79,81
553,16,18,20,26,33,35,46,48,50,51,52,54,55,59,60,64,65,66,72,73,74,75,80,81,82,83,85,86,92,92,94,107,121
554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,12,13,13,13,14,15,16,16,16,17,17,17,18,19,19,20,21,22,23,23,24,24,24,24,24,25,25,25,25,25,25,25,48
557,33,34,46,55,57,64,73,82,87,99,107,109,115,115,121,123,123,129,129,137,139,145,154,154,155,156,158,166,167,183,184,190,196
558,5,6,6,6,6,18,19,26,30,30,31,32,33,40,48,63,68,70,71,77,77,77,79,79,80,81,86,87,89,90,91,98,116
559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,11,18,23,22,24,26,32,34,44,56,62,64,66,65,67,68,70,72,78,80,82,84,85,85,87,97,102,104,110,124,125,127,136
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,6,7,7,8,8,8,13,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
565,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,2,2,3,4,4,4,4,4,4,4,4,5,11,13,14,14,14,15,16,17,17
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,10,11,13,25,25,26,32,34,35,33,35,37,44
567,18,19,20,21,21,22,32,32,33,33,33,35,40,40,40,40,41,49,49,49,49,49,51,51,51,51,51,51,51,56,64,66,76
568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,25,25,26,27,35,35,36,36,36,37,38,38,39,44,45,46,47,47,47,47,47,47,48,48,48,48,48,49,50,50,50,51,52
575,6,6,7,7,13,15,16,18,20,27,27,28,28,29,30,32,33,35,36,37,37,39,41,41,43,45,47,47,47,48,53,55,63
576,24,25,27,29,30,34,35,40,41,43,60,62,60,60,60,60,62,64,66,68,70,83,88,88,99,106,115,120,129,131,140,148,161
577,24,26,38,41,46,52,67,70,73,75,76,79,82,92,95,97,98,112,114,116,122,124,136,136,140,145,150,155,166,168,171,174,180
578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,4,4,5,6,7,8,8,9,16,22,31,42,44,49,50,51,53,54,55,56,56,57,61,66,67,72,79,81,83,85,87,89,96
580,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,24,37,39,38,39,55,61,63,75,74,74,74,74,74,76,83,85,87,88,89,94,94,103,103,109,116,124,133,139,141,153,153,175
582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,12,25,26,26,26,26,26,26,26,26,26,26,32,37,67
583,34,36,37,38,40,42,54,54,63,70,72,83,95,110,115,123,130,132,134,140,145,145,144,144,144,144,151,163,163,163,163,163,163
584,32,34,42,50,55,67,69,71,72,73,85,87,89,97,99,110,115,117,119,140,142,148,154,166,182,184,186,199,205,207,209,211,221
585,11,17,19,21,23,25,25,27,29,30,31,31,32,32,33,37,37,41,43,45,46,46,46,46,48,50,52,57,65,68,73,74,76
586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,13,15,17,18,23,23,30,30,35,37,45,46,47,49,58,58,58,58,58,58,59,59,60,60,61,62,69,75,75,75,75,76,83
592,9,21,23,36,38,40,47,49,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,62
593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,20,20,25,25,26,26,26,26,27,32,33,37,38
595,6,7,8,8,8,8,8,9,10,11,12,14,15,15,22,23,25,29,36,37,42,42,43,43,44,45,47,49,50,51,52,54,57
596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,8,9,12,12,14,16,18,20,21,23,25,25,26
598,2,3,4,4,4,5,6,7,8,9,10,10,10,12,22,28,39,41,50,51,53,54,59,59,60,60,61,61,66,67,68,68,79
599,7,8,8,8,9,9,10,10,12,16,18,19,21,23,27,28,28,28,28,29,30,30,33,33,34,35,37,37,38,39,39,47,51
600,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,4,6,8,10,12,25,27,28,28,28,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,3,4,5,7,11,13,14,19,24,29,39
604,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5
605,7,12,13,15,16,25,26,31,32,32,32,32,32,33,34,34,34,34,35,36,37,37,38,38,39,41,45,47,52,52,52,53,55
606,24,24,24,24,24,24,32,45,47,60,62,64,66,70,86,88,105,110,112,118,119,139,152,152,152,152,152,153,165,169,174,176,224
607,13,20,20,20,21,23,24,24,39,40,53,55,57,62,63,64,66,79,81,82,84,91,104,105,107,107,107,108,110,116,118,126,146
608,19,21,30,32,34,36,38,43,45,49,51,52,54,62,64,66,67,76,85,92,94,103,108,108,108,108,119,120,122,124,126,127,130
609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
610,18,18,18,18,18,19,19,20,20,22,26,28,30,37,54,55,57,65,67,68,70,72,84,86,88,89,91,93,94,96,101,102,108
611,0,0,0,0,0,0,0,1,2,4,17,17,17,17,17,17,18,20,20,20,21,21,26,26,26,28,28,30,31,32,33,35,43
612,0,0,0,0,0,0,0,0,0,1,1,3,3,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,4,8,8,8,8,8,8,8,8,8,8,8,8
614,1,2,3,3,7,8,9,10,11,12,13,14,15,16,26,27,28,29,30,31,32,32,33,35,41,43,44,45,46,46,46,46,52
615,10,10,10,11,11,11,12,13,13,13,16,17,32,34,35,37,38,46,46,50,50,50,50,50,51,54,55,55,56,57,58,59,73
616,23,31,33,35,37,39,41,50,52,54,56,73,74,76,77,82,84,86,88,90,91,93,95,96,97,98,99,101,102,102,104,112,118
617,9,13,14,15,15,15,19,20,20,20,20,20,24,30,30,36,36,37,37,38,38,38,38,38,38,38,38,39,40,40,41,42,54
618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
619,2,2,2,2,2,2,2,2,2,7,8,10,12,20,22,23,28,41,42,47,47,47,49,51,56,62,64,64,69,69,69,69,69
620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,4,5,5,5,6,6,7,7,8,9,9,10,10,11,11,11,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,14,16
622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
624,0,0,0,0,0,0,0,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,12,12,12,12
625,9,10,10,10,11,11,11,12,13,14,15,17,19,19,21,30,30,30,30,30,31,32,37,37,47,48,48,48,49,49,50,51,54
