"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35","round_36","round_37","round_38"
306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,61,61,61,61,243,150,176,101,77,71,70,29,40,32,17,178,907,687,812,625,233,168,113,117,89,70,62,93,81,64,62,88,80,433,815,2522,208,208
308,20,20,20,20,80,277,465,2311,14845,18303,5595,3349,5514,16175,9511,5750,3523,761,2824,9073,7164,11891,29862,33594,21587,21148,26727,13148,5870,2461,2402,3075,1277,1227,749,1018,8026,8026
309,201,201,201,201,803,446,373,377,467,685,501,208,220,243,116,128,143,42,52,106,67,90,63,106,61,57,175,37,32,67,78,51,52,26,20,21,194,194
310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,120,120,120,120,479,302,191,185,127,367,380,292,202,238,139,150,146,108,252,584,401,147,64,73,66,63,54,49,82,21,50,42,109,40,3,28,174,174
312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,200,429,788,927,3178,3885,2619,2932,2418,2079,1115,692,919,NA,NA
313,102,102,102,102,409,204,203,161,146,187,110,64,75,92,71,68,93,49,38,90,68,53,35,47,53,40,37,53,47,33,38,121,107,46,6,15,99,99
314,329,329,329,329,1316,1484,2068,8650,4046,2074,916,748,564,698,539,556,464,352,414,580,359,245,703,536,335,172,130,98,43,24,64,74,34,30,16,32,847,847
315,230,230,230,230,921,375,271,254,116,197,1023,1828,3727,2367,909,796,510,174,280,590,384,178,98,110,187,113,107,72,76,24,34,40,31,16,14,15,481,481
316,60,60,60,60,238,118,142,223,214,198,157,160,99,118,62,146,203,779,282,356,276,192,141,581,259,54,31,39,35,19,39,74,84,60,36,77,169,169
317,295,295,295,295,1180,585,609,414,197,220,185,92,102,174,75,110,154,198,558,428,355,243,129,177,113,94,88,54,64,85,105,108,92,54,41,41,237,237
318,966,966,966,966,3864,2573,2694,3478,2432,3000,2861,2449,2670,2284,1430,1651,1826,2255,3783,3550,2599,4310,2690,2160,1759,958,820,581,554,240,266,316,317,248,144,221,1828,1828
319,NA,NA,NA,NA,NA,NA,24,17,22,18,23,18,13,33,17,14,18,12,16,31,20,9,13,18,14,7,3,4,8,7,4,10,14,9,4,14,NA,NA
320,24,24,24,24,96,108,69,64,50,76,79,50,41,36,30,30,35,30,56,90,46,41,56,83,37,30,23,15,21,4,10,15,6,6,3,4,49,49
321,66,66,66,66,264,139,121,65,52,47,39,37,16,31,20,28,21,14,16,37,24,15,11,18,17,10,8,4,5,2,3,5,6,4,3,4,46,46
322,211,211,211,211,844,644,234,207,211,214,110,96,68,214,543,187,570,445,1553,1935,1116,485,222,206,159,79,139,64,54,192,172,273,607,631,291,183,392,392
323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,15,10,14,19,19,17,7,4,12,9,5,14,NA,NA
324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,29418,29418,29418,29418,117674,72498,60549,41806,20984,10155,12382,11506,9428,12202,8947,4324,6557,4094,3274,9320,4029,5183,4883,4500,8379,25104,4894,8337,24142,19537,12986,8291,12734,12787,6759,14707,18766,18766
327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,8039,8039,8039,8039,32156,21747,29501,15628,11942,12507,21206,12732,13237,9857,2084,3064,4868,1711,1028,2868,1543,1303,780,1448,1113,705,2533,1196,1310,731,1193,1659,1737,958,494,2230,6837,6837
329,2829,2829,2829,2829,11316,5865,5802,5967,3443,2711,1871,532,611,419,519,439,2921,2304,4111,10824,11469,3999,2492,1428,2083,1016,3183,1790,3502,753,1731,5646,3674,1250,798,1268,3237,3237
330,85442,85442,85442,85442,341770,163327,94798,39253,8229,7883,14305,14376,22792,8609,16858,130984,48515,19631,67872,109275,49435,131109,57441,10065,23397,170596,86232,8807,89769,15883,3941,12377,20338,7502,10073,34524,58917,58917
331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,20834,20834,20834,20834,83336,42890,29520,24148,8880,17725,21403,15930,17019,22834,11344,10713,45342,7000,7858,15630,9726,9108,5728,7607,6807,5539,7510,3931,4125,3115,4171,4422,5947,4234,2671,10123,15116,15116
333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,418,418,418,418,1674,889,649,334,504,3484,4389,14127,6655,52082,21875,30992,39193,38313,11762,20164,9384,28611,39392,23069,8467,14090,42553,14485,17162,41922,42865,82607,44303,26857,5797,13238,19721,19721
336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,10837,10837,10837,10837,43348,24768,27321,22521,6532,10994,15797,6872,5364,1836,3134,1672,2780,3398,6464,17724,9817,19126,8161,11837,6561,5810,3810,1525,1034,3210,3351,3717,2169,1050,501,1406,9001,9001
338,2229,2229,2229,2229,8917,3046,2660,2201,801,1938,1790,920,3215,1002,843,642,658,611,1257,3063,2508,1692,1063,3500,843,511,582,320,470,317,1412,642,724,2343,5999,5982,1815,1815
339,38,38,38,38,153,78,49,36,13,29,20,10,11,15,5,7,10,12,16,15,11,11,5,9,6,4,4,5,6,0,2,2,4,1,0,10,29,29
340,394,394,394,394,1578,691,681,722,475,563,685,326,302,425,214,197,339,220,298,478,283,214,158,186,281,366,510,368,368,218,244,317,340,228,142,203,398,398
341,71,71,71,71,284,152,120,63,70,68,89,30,32,35,16,37,26,21,17,34,21,19,10,19,14,11,12,10,4,3,8,6,5,8,2,8,51,51
342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,98,98,98,98,393,2871,4235,8671,5138,4280,12126,7546,4961,9622,11304,4129,6134,18718,19445,20317,6091,3936,3022,5116,4289,5196,5885,3056,5463,2797,3211,2094,1311,1221,703,1106,5541,5541
345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,52,30,30,57,28,46,34,25,65,224,513,365,433,NA,NA
346,122,122,122,122,488,217,194,234,227,307,265,178,193,530,328,353,547,499,1039,2900,1889,1399,1424,1189,1098,508,597,411,398,212,247,287,290,207,112,207,557,557
347,1556,1556,1556,1556,6225,7084,6410,9407,12721,5575,3469,1758,1721,1152,3621,1323,931,963,1175,3505,1371,988,707,1216,748,767,848,363,481,242,333,384,446,545,730,1170,2349,2349
348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,8,8,8,8,34,42,40,32,41,38,61,20,12,34,62,51,55,17,30,36,29,28,26,30,14,17,10,8,15,11,29,47,52,41,16,25,39,39
350,3103,3103,3103,3103,12412,14183,11242,16975,12660,14710,6174,5046,5558,3585,3534,3847,2862,1112,1956,5198,3902,3137,1547,2145,1027,891,747,548,1100,641,483,1374,1700,10605,12763,17519,4952,4952
351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,8,2,9,7,7,2,2,5,5,7,5,5,5,4,3,5,3,1,6,NA,NA
352,3478,3478,3478,3478,13914,21650,7783,11399,4603,5016,5197,2937,3073,11579,6210,16520,18202,44785,56073,276049,69154,21230,4627,21528,18684,23794,18458,7168,16856,2092,13135,7560,14908,45346,80348,92789,25162,25162
353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,22,22,22,22,89,46,46,31,22,20,29,14,18,30,13,9,17,11,12,32,17,29,15,23,28,20,28,25,28,11,30,22,21,20,5,38,34,34
355,4196,4196,4196,4196,16783,18098,30843,13144,4395,15153,20089,25550,22393,86603,28391,14434,8600,3509,2019,4171,1777,1092,566,1071,792,461,378,249,394,146,179,275,235,202,105,130,9573,9573
356,45,45,45,45,181,127,113,74,63,92,83,55,43,65,37,54,57,62,82,873,1944,3053,3765,14712,7758,5765,5411,10465,4820,5142,4348,3128,9944,8805,5091,10669,2763,2763
357,552,552,552,552,2207,2164,2612,2350,1860,4143,971,515,550,554,742,649,952,812,1959,6258,1914,891,354,364,258,399,815,2265,1525,934,906,1131,1654,1145,439,648,1323,1323
358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,345,755,491,451,481,918,606,1306,772,349,306,284,171,102,49,118,NA,NA
360,227,227,227,227,908,431,312,98,143,247,145,51,80,81,36,58,189,173,90,150,47,51,33,338,1290,473,270,740,386,145,118,125,83,72,33,32,241,241
361,7311,7311,7311,7311,29245,26586,31081,18858,9382,8792,5860,4745,3173,2410,1983,2133,2279,1047,3470,7389,4351,8307,8321,23822,23099,7780,2569,2418,9850,6288,3556,2230,8020,6528,2997,5409,8596,8596
362,200,200,200,200,800,527,364,339,247,189,185,106,126,134,75,104,134,82,84,1250,1502,2251,1489,2151,1601,1521,1247,1155,7261,4288,2895,1051,1224,764,1160,1881,1065,1065
363,5321,5321,5321,5321,21284,8293,8414,2616,4821,7882,7508,1958,4391,20185,5981,18867,33013,50021,89140,57246,40851,8019,7468,5570,26155,19016,7963,25288,22541,61419,73350,115530,94135,54028,15063,43106,26695,26695
364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,2328,2328,2328,2328,9312,5262,9999,2953,89153,294697,74450,36236,15474,102077,20438,78358,14990,211979,119955,126280,43251,11605,15585,11255,26923,8880,8562,2888,7037,1691,2982,17796,30297,15597,7731,37420,40887,40887
366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,2,2,2,2,6,8,4,6,6,4,5,4,2,7,0,4,2,3,1,7,2,1,2,3,3,1,3,0,2,0,2,1,2,3,0,0,14,14
375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,1281,1281,1281,1281,5124,3058,2742,2362,2419,2251,1808,929,928,1124,450,691,866,586,651,1846,1184,980,651,884,680,414,1159,607,670,2167,773,1678,5842,3805,3314,3161,1625,1625
381,109,109,109,109,436,443,520,693,722,839,597,322,291,387,188,231,406,966,2541,7429,2547,1299,708,612,426,305,373,255,243,127,143,165,196,129,82,150,724,724
382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,1012,1012,1012,1012,4049,1447,1980,2493,1571,1717,1556,718,532,526,343,412,376,379,609,1493,977,674,489,553,784,837,1137,683,657,210,382,436,1005,600,385,508,955,955
384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,22462,22462,22462,22462,89848,84630,54242,41119,25642,27197,18684,5351,4386,20389,4336,9686,11011,10258,5657,24571,7561,3365,1138,2282,2243,1394,1582,858,1661,3971,21366,14793,6774,3308,2036,1872,16546,16546
387,643,643,643,643,2573,1132,676,904,580,642,498,292,195,214,129,130,191,149,146,316,167,145,136,158,137,96,82,106,124,65,74,85,68,66,36,63,361,361
388,8194,8194,8194,8194,32776,15289,8739,3910,1965,3582,11421,10841,9673,6760,3916,3082,2940,2149,1346,2407,1527,1469,736,1156,974,594,574,286,441,230,271,359,371,240,147,170,4433,4433
389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,82,114,89,91,142,89,200,110,170,425,2625,8780,6183,2997,1268,1188,NA,NA
390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,772,772,772,772,3090,1338,1052,793,749,1203,2272,2978,3045,3656,21236,18644,7836,6164,6495,12383,5931,7211,4521,5863,5112,2405,2142,2593,3144,3023,3997,6519,6847,5023,1987,7965,4627,4627
393,4453,4453,4453,4453,17813,9041,4787,3064,1942,2756,3557,1348,1455,1752,2630,5502,18463,7108,3032,3625,3069,2152,1787,963,1228,633,776,1144,521,739,389,549,491,649,661,12822,3354,3354
394,12980,12980,12980,12980,51919,11584,39043,34402,5110,8078,93276,6988,974196,229240,50907,37366,31477,14210,9475,22127,7680,42605,20774,47502,21681,21333,8731,67871,24326,1407,132452,8146,17144,12739,87403,71023,62301,62301
395,608,608,608,608,2430,1102,920,591,490,554,500,210,233,219,158,230,204,133,112,217,113,97,61,68,83,46,46,36,42,20,14,26,24,16,14,31,321,321
396,519,519,519,519,2076,3489,2428,2468,3656,2724,4601,2791,1679,4702,4985,6691,4967,5541,10922,12987,3354,2089,1364,2277,1473,3780,2587,1437,1501,595,634,735,553,420,207,262,2905,2905
397,7047,7047,7047,7047,28189,9766,146203,25122,19421,44072,70714,79108,39782,10997,3675,2156,13912,13871,12227,133628,75755,200216,84063,206225,48538,61586,20397,55666,127385,56929,33449,25533,13541,7077,1915,5074,48362,48362
398,280,280,280,280,1122,797,643,495,395,508,370,284,218,298,209,205,297,225,214,383,283,236,130,169,334,136,110,124,108,78,179,341,405,209,147,547,311,311
399,8292,8292,8292,8292,33168,20532,33346,35520,5993,42050,17546,14961,12518,49817,11546,35152,16532,75695,82213,384936,53007,17620,2931,18460,2857,82293,2630,88419,39990,436853,159092,54139,18170,8564,3759,4053,53874,53874
400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,12,12,12,12,49,19,24,16,8,18,20,9,6,4,8,6,15,8,3,8,12,14,10,7,10,11,12,5,6,5,4,6,13,5,4,7,22,22
402,2808,2808,2808,2808,11232,8898,10419,4513,2324,2767,1586,978,903,1764,1244,1401,1036,858,495,1872,1249,1035,396,2472,1549,1830,582,3027,2245,2537,2777,3358,3940,2999,1841,3796,2656,2656
403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,102,60,67,57,35,56,84,69,44,21,37,40,36,54,27,32,34,35,53,47,27,20,34,NA,NA
404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,8817,8817,8817,8817,35269,4471,2875,2515,2828,4586,4548,3015,3360,2418,1360,1304,1453,2442,2576,6925,4526,2182,680,2287,5824,1416,8954,1746,1725,1035,817,4196,3028,7395,2059,871,4476,4476
406,3270,3270,3270,3270,13081,414720,95148,6992,55045,17668,16308,9990,33586,41753,28214,24853,12947,36916,23594,47433,29436,6500,3379,26016,54444,8350,61244,13995,11518,3735,5042,14135,4434,3335,6499,2073,32586,32586
407,224,224,224,224,898,342,308,156,135,146,120,54,44,41,14,46,76,34,28,57,28,29,17,32,29,29,23,17,17,8,17,74,430,196,93,153,132,132
408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,3076,3076,3076,3076,12306,8657,5832,6069,5005,10508,3425,2139,1560,12866,3450,2574,1095,685,1024,6457,1755,499,320,507,650,355,2433,944,814,500,469,1163,740,632,343,500,3012,3012
410,359,359,359,359,1437,500,461,459,370,394,699,174,172,349,204,237,263,342,340,618,504,196,93,155,161,94,181,75,89,51,61,73,86,52,41,63,298,298
411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,846,846,846,846,3382,4667,5694,6850,4692,3576,27005,108191,134393,54975,37538,157149,63039,15395,8967,11737,4819,2758,1323,2089,1543,832,675,418,583,232,278,402,359,247,151,188,19055,19055
413,29600,29600,29600,29600,118398,19426,5558,2618,4186,4607,4081,1270,1522,2123,753,1376,1979,1347,851,1523,765,557,296,488,368,169,205,104,162,63,84,111,126,86,58,70,7556,7556
414,452,452,452,452,1808,1334,700,395,334,1420,819,428,263,223,313,236,268,1602,757,639,196,388,666,3592,8444,2008,39192,7299,9264,3681,5116,27373,16631,11293,16226,16613,4705,4705
415,7126,7126,7126,7126,28504,25854,174019,72151,67272,119677,154983,66244,104914,93537,23733,16226,6382,11744,21705,45770,56597,18170,7682,21603,57269,6491,194763,41570,34365,40168,38350,16362,57485,19150,21905,7333,48184,48184
416,466,466,466,466,1864,966,701,425,367,397,360,955,7095,19317,14784,8594,4832,1793,4628,11173,9144,4372,1527,4196,8944,2168,8849,2696,2364,1503,1606,1261,917,431,564,519,3732,3732
417,31,31,31,31,125,46,43,21,13,26,13,8,9,6,5,4,15,13,8,14,8,4,2,5,3,1,2,3,4,1,4,3,1,3,1,3,26,26
418,1228,1228,1228,1228,4913,3893,3781,3230,2294,3065,2141,1476,2057,2765,1176,1550,2333,2263,7508,9012,5888,5898,4045,5512,8101,2641,3338,2265,1930,1320,1767,3620,4559,2431,1394,2186,3208,3208
419,507,507,507,507,2029,1546,1149,486,647,537,597,326,197,238,142,139,185,109,90,206,162,154,162,232,198,103,101,67,246,134,202,313,244,2079,615,388,445,445
420,233,233,233,233,933,480,583,401,533,3296,698,393,783,1127,573,1901,2773,3220,4300,4898,4167,2759,2409,3172,3846,1150,2769,3387,2795,279,350,583,1438,5605,9558,11921,2065,2065
421,632,632,632,632,2529,756,849,1045,797,1576,1599,1191,735,1111,725,596,477,884,2109,1964,1148,664,480,563,445,208,450,231,461,1184,1398,2735,1867,4771,3394,3854,1179,1179
422,15362,15362,15362,15362,61446,15620,3709,4311,3630,4716,2788,1165,1078,1210,781,1451,1824,1213,552,1795,1075,1094,719,1037,624,516,1461,1189,701,903,1217,1138,612,640,2333,1774,4830,4830
423,3202,3202,3202,3202,12808,3039,9906,13951,6194,11706,13949,2233,10047,33099,25742,16280,18997,6873,5027,7065,9724,7226,5628,3005,8079,4139,16178,4679,21710,28330,11264,6601,3379,1797,465,659,9690,9690
424,1949,1949,1949,1949,7797,7156,4792,3988,3409,8734,8754,9489,6272,30276,7824,11971,7866,7205,16533,18993,10568,8958,7161,9093,7190,6889,8093,4838,3484,2066,2520,2964,2845,1676,1102,1995,7051,7051
425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA
426,52,52,52,52,210,130,97,44,40,42,43,17,19,21,10,19,25,16,14,21,12,13,11,10,8,3,12,3,5,7,4,6,5,5,2,7,42,42
427,26866,26866,26866,26866,107464,12481,23961,21143,20530,56154,11070,7656,6137,16028,8589,2867,9169,7078,11166,37015,41757,28398,28722,35379,42948,9026,19044,18134,19638,4767,1872,3606,2560,28044,6593,2712,20858,20858
428,10235,10235,10235,10235,40939,6461,10718,30114,23223,26686,145038,30921,5747,1810,15182,14343,8951,39564,42287,59404,19966,13511,70234,73235,268268,87517,141727,16995,45127,11932,53697,87414,36714,33391,16974,15500,43121,43121
429,39,39,39,39,155,139,119,71,103,128,101,104,82,91,59,56,72,58,46,75,41,43,19,33,46,27,38,21,43,75,303,226,106,302,222,637,101,101
430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,6,6,6,6,23,16,13,7,6,11,11,6,2,13,8,5,12,11,10,16,5,12,5,23,20,17,19,14,9,7,9,2,7,5,10,3,22,22
435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,64,64,64,64,255,115,129,109,96,66,55,25,22,18,10,7,18,13,12,21,15,11,8,18,10,10,8,8,7,4,3,7,8,1,2,6,49,49
438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
