"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38"
"174","1","0.981187108","0.994167473","1.057382334","0.944582541","0.976666569","1.063053065","1.002629273","1.035400041","0.96348914","0.936476369","0.949985376","0.956932188","1.081207857","1.018640834","0.961719117","1.09963013","1","1.078494687","0.959060895","1.007574423","1.084952739","0.987552842","0.95053574","0.942233181","0.936405638","0.933435348","1.064562664","1.066212126","1.067450404","1.102033619","1","1.00561286","1.086018032","0.916886931","0.959234023","1.017277287","0.942687863"
"175","1","0.981187108","0.994167473","1.057382334","0.944582541","0.976666569","1.063053065","1.002629273","1.035400041","0.96348914","0.936476369","0.949985376","0.956932188","1.081207857","1.018640834","0.961719117","1.09963013","1","1.078494687","0.959060895","1.007574423","1.084952739","0.987552842","0.95053574","0.942233181","0.936405638","0.933435348","1.064562664","1.066212126","1.067450404","1.102033619","1","1.00561286","1.086018032","0.916886931","0.959234023","1.017277287","0.942687863"
"176","1","0.948519761","1.048682552","0.97297931","0.953940635","0.930995111","1.102187436","0.963482325","0.957058084","1.04709287","1.094408049","0.969289266","1.077721422","0.962767517","1.042125349","1","0.950507838","1.019785123","0.954617507","1.099926632","0.985262169","1.074385017","0.930601221","0.936445032","1.060819537","0.985845031","1.028191395","1.000971531","1.000969818","0.959882439","0.946867286","0.957446809","0.953892268","0.963260991","1.062555066","0.972744361","1.084157109","1"
"177","0.945930165","1.034854893","1","1.091964129","0.953940635","1.055713324","0.957331854","1.067484663","1.055277851","0.957642726","0.962213383","1.092717169","0.968072943","0.994429786","1.063261412","0.955260686","0.982211002","0.946985264","0.942288499","0.980190756","1.079795667","0.985733576","1","0.995743432","0.958670894","0.939348459","0.936378083","0.929137104","0.928674288","0.986333578","1.029152463","0.924532738","1.107878574","0.957387448","0.943318649","1.058505639","1.087090434","0.962632721"
"178","0.945930165","1.034854893","1","1.091964129","0.953940635","1.055713324","0.957331854","1.067484663","1.055277851","0.957642726","0.962213383","1.092717169","0.968072943","0.994429786","1.063261412","0.955260686","0.982211002","0.946985264","0.942288499","0.980190756","1.079795667","0.985733576","1","0.995743432","0.958670894","0.939348459","0.936378083","0.929137104","0.928674288","0.986333578","1.029152463","0.924532738","1.107878574","0.957387448","0.943318649","1.058505639","1.087090434","0.962632721"
"179","0.945930165","1.034854893","1","1.091964129","0.953940635","1.055713324","0.957331854","1.067484663","1.055277851","0.957642726","0.962213383","1.092717169","0.968072943","0.994429786","1.063261412","0.955260686","0.982211002","0.946985264","0.942288499","0.980190756","1.079795667","0.985733576","1","0.995743432","0.958670894","0.939348459","0.936378083","0.929137104","0.928674288","0.986333578","1.029152463","0.924532738","1.107878574","0.957387448","0.943318649","1.058505639","1.087090434","0.962632721"
"180","0.945930165","1.034854893","1","1.091964129","0.953940635","1.055713324","0.957331854","1.067484663","1.055277851","0.957642726","0.962213383","1.092717169","0.968072943","0.994429786","1.063261412","0.955260686","0.982211002","0.946985264","0.942288499","0.980190756","1.079795667","0.985733576","1","0.995743432","0.958670894","0.939348459","0.936378083","0.929137104","0.928674288","0.986333578","1.029152463","0.924532738","1.107878574","0.957387448","0.943318649","1.058505639","1.087090434","0.962632721"
"181","0.945930165","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"182","0.945930165","1.034854893","1","1.091964129","0.953940635","1.055713324","0.957331854","1.067484663","1.055277851","0.957642726","0.962213383","1.092717169","0.968072943","0.994429786","1.063261412","0.955260686","0.982211002","0.946985264","0.942288499","0.980190756","1.079795667","0.985733576","1","0.995743432","0.958670894","0.939348459","0.936378083","0.929137104","0.928674288","0.986333578","1.029152463","0.924532738","1.107878574","0.957387448","0.943318649","1.058505639","1.087090434","0.962632721"
"183","0.945930165","1.034854893","1","1.091964129","0.953940635","1.055713324","0.957331854","1.067484663","1.055277851","0.957642726","0.962213383","1.092717169","0.968072943","0.994429786","1.063261412","0.955260686","0.982211002","0.946985264","0.942288499","0.980190756","1.079795667","0.985733576","1","0.995743432","0.958670894","0.939348459","0.936378083","0.929137104","0.928674288","0.986333578","1.029152463","0.924532738","1.107878574","0.957387448","0.943318649","1.058505639","1.087090434","0.962632721"
"184","0.945930165","1.034854893","1","1.091964129","0.953940635","1.055713324","0.957331854","1.067484663","1.055277851","0.957642726","0.962213383","1.092717169","0.968072943","0.994429786","1.063261412","0.955260686","0.982211002","0.946985264","0.942288499","0.980190756","1.079795667","0.985733576","1","0.995743432","0.958670894","0.939348459","0.936378083","0.929137104","0.928674288","0.986333578","1.029152463","0.924532738","1.107878574","0.957387448","0.943318649","1.058505639","1.087090434","0.962632721"
"185","0.945930165","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1.029152463","0.924532738","1.107878574","0.957387448","0.943318649","1.058505639","1.087090434","0.962632721"
"186","0.945930165","1.034854893","1","1.091964129","0.953940635","1.055713324","0.957331854","1.067484663","1.055277851","0.957642726","0.962213383","1.092717169","0.968072943","0.994429786","1.063261412","0.955260686","0.982211002","0.946985264","0.942288499","0.980190756","1.079795667","0.985733576","1","0.995743432","0.958670894","0.939348459","0.936378083","0.929137104","0.928674288","0.986333578","1.029152463","0.924532738","1.107878574","0.957387448","0.943318649","1.058505639","1.087090434","0.962632721"
"187","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"188","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"189","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"190","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"191","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"192","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"193","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"194","1","0.931602742","1.031097043","0.999355255","1.053955257","0.959100624","0.962588709","0.960560911","0.971674121","1.089771698","0.952269537","1","1.075376","1.032541777","0.958755321","1.091474871","0.959901368","1.055597957","0.95285622","1.082318415","0.979390523","0.981623907","1.0861907","0.943490386","0.98684983","1.025278832","1.089400271","0.96093267","0.959238252","0.947538575","1.014458681","1.072646056","0.970936554","0.919209421","0.957415565","1","0.953330791","1.11573884"
"195","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"196","1","0.948519761","1.048682552","0.97297931","0.953940635","0.930995111","1.102187436","0.963482325","0.957058084","1.04709287","1.094408049","0.969289266","1.077721422","0.962767517","1.042125349","1","0.950507838","1.019785123","0.954617507","1.099926632","0.985262169","1.074385017","0.930601221","0.936445032","1.060819537","0.985845031","1.028191395","1.000971531","1.000969818","0.959882439","0.946867286","0.957446809","0.953892268","0.963260991","1.062555066","0.972744361","1.084157109","1"
"197","0.948265795","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"198","0.948265795","1.048271839","0.958996454","1.073207901","0.979675391","0.975495506","1.050787068","0.955302366","1.089771698","1.06287819","1","1.075753144","0.997977073","0.944591029","0.945838838","0.98050728","0.959901368","1.062643105","0.975165855","1.000733676","0.957665434","1.007456115","0.945866604","0.980478497","0.945755548","0.956416821","0.956388676","1.072805959","1.07267758","0.95047759","0.956271306","0.982720113","1.077316407","1.101876597","1","1.069078947","0.91871755","0.964979175"
"199","0.948265795","1.048271839","0.958996454","1.073207901","0.979675391","0.975495506","1.050787068","0.955302366","1.089771698","1.06287819","1","1.075753144","0.997977073","0.944591029","0.945838838","0.98050728","0.959901368","1.062643105","0.975165855","1.000733676","0.957665434","1.007456115","0.945866604","0.980478497","0.945755548","0.956416821","0.956388676","1.072805959","1.07267758","0.95047759","0.956271306","0.982720113","1.077316407","1.101876597","1","1.069078947","0.91871755","0.964979175"
"200","0.948265795","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"201","0.948265795","1","1","1","1","1","1","1","1.089771698","1.06287819","1","1.075753144","0.997977073","0.944591029","0.945838838","0.98050728","0.959901368","1.062643105","0.975165855","1.000733676","0.957665434","1.007456115","0.945866604","0.980478497","0.945755548","0.956416821","0.956388676","1.072805959","1.07267758","0.95047759","0.956271306","0.982720113","1.077316407","1.101876597","1","1.069078947","0.91871755","0.964979175"
"202","0.948265795","1.048271839","0.958996454","1.073207901","0.979675391","0.975495506","1.050787068","0.955302366","1.089771698","1.06287819","1","1.075753144","0.997977073","0.944591029","0.945838838","0.98050728","0.959901368","1.062643105","0.975165855","1.000733676","0.957665434","1.007456115","0.945866604","0.980478497","0.945755548","0.956416821","0.956388676","1.072805959","1.07267758","0.95047759","0.956271306","0.982720113","1.077316407","1.101876597","1","1.069078947","0.91871755","0.964979175"
"203","0.948265795","1.048271839","0.958996454","1.073207901","0.979675391","0.975495506","1.050787068","0.955302366","1.089771698","1.06287819","1","1.075753144","0.997977073","0.944591029","0.945838838","0.98050728","0.959901368","1.062643105","0.975165855","1.000733676","0.957665434","1.007456115","0.945866604","0.980478497","0.945755548","0.956416821","0.956388676","1.072805959","1.07267758","0.95047759","0.956271306","0.982720113","1.077316407","1.101876597","1","1.069078947","0.91871755","0.964979175"
"204","0.948265795","1.048271839","0.958996454","1.073207901","0.979675391","0.975495506","1.050787068","0.955302366","1.089771698","1.06287819","1","1.075753144","0.997977073","0.944591029","0.945838838","0.98050728","0.959901368","1.062643105","0.975165855","1.000733676","0.957665434","1.007456115","0.945866604","0.980478497","0.945755548","0.956416821","0.956388676","1.072805959","1.07267758","0.95047759","0.956271306","0.982720113","1.077316407","1.101876597","1","1.069078947","0.91871755","0.964979175"
"205","0.948265795","1.048271839","0.958996454","1.073207901","0.979675391","0.975495506","1.050787068","0.955302366","1.089771698","1.06287819","1","1.075753144","0.997977073","0.944591029","0.945838838","0.98050728","0.959901368","1.062643105","0.975165855","1.000733676","0.957665434","1.007456115","0.945866604","0.980478497","0.945755548","0.956416821","0.956388676","1.072805959","1.07267758","0.95047759","0.956271306","0.982720113","1.077316407","1.101876597","1","1.069078947","0.91871755","0.964979175"
"206","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"207","1","1.082689223","0.995926024","1.053865541","0.95101623","0.962028281","1.043777927","0.945953842","1","0.967581631","0.970402433","0.946475578","0.967486587","0.95455878","1.1037722","1.013386566","1.020959314","1.075559209","1.097868843","0.949669846","0.941224825","1.063817296","1.022780648","0.9851754","0.931079018","1.065889762","0.932846801","1.108723172","1.10853146","1.009845702","0.955683555","1.067944046","1","0.936830049","0.971512482","0.962171053","1.070663812","0.99606969"
"208","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.9851754","0.931079018","1.065889762","0.932846801","1.108723172","1.10853146","1.009845702","0.955683555","1.067944046","1","0.936830049","0.971512482","0.962171053","1.070663812","0.99606969"
"209","1","1.082689223","0.995926024","1.053865541","0.95101623","0.962028281","1.043777927","0.945953842","1","0.967581631","0.970402433","0.946475578","0.967486587","0.95455878","1.1037722","1.013386566","1.020959314","1.075559209","1.097868843","0.949669846","0.941224825","1.063817296","1.022780648","0.9851754","0.931079018","1.065889762","0.932846801","1.108723172","1.10853146","1.009845702","0.955683555","1.067944046","1","0.936830049","0.971512482","0.962171053","1.070663812","0.99606969"
"210","1","1.082689223","0.995926024","1.053865541","0.95101623","0.962028281","1.043777927","0.945953842","1","0.967581631","0.970402433","0.946475578","0.967486587","0.95455878","1.1037722","1.013386566","1.020959314","1.075559209","1.097868843","0.949669846","0.941224825","1.063817296","1.022780648","0.9851754","0.931079018","1.065889762","0.932846801","1.108723172","1.10853146","1.009845702","0.955683555","1.067944046","1","0.936830049","0.971512482","0.962171053","1.070663812","0.99606969"
"211","1","1.082689223","0.995926024","1.053865541","0.95101623","0.962028281","1.043777927","0.945953842","1","0.967581631","0.970402433","0.946475578","0.967486587","0.95455878","1.1037722","1.013386566","1.020959314","1.075559209","1.097868843","0.949669846","0.941224825","1.063817296","1.022780648","0.9851754","0.931079018","1.065889762","0.932846801","1.108723172","1.10853146","1.009845702","0.955683555","1.067944046","1","0.936830049","0.971512482","0.962171053","1.070663812","0.99606969"
"212","1","1.082689223","0.995926024","1.053865541","0.95101623","0.962028281","1.043777927","0.945953842","1","0.967581631","0.970402433","0.946475578","0.967486587","0.95455878","1.1037722","1.013386566","1.020959314","1.075559209","1.097868843","0.949669846","0.941224825","1.063817296","1.022780648","0.9851754","0.931079018","1.065889762","0.932846801","1.108723172","1.10853146","1.009845702","0.955683555","1.067944046","1","0.936830049","0.971512482","0.962171053","1.070663812","0.99606969"
"213","1","1.082689223","0.995926024","1.053865541","0.95101623","0.962028281","1.043777927","0.945953842","1","0.967581631","0.970402433","0.946475578","0.967486587","0.95455878","1.1037722","1.013386566","1.020959314","1.075559209","1.097868843","0.949669846","0.941224825","1.063817296","1.022780648","0.9851754","0.931079018","1.065889762","0.932846801","1.108723172","1.10853146","1.009845702","0.955683555","1.067944046","1","0.936830049","0.971512482","0.962171053","1.070663812","0.99606969"
"214","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"215","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"216","1","0.990520636","1.054544389","0.957153742","1.07735049","1.061568639","1.044362022","0.948875256","0.965827706","0.962319857","1.032990173","0.940625914","0.974522853","0.942245676","0.955232643","1.059182715","0.972817472","1.085539834","1.002172254","0.981364637","0.963537079","1.100217225","1.062705496","1.071480992","1.08723729","0.965245284","0.990524395","0.958577443","1.029770476","0.975753123","0.926883743","1.075584813","0.973875224","0.957974803","0.996182085","0.911654135","0.956264117","1.099313662"
"217","1","0.948519761","1.048682552","0.97297931","0.953940635","0.930995111","1.102187436","0.963482325","0.957058084","1.04709287","1.094408049","0.969289266","1.077721422","0.962767517","1.042125349","1","0.950507838","1.019785123","0.954617507","1.099926632","0.985262169","1.074385017","0.930601221","0.936445032","1.060819537","0.985845031","1.028191395","1.000971531","1.000969818","0.959882439","0.946867286","0.957446809","0.953892268","0.963260991","1.062555066","0.972744361","1.084157109","1"
"218","1","0.951436488","0.960755005","0.978254499","1.05629478","1.08147671","1","1.049371896","1.04709287","1.037738607","1.00491343","0.94121088","1.058958046","1.099970683","0.979304271","0.944692344","0.951682029","0.953443316","0.976927141","1.075275128","1.014033234","1","1.071512447","1.092029943","0.962193261","0.956416821","0.988758755","0.989195396","0.989214447","0.946950771","1.078523569","0.956859057","1.077904141","0.998502247","1.037885463","0.920465226","0.969757414","0.912770575"
"219","0.955856592","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"220","0.955856592","1","1.051027287","1.057382334","1.024711215","1.103141377","1.064221255","1.091440257","0.961150574","0.972258762","1.031235377","0.999707517","0.948136855","1.055408971","0.951122853","0.97757163","0.938765925","0.975165855","0.951682029","0.948495965","1.09564911","1.080255974","1.000469704","1.080287685","0.988611013","1.104146435","0.96521688","1","0.945131807","0.925202057","1.078523569","0.968026331","0.955067736","0.977944847","1.09133627","1.030897556","0.92106421","0.965565789"
"221","0.955856592","1","1.051027287","1.057382334","1.024711215","1.103141377","1.064221255","1.091440257","0.961150574","0.972258762","1.031235377","0.999707517","0.948136855","1.055408971","0.951122853","0.97757163","0.938765925","0.975165855","0.951682029","0.948495965","1.09564911","1.080255974","1.000469704","1.080287685","0.988611013","1.104146435","0.96521688","1","0.945131807","0.925202057","1.078523569","0.968026331","0.955067736","0.977944847","1.09133627","1.030897556","0.92106421","0.965565789"
"222","0.955856592","1","1.051027287","1.057382334","1.024711215","1.103141377","1.064221255","1.091440257","0.961150574","0.972258762","1.031235377","0.999707517","0.948136855","1.055408971","0.951122853","0.97757163","0.938765925","0.975165855","0.951682029","0.948495965","1.09564911","1.080255974","1.000469704","1.080287685","0.988611013","1.104146435","0.96521688","1","0.945131807","0.925202057","1.078523569","0.968026331","0.955067736","0.977944847","1.09133627","1.030897556","0.92106421","0.965565789"
"223","0.955856592","1","1.051027287","1.057382334","1.024711215","1.103141377","1.064221255","1.091440257","0.961150574","0.972258762","1.031235377","0.999707517","0.948136855","1.055408971","0.951122853","0.97757163","0.938765925","0.975165855","0.951682029","0.948495965","1.09564911","1.080255974","1.000469704","1.080287685","0.988611013","1.104146435","0.96521688","1","0.945131807","0.925202057","1.078523569","0.968026331","0.955067736","0.977944847","1.09133627","1.030897556","0.92106421","0.965565789"
"224","0.955856592","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1.080255974","1.000469704","1.080287685","0.988611013","1.104146435","0.96521688","1","0.945131807","0.925202057","1.078523569","0.968026331","0.955067736","0.977944847","1.09133627","1.030897556","0.92106421","0.965565789"
"225","0.955856592","1","1.051027287","1.057382334","1.024711215","1.103141377","1.064221255","1.091440257","0.961150574","0.972258762","1.031235377","0.999707517","0.948136855","1.055408971","0.951122853","0.97757163","0.938765925","0.975165855","0.951682029","0.948495965","1.09564911","1.080255974","1.000469704","1.080287685","0.988611013","1.104146435","0.96521688","1","0.945131807","0.925202057","1.078523569","0.968026331","0.955067736","0.977944847","1.09133627","1.030897556","0.92106421","0.965565789"
"226","0.955856592","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.925202057","1.078523569","0.968026331","0.955067736","0.977944847","1.09133627","1.030897556","0.92106421","0.965565789"
"227","0.955856592","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"228","0.955856592","1","1.051027287","1.057382334","1.024711215","1.103141377","1.064221255","1.091440257","0.961150574","0.972258762","1.031235377","0.999707517","0.948136855","1.055408971","0.951122853","0.97757163","0.938765925","0.975165855","0.951682029","0.948495965","1.09564911","1.080255974","1.000469704","1.080287685","0.988611013","1.104146435","0.96521688","1","0.945131807","0.925202057","1.078523569","0.968026331","0.955067736","0.977944847","1.09133627","1.030897556","0.92106421","0.965565789"
"229","0.989723228","0.948519761","1.048682552","0.97297931","0.953940635","0.930995111","1.102187436","0.963482325","0.957058084","1.04709287","1.094408049","0.969289266","1.077721422","0.962767517","1.042125349","1","0.950507838","1.019785123","0.954617507","1.099926632","0.985262169","1.074385017","0.930601221","0.936445032","1.060819537","0.985845031","1.028191395","1.000971531","1.000969818","0.959882439","0.946867286","0.957446809","0.953892268","0.963260991","1.062555066","0.972744361","1.084157109","1"
"230","0.989723228","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"231","0.989723228","0.948519761","1.048682552","0.97297931","0.953940635","0.930995111","1.102187436","0.963482325","0.957058084","1.04709287","1.094408049","0.969289266","1.077721422","0.962767517","1.042125349","1","0.950507838","1.019785123","0.954617507","1.099926632","0.985262169","1.074385017","0.930601221","0.936445032","1.060819537","0.985845031","1.028191395","1.000971531","1.000969818","0.959882439","0.946867286","0.957446809","0.953892268","0.963260991","1.062555066","0.972744361","1.084157109","1"
"232","0.989723228","0.948519761","1.048682552","0.97297931","0.953940635","0.930995111","1.102187436","0.963482325","0.957058084","1.04709287","1.094408049","0.969289266","1.077721422","0.962767517","1.042125349","1","0.950507838","1.019785123","0.954617507","1.099926632","0.985262169","1.074385017","0.930601221","0.936445032","1.060819537","0.985845031","1.028191395","1.000971531","1.000969818","0.959882439","0.946867286","0.957446809","0.953892268","0.963260991","1.062555066","0.972744361","1.084157109","1"
"233","0.989723228","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"234","0.989723228","0.948519761","1.048682552","0.97297931","0.953940635","0.930995111","1.102187436","0.963482325","0.957058084","1.04709287","1.094408049","0.969289266","1.077721422","0.962767517","1.042125349","1","0.950507838","1.019785123","0.954617507","1.099926632","0.985262169","1.074385017","0.930601221","0.936445032","1.060819537","0.985845031","1.028191395","1.000971531","1.000969818","0.959882439","0.946867286","0.957446809","0.953892268","0.963260991","1.062555066","0.972744361","1.084157109","1"
"235","0.989723228","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"236","0.989723228","0.948519761","1.048682552","0.97297931","0.953940635","0.930995111","1.102187436","0.963482325","0.957058084","1.04709287","1.094408049","0.969289266","1.077721422","0.962767517","1.042125349","1","0.950507838","1.019785123","0.954617507","1.099926632","0.985262169","1.074385017","0.930601221","0.936445032","1.060819537","0.985845031","1.028191395","1.000971531","1.000969818","0.959882439","0.946867286","0.957446809","0.953892268","0.963260991","1.062555066","0.972744361","1.084157109","1"
"237","0.989723228","0.948519761","1.048682552","0.97297931","0.953940635","0.930995111","1.102187436","0.963482325","0.957058084","1.04709287","1.094408049","0.969289266","1.077721422","0.962767517","1.042125349","1","0.950507838","1.019785123","0.954617507","1.099926632","0.985262169","1.074385017","0.930601221","0.936445032","1.060819537","0.985845031","1.028191395","1.000971531","1.000969818","0.959882439","0.946867286","0.957446809","0.953892268","0.963260991","1.062555066","0.972744361","1.084157109","1"
"238","0.989723228","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"239","1.038187551","1.050021875","1.06919898","0.991735537","1.052200614","0.952074245","0.947986332","0.930762489","0.968750914","1","1.071595695","1.040070196","0.972177431","0.973907945","0.995156319","1.079145139","0.942875594","0.949333646","1.070862443","0.974908291","0.94181199","0.956378794","1.100868953","0.966387788","1.065516027","0.988787852","0.996409864","0.943268466","0.943368501","0.930492285","0.989773128","1.082637828","0.940374387","1","1.066079295","1.013275376","1.024903934","1.086408166"
"240","1.038187551","1.050021875","1.06919898","0.991735537","1.052200614","0.952074245","0.947986332","0.930762489","0.968750914","1","1.071595695","1.040070196","0.972177431","0.973907945","0.995156319","1.079145139","0.942875594","0.949333646","1.070862443","0.974908291","0.94181199","0.956378794","1.100868953","0.966387788","1.065516027","0.988787852","0.996409864","0.943268466","0.943368501","0.930492285","0.989773128","1.082637828","0.940374387","1","1.066079295","1.013275376","1.024903934","1.086408166"
"241","1.038187551","1.050021875","1.06919898","0.991735537","1.052200614","0.952074245","0.947986332","0.930762489","0.968750914","1","1.071595695","1.040070196","0.972177431","0.973907945","0.995156319","1.079145139","0.942875594","0.949333646","1.070862443","0.974908291","0.94181199","0.956378794","1.100868953","0.966387788","1.065516027","0.988787852","0.996409864","0.943268466","0.943368501","0.930492285","0.989773128","1.082637828","0.940374387","1","1.066079295","1.013275376","1.024903934","1.086408166"
"242","1.038187551","1.050021875","1.06919898","0.991735537","1.052200614","0.952074245","0.947986332","0.930762489","0.968750914","1","1.071595695","1.040070196","0.972177431","0.973907945","0.995156319","1.079145139","0.942875594","0.949333646","1.070862443","0.974908291","0.94181199","0.956378794","1.100868953","0.966387788","1.065516027","0.988787852","0.996409864","0.943268466","0.943368501","0.930492285","0.989773128","1.082637828","0.940374387","1","1.066079295","1.013275376","1.024903934","1.086408166"
"243","1.038187551","1.050021875","1.06919898","0.991735537","1.052200614","0.952074245","0.947986332","0.930762489","0.968750914","1","1.071595695","1.040070196","0.972177431","0.973907945","0.995156319","1.079145139","0.942875594","0.949333646","1.070862443","0.974908291","0.94181199","0.956378794","1.100868953","0.966387788","1.065516027","0.988787852","0.996409864","0.943268466","0.943368501","0.930492285","0.989773128","1.082637828","0.940374387","1","1.066079295","1.013275376","1.024903934","1.086408166"
"244","1.038187551","0.931602742","1.031097043","0.999355255","1.053955257","0.952074245","0.947986332","0.930762489","0.968750914","1","1.071595695","1.040070196","0.972177431","0.973907945","0.995156319","1.079145139","0.942875594","0.949333646","1.070862443","0.974908291","0.94181199","0.956378794","1.100868953","0.966387788","1.065516027","0.988787852","0.996409864","0.943268466","0.943368501","0.930492285","0.989773128","1.082637828","0.940374387","1","1.066079295","1.013275376","1.024903934","1.086408166"
"245","1.038187551","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"246","1.038187551","1.050021875","1.06919898","0.991735537","1.052200614","0.952074245","0.947986332","0.930762489","0.968750914","1","1.071595695","1.040070196","0.972177431","0.973907945","0.995156319","1.079145139","0.942875594","0.949333646","1.070862443","0.974908291","0.94181199","0.956378794","1.100868953","0.966387788","1.065516027","0.988787852","0.996409864","0.943268466","0.943368501","0.930492285","0.989773128","1.082637828","0.940374387","1","1.066079295","1.013275376","1.024903934","1.086408166"
"247","1.038187551","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.974908291","0.94181199","0.956378794","1.100868953","0.966387788","1.065516027","0.988787852","0.996409864","0.943268466","0.943368501","0.930492285","0.989773128","1.082637828","0.940374387","1","1.066079295","1.013275376","1.024903934","1.086408166"
"248","1.038187551","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"249","1.038187551","1.050021875","1.06919898","0.991735537","1.052200614","0.952074245","0.947986332","0.930762489","0.968750914","1","1.071595695","1.040070196","0.972177431","0.973907945","0.995156319","1.079145139","0.942875594","0.949333646","1.070862443","0.974908291","0.94181199","0.956378794","1.100868953","0.966387788","1.065516027","0.988787852","0.996409864","0.943268466","0.943368501","0.930492285","0.989773128","1.082637828","0.940374387","1","1.066079295","1.013275376","1.024903934","1.086408166"
"250","1.038187551","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1.058564509","0.949277915","1.06706689","1","0.986251362","0.980985688","0.986333578","0.926883743","1.031503468","0.963296012","1.060174444","0.973861968","0.94924812","1.082397114","0.964392562"
"251","1.038187551","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"252","0.95410487","0.990520636","0.938480026","0.940155911","0.982014914","0.958515092","0.946234047","1.069821794","1.065801397","1.087433132","1.047613477","0.964609535","1","0.962181179","1.090268604","0.964654767","1.049727001","1.09552046","1.011565784","1","1.08155716","0.934656256","0.935885392","0.986936739","0.989198074","0.939348459","0.932846801","1.025701416","1.075616422","1.078618663","0.950981545","1.000352651","1.071439067","1.010836686","1.008516887","0.962758459","1.112317034","0.960286267"
