"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35","round_36","round_37","round_38"
291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,82,82,82,82,329,4404,772,148,1857,1816,612,252,393,658,344,747,375,821,613,1937,656,316,102,660,422,310,767,146,51,76,404,219,358,1541,364,284,658,658
299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,2,2,2,2,10,7,4,7,4,17,15,2,10,6114,993,352,334,1792,9746,45764,24648,17752,1911,3669,1703,8051,13363,3597,962,1103,969,1869,1296,3270,4923,1727,4416,4416
301,8,8,8,8,33,32,37,318,329,592,3510,486,474,510,162,176,105,231,111,346,105,51,30,25,28,14,38,31,50,28,8,10,16,7,9,17,235,235
302,9,9,9,9,37,39,44,7,33,28,20,14,6,17,10,10,9,8,9,15,7,8,8,15,7,3,19,5,8,2,6,8,4,7,5,5,21,21
303,22,22,22,22,86,37,30,21,25,38,40,13,35,30,10,12,7,30,35,29,7,3,0,8,5,2,4,2,2,1,0,0,0,1,0,2,25,25
304,102,102,102,102,409,573,574,581,771,809,217,66,163,304,121,166,162,197,148,270,97,122,54,81,136,16,59,35,37,14,40,27,37,19,12,28,198,198
305,67,67,67,67,269,233,2116,218,82,106,684,2855,1643,849,369,403,413,649,784,2291,1426,1035,612,1143,875,925,621,651,509,341,503,495,294,274,221,349,697,697
306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,4,4,4,4,17,15,14,9,7,6,29,21,22,17,37,3441,354,261,78,125,39,20,7,24,13,38,224,53,131,77,66,97,94,7215,2830,5064,449,449
308,8,8,8,8,32,2022,2860,56614,8845,4608,6298,6854,2833,686,166,249,173,7888,9349,85410,62436,28462,3671,2079,1308,1273,628,181,158,195,291,97,1260,569,262,3121,8517,8517
309,36,36,36,36,146,183,232,112,38,28,44,11,6,4,5,6,6,61,106,95,47,320,35,24,35,55,16,24,35,8,7,4,3,3,3,14,61,61
310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,4,4,4,4,16,10,10,5,914,728,315,68,53,74,28,55,181,415,220,264,18,65,17,31,60,33,58,45,38,52,22,17,12,2,15,14,119,119
312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2274,632,8065,11044,7753,1337,285,133,68,67,59,103,45,95,NA,NA
313,18,18,18,18,74,84,85,64,26,15,20,15,56,68,15,20,34,46,25,65,28,45,17,47,41,84,102,29,48,42,51,9,7,3,11,25,47,47
314,308,308,308,308,1231,9671,7572,346,83,595,328,130,304,252,106,97,243,325,69,235,126,641,51,35,28,23,27,21,25,39,17,13,12,24,19,15,684,684
315,6,6,6,6,25,36,64,41,170,241,9786,1470,177,35,20,14,130,260,61,92,11,44,23,24,11,7,2,5,1,1,5,5,6,15,8,3,375,375
316,24,24,24,24,96,561,370,160,75,103,63,47,75,65,584,434,806,123,115,455,146,191,115,25,13,59,83,46,32,51,196,68,63,52,58,41,163,163
317,27,27,27,27,108,70,65,26,35,48,58,39,52,72,98,209,302,839,103,318,114,90,35,71,58,33,44,33,33,12,6,17,13,5,7,13,97,97
318,3900,3900,3900,3900,15599,4744,6089,2615,2070,4061,5078,644,632,3042,1025,1081,2006,740,806,3665,786,187,37,56,48,48,39,26,19,22,30,23,27,22,11,20,1923,1923
319,NA,NA,NA,NA,NA,NA,18,17,12,29,12,10,39,15,11,11,7,12,10,20,10,14,5,7,11,3,3,5,12,13,15,9,12,11,4,6,NA,NA
320,10,10,10,10,40,166,76,31,24,76,65,19,26,20,10,35,33,68,54,123,45,28,2,6,7,5,7,0,3,0,2,4,4,3,1,0,38,38
321,3,3,3,3,11,12,4,4,2,5,4,1,5,4,3,0,3,1,8,12,7,7,2,9,4,1,0,0,2,1,1,1,1,0,1,3,13,13
322,15,15,15,15,60,9,102,30,29,37,100,38,280,1115,51,1045,254,3023,550,654,43,47,20,34,21,284,22,39,547,62,66,1937,442,71,25,48,326,326
323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,31,37,29,24,18,12,7,2,4,4,11,19,23,NA,NA
324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,1286,1286,1286,1286,5142,2135,1178,875,676,6570,8049,1315,1218,1162,294,1540,1254,4095,7159,6049,13559,10764,6255,44767,30918,5783,44445,18205,9340,2870,5616,10605,6019,2239,1521,1606,7594,7594
327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,1198,1198,1198,1198,4790,4432,1357,1636,1172,2876,558,579,129,83,564,454,123,241,343,426,272,258,97,224,176,7720,1068,2386,1582,1458,770,658,324,414,338,547,1184,1184
329,488,488,488,488,1950,967,613,44,27,38,99,93,128,1381,449,6700,4511,10947,13114,8175,484,709,191,1435,439,10804,1666,2622,1593,4301,3974,770,490,1605,1091,43855,2377,2377
330,2857,2857,2857,2857,11429,15255,8370,8789,58647,146776,339256,64523,95416,177965,31375,14233,36623,43822,24364,62539,34208,8064,9786,98497,107406,8859,13347,81108,16104,28810,91794,55205,33725,71685,49362,40045,53036,53036
331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,1502,1502,1502,1502,6010,4960,5877,4834,20049,21821,20915,7828,7061,6333,4214,7477,2643,9247,8538,13486,7375,5190,3865,9399,6069,5590,3234,8251,7448,2880,3958,6056,4153,4057,3190,2531,6767,6767
333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,22,22,22,22,86,75,183,431,10857,10265,103644,26001,95745,19592,7294,7715,6850,9924,15510,60535,93449,24650,7758,34088,70219,109234,24251,61006,64668,9843,15624,4998,7600,8215,41500,79534,27206,27206
336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,1145,1145,1145,1145,4581,2930,12348,781,2942,2313,795,282,353,6767,791,3823,5743,10579,29613,26170,12918,2904,2254,1686,872,441,150,551,9715,852,765,387,312,1285,1559,1482,4321,4321
338,48,48,48,48,193,369,337,148,2312,1039,464,413,195,313,118,263,493,3875,3076,4389,1231,1014,560,116,231,620,319,418,1338,460,95,3313,15765,5123,283,197,1410,1410
339,0,0,0,0,2,4,1,1,0,2,1,1,4,2,1,1,3,1,7,14,8,4,5,6,5,3,4,4,8,0,5,2,4,5,5,5,13,13
340,64,64,64,64,257,469,205,73,40,831,264,94,91,87,43,241,166,146,312,352,167,99,45,90,942,1530,552,601,279,182,299,223,106,59,29,46,269,269
341,4,4,4,4,17,18,18,10,12,14,7,5,7,9,4,7,6,3,3,12,7,8,4,3,7,4,3,2,5,3,6,2,4,4,5,11,16,16
342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,549,549,549,549,2196,29897,17393,2077,1784,54813,13883,11861,6962,7060,1962,12132,15188,2197,1331,3145,5284,10281,4890,4969,3509,2285,1028,1196,139,58,72,777,1563,454,95,295,6356,6356
345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,99,77,113,51,60,44,42,35,1511,1279,131,41,36,NA,NA
346,44,44,44,44,177,77,212,293,120,191,174,74,404,1532,545,463,417,1884,3016,7246,821,325,53,80,78,52,39,25,24,9,14,26,9,10,3,7,539,539
347,5104,5104,5104,5104,20414,6050,5594,830,93,385,222,524,306,1519,114,410,994,931,2272,1184,641,771,806,391,267,270,143,539,292,392,397,1394,2107,1972,232,497,1946,1946
348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,7,7,7,7,29,38,36,20,21,27,20,23,35,53,17,18,22,11,17,39,13,23,17,13,13,24,9,26,19,47,46,85,51,29,16,29,35,35
350,7974,7974,7974,7974,31898,6541,8795,1490,736,693,891,589,386,828,151,118,256,3137,4382,3761,579,274,570,220,388,244,1522,2423,875,453,1005,7257,56632,11324,2778,846,5013,5013
351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,16,6,3,10,6,7,2,8,9,9,11,8,10,4,5,4,5,4,8,11,NA,NA
352,4318,4318,4318,4318,17270,2511,4344,1244,3579,9008,9877,33720,79215,43050,113363,86016,96116,38385,47620,14040,1812,19773,69215,20276,14328,14789,18736,32890,14604,134589,55907,175366,138023,37540,6245,10749,39050,39050
353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,8,8,8,8,34,30,11,7,5,13,19,4,6,11,3,7,12,14,11,26,11,29,25,59,37,42,33,30,30,21,30,21,22,29,21,73,29,29
355,12260,12260,12260,12260,49042,13167,4865,8731,30706,34822,26976,5608,3064,964,122,107,156,215,112,106,76,79,47,88,72,51,66,35,41,17,22,49,23,17,11,19,6188,6188
356,29,29,29,29,116,98,59,47,31,60,80,28,40,78,24,52,61,133,266,3156,41073,68154,20844,5868,4488,5310,5137,3062,7033,2683,4966,21698,5771,1815,1847,1721,5843,5843
357,1652,1652,1652,1652,6610,2152,848,469,270,99,319,315,147,2274,753,2253,1528,3756,1613,512,98,102,110,266,343,6500,5574,1124,835,347,663,897,381,157,146,179,1336,1336
358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,3230,494,391,1225,2262,488,404,37,42,14,19,23,11,8,5,7,NA,NA
360,4,4,4,4,15,5,12,44,27,17,41,43,26,51,36,111,92,42,23,51,59,46,20,3578,220,167,101,11,13,2,8,3,3,3,5,4,150,150
361,4072,4072,4072,4072,16289,4132,1097,671,408,566,618,159,177,1141,326,279,308,12133,5154,4449,48609,26824,10603,4281,1575,1804,5751,11154,2154,722,2839,16307,3156,1271,979,1418,5672,5672
362,33,33,33,33,132,98,65,20,28,85,128,56,39,60,27,45,70,112,124,14354,7543,2781,2527,2607,1989,1759,1793,7710,693,113,143,664,354,217,37,120,1338,1338
363,236,236,236,236,945,1335,1098,11183,5091,3980,3017,34762,129674,51802,71477,40413,23441,13690,3330,14319,2815,31627,50447,217750,60186,115675,154062,37688,43800,10570,13835,8355,8564,6036,15290,14697,33924,33924
364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,5896,5896,5896,5896,23584,156935,137380,379616,97686,11337,39160,39545,209291,44759,39242,13863,85640,6092,3289,4759,577,37892,6321,14400,1972,3351,1192,12952,3569,26625,50408,13377,3914,7722,14276,4953,43108,43108
366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0,0,0,0,0,4,1,2,1,1,2,0,0,4,0,2,2,2,3,7,4,1,1,4,2,1,0,1,2,0,2,0,3,2,1,0,12,12
375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,299,299,299,299,1197,748,536,480,152,360,225,416,277,135,497,362,297,371,2695,1197,583,387,102,209,110,3317,498,3708,9211,1778,10228,16116,5822,6500,9838,30872,2275,2275
381,222,222,222,222,889,2048,1394,949,282,245,229,118,169,105,228,172,4577,5485,5849,1545,119,39,17,81,81,185,68,127,121,82,70,140,55,30,31,108,759,759
382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,50,50,50,50,201,4803,1124,261,139,205,147,93,105,192,75,67,914,786,1397,1518,327,399,176,2601,1039,738,183,161,140,1568,750,1195,284,193,87,203,640,640
384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,1440,1440,1440,1440,5760,2417,1121,1176,733,2668,1706,2695,18594,1651,5201,2256,1134,597,710,231,71,330,221,582,716,1924,1507,7028,34258,18750,1590,654,613,1070,831,3787,3529,3529
387,32,32,32,32,128,80,142,19,11,36,37,9,34,56,52,36,42,55,78,373,177,89,30,39,23,46,28,8,12,6,7,6,9,4,6,7,62,62
388,199,199,199,199,795,436,521,789,5127,32059,6251,1612,553,489,458,365,705,284,182,1135,708,249,117,236,259,158,82,105,178,153,99,125,75,63,35,75,1583,1583
389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468,205,126,47,449,134,413,384,369,2136,29788,7891,1523,1104,824,1072,8904,NA,NA
390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,80,80,80,80,320,323,330,726,930,6369,21423,11597,14304,44866,4340,1689,3881,3360,6877,6071,6902,3149,1815,1956,1122,3294,4930,12429,9944,8675,9434,6390,4537,2504,7927,11987,6087,6087
393,150,150,150,150,601,415,444,818,3270,3264,603,1638,1254,19076,9240,7430,2292,630,1369,2977,539,678,213,889,736,934,482,270,792,181,450,316,623,3136,7603,18593,2114,2114
394,24767,24767,24767,24767,99067,185820,75440,48671,165358,229990,127350,108612,3221,2197,748,537,1322,2324,4029,86580,129927,22248,18797,10054,22638,19389,99051,6425,12525,232900,32957,85023,32478,48913,5186,7197,56985,56985
395,28,28,28,28,110,112,80,32,19,56,41,13,40,49,30,14,17,17,20,32,18,13,11,15,16,15,8,5,4,8,24,16,9,10,4,25,38,38
396,2542,2542,2542,2542,10170,2809,5108,3330,2039,8794,4596,4629,17741,8922,3010,3525,4100,3103,1074,1421,1474,1076,807,1078,1079,310,143,104,143,73,56,63,72,56,26,52,2827,2827
397,13207,13207,13207,13207,52828,188175,10822,35302,32370,31580,37463,2869,12830,33360,34181,283813,118808,150699,221210,156597,66213,12737,14515,7270,30803,15939,62695,7658,7289,623,522,499,388,1060,6150,4099,47922,47922
398,212,212,212,212,847,624,273,126,100,238,416,85,168,260,86,98,144,140,180,338,207,108,66,113,137,202,173,69,72,825,286,176,641,367,456,717,259,259
399,14838,14838,14838,14838,59352,44050,13999,5615,46231,20046,62102,22662,157366,63990,48383,33268,59268,14084,22079,5355,909,7674,58939,17321,362022,32112,376699,24844,38776,3849,691,370,422,304,146,165,47081,47081
400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,2,2,2,2,6,3,4,3,1,8,11,1,4,5,6,9,10,11,1,8,21,12,12,12,14,7,10,9,10,3,6,3,16,4,4,11,18,18
402,258,258,258,258,1033,279,220,125,232,238,852,621,2811,633,179,139,186,119,1921,1854,710,493,3048,810,2706,435,11900,4470,5973,4459,4049,2656,1480,1079,474,311,1639,1639
403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,91,30,36,46,54,67,104,65,41,27,65,44,67,31,106,77,24,35,56,37,19,13,11,NA,NA
404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,112,112,112,112,446,2921,4068,2051,2307,2775,1790,727,2072,1935,1075,1681,3926,2033,4910,3718,621,960,5574,4498,1196,12928,761,1250,1483,1056,8843,1359,1421,528,179,28485,2338,2338
406,101497,101497,101497,101497,405987,26959,15631,77899,10295,51446,40593,23982,18227,26593,6534,6640,20437,3051,13649,8716,1734,16894,64136,14456,4233,64762,1750,2163,5398,4693,9497,1856,5750,18246,3986,125058,36603,36603
407,6,6,6,6,23,16,20,14,9,14,16,5,10,24,11,11,11,6,15,24,37,34,21,19,24,25,20,10,10,5,81,1086,95,58,15,31,63,63
408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,1483,1483,1483,1483,5932,3868,3826,1445,1510,1001,1591,1563,4131,298,121,251,1662,1663,1926,215,91,429,388,802,439,6155,489,426,412,326,717,341,365,717,783,5184,1393,1393
410,53,53,53,53,211,428,417,155,140,302,77,173,408,282,212,259,568,316,283,299,61,124,73,128,102,219,56,38,59,34,63,58,26,51,36,99,178,178
411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,6321,6321,6321,6321,25283,10681,6435,3365,3712,474183,103112,20603,7418,12125,7517,1314,333,245,246,354,163,151,71,145,71,71,63,35,37,19,17,29,33,20,12,11,19921,19921
413,377,377,377,377,1509,317,3672,1791,830,818,265,366,791,691,1318,591,357,56,263,92,39,40,32,26,21,71,25,19,27,17,26,16,17,25,15,14,448,448
414,134,134,134,134,535,142,201,283,1534,462,186,40,102,491,62,52,2535,201,90,111,74,4001,18727,10263,6704,108796,13434,26511,15886,38346,65427,11073,22446,47768,25889,43729,12091,12091
415,72504,72504,72504,72504,290018,168909,39349,27331,26262,40070,16724,8480,4964,1614,2785,4036,43412,42638,49161,53986,7090,28147,62622,38959,27955,326605,10258,14746,16263,7088,21170,24327,4652,18068,5309,72363,47169,47169
416,24,24,24,24,97,57,103,70,42,105,61,41434,21164,4967,1188,1584,1782,10513,8144,9377,1433,2253,8661,4817,812,9783,285,295,326,149,212,174,192,1341,375,1889,3780,3780
417,1,1,1,1,3,4,3,1,3,5,3,3,3,1,3,3,9,5,1,9,5,5,2,2,1,1,1,3,2,2,0,2,1,2,1,3,15,15
418,2838,2838,2838,2838,11354,7362,3434,1482,1403,2049,3737,3678,2345,2482,2601,5028,7646,10226,4431,20727,6394,2921,1260,1901,538,1241,601,1367,3742,4230,7545,3209,2585,1640,1436,3765,3986,3986
419,146,146,146,146,584,186,147,159,160,147,130,35,67,63,35,34,45,39,60,174,193,328,150,158,63,60,45,239,658,404,352,470,2360,173,25,84,246,246
420,88,88,88,88,350,747,481,1113,2066,460,843,2330,1637,1809,7661,5682,5728,4215,1952,8488,1751,2779,951,1713,831,2939,430,303,211,935,1017,1843,74611,20879,6651,14004,4688,4688
421,34,34,34,34,134,1261,1140,763,1993,1217,662,484,573,267,173,227,4065,1606,356,785,227,329,112,159,92,824,130,347,7419,3017,5022,3429,18510,3028,1117,2792,1714,1714
422,49,49,49,49,196,176,998,237,377,159,227,116,1262,671,433,214,140,60,1288,1009,394,458,173,126,1138,2320,491,590,1739,869,208,118,1756,7289,521,1145,752,752
423,161,161,161,161,645,30771,8790,2357,19484,16408,4349,49713,32319,6826,2423,2537,1664,3067,1627,19823,3414,4789,927,10563,15762,31060,3589,12216,20797,196,168,122,194,87,674,2980,8808,8808
424,2569,2569,2569,2569,10275,5161,8503,9509,25448,22803,35081,14013,17633,4090,5574,5594,11631,13063,4590,11307,8671,6779,2596,4282,2308,2370,950,1230,1536,657,1035,1227,1065,2203,4773,36672,7260,7260
425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,52,NA,NA
426,4,4,4,4,16,17,5,2,1,2,5,2,3,6,4,6,6,6,6,9,6,4,2,6,4,2,6,2,1,5,0,4,2,4,1,4,17,17
427,1022,1022,1022,1022,4086,18991,7326,4991,10734,2554,15744,5703,29175,8265,6580,38443,28897,38283,48928,58942,11521,16076,3895,7307,2344,10292,1353,3002,646,714,4726,3013,30783,706,386,1876,12226,12226
