FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Harry,Kane,FWD,TOT,12900000,6,173,6.4,4.96124031007752E-07,1.34108527131783E-05,0,3435085,4,23,0,0,0,24,0,13.4,9652,4,-1,173,-4,0.4,1,5.3,27,0,12,0,1,47.1,4209402,0,0,0,7,2311,77767,1,0,616,Huddersfield,Bournemouth,Chelsea,Stoke,Man City,9.6,7.8,0,6,7.7,8.4,7.5,9.1,7.5,9.4,335.6
N'Golo,Kante,MID,CHE,4900000,1,75,3,6.12244897959184E-07,1.53061224489796E-05,0,1129862,3,20,0,0,0,1,0,15.3,11335,-1,0,75,1,0.4,0,2,6,0,14,0,1,11.2,744499,0,0,0,0,2184,5124,0,0,484,Man City,Crystal Palace,Tottenham,West Ham,Southampton,1.5,2.8,0,2.5,3.2,2.5,3.4,2.4,2.2,2.5,116.9
Loris,Karius,GLK,LIV,4800000,3,43,1.53571428571429,3.19940476190476E-07,8.95833333333333E-06,0,14631,0,8,0,15,0,0,0,9,2218,-2,0,43,2,1.4,0,6.7,3,0,4,0,0,1,53606,0,0,1,0,810,9880,0,0,179,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0.9,0.8,1.3,1.5,0.8,1,0.8,1.3,0.9,1.4,14.4
Orestis,Karnezis,GLK,WAT,4500000,7,22,0.785714285714286,1.74603174603175E-07,4.88888888888889E-06,0,1461,0,8,0,14,0,0,0,4.9,342,0,0,22,0,0.7,0,3.3,3,0,2,0,0,0.1,5830,0,0,0,0,481,3375,0,0,102,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,11.2
Beram,Kayal,MID,BHA,4400000,1,11,0.392857142857143,8.92857142857143E-08,2.5E-06,0,5970,0,5,0,0,0,0,0,2.5,60,-1,0,11,1,0.2,0,1,0,0,0,0,0,0.1,3032,0,0,0,0,218,63,0,0,33,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.9
Michael,Keane,DEF,EVE,5300000,2,45,2.3,4.33962264150943E-07,8.49056603773585E-06,0,557080,2,35,0,0,0,0,0,8.5,1182,-2,0,45,2,0.2,0,1,7,0,3,0,1,4.4,153055,0,0,0,0,1659,1431,0,0,326,Burnley,Brighton,Stoke,Man City,Liverpool,1.7,2.7,1.7,1.9,2.3,1.4,2,1.3,2.3,1.7,56.9
Martin,Kelly,DEF,CRY,4200000,0,32,1.14285714285714,2.72108843537415E-07,7.61904761904762E-06,0,62732,1,13,0,0,0,0,0,7.6,2800,-3,0,32,3,0.1,0,0.3,1,0,4,0,0,0.8,89389,0,0,0,0,873,342,0,0,159,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.7,0.6,0.6,0.7,0.6,0.9,0.6,0.6,0.6,0.8,26.3
,Kenedy,MID,NEW,4700000,3,15,0.535714285714286,1.13981762917933E-07,3.19148936170213E-06,0,12082,0,1,0,0,0,0,0,3.2,2426,-3,0,15,3,0.5,0,2.3,2,0,3,0,1,0.8,51720,0,0,0,0,273,1963,0,0,33,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.2
Jonjoe,Kenny,DEF,EVE,4300000,2,50,2.6,6.04651162790698E-07,1.16279069767442E-05,0,298885,2,31,0,0,0,0,0,11.6,8562,-2,0,50,2,0.2,0,1,2,0,5,0,2,3.5,476455,0,0,0,1,1589,2762,0,0,309,Burnley,Brighton,Stoke,Man City,Liverpool,2.1,3.2,2,2.3,2.8,1.7,2.4,1.7,2.8,2.1,59.5
,Ki Sung-yueng,MID,SWA,4900000,2,46,2.9,5.91836734693878E-07,9.38775510204082E-06,0,6636,1,18,0,0,0,1,0,9.4,2835,-1,0,46,1,1.4,0,7,6,0,4,0,1,0.5,34418,0,0,0,0,1252,8719,0,0,213,West Ham,Huddersfield,Man Utd,West Brom,Everton,3.1,2.2,0,1.4,2.2,3.5,1.4,2.4,2.3,2.8,54.6
,Kiko Femenia,DEF,WAT,4300000,1,52,3.3,7.67441860465116E-07,1.2093023255814E-05,0,467251,2,22,0,0,0,0,0,12.1,855,-2,0,52,2,0.1,0,0.3,9,0,5,0,1,1.2,487015,0,0,0,1,1248,2976,0,0,305,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,3.8,3,3.1,3.2,3.8,2.8,4.7,2.9,3.2,2.6,53.5
Andy,King,MID,SWA,4200000,0,24,0.857142857142857,2.04081632653061E-07,5.71428571428571E-06,0,344853,1,12,0,0,0,1,0,5.7,5938,-3,0,24,3,0.1,0,0.3,1,0,0,0,1,3.9,471744,0,0,0,0,534,7320,0,0,86,West Ham,Huddersfield,Man Utd,West Brom,Everton,0.4,0.4,0,0.4,0.4,0.5,0.4,0.4,0.4,0.4,21.6
Joshua,King,FWD,BOU,7000000,2,63,2.7,3.85714285714286E-07,9E-06,0,332790,2,24,0,0,0,3,0,9,1554,-5,0,63,5,0.4,0,3,3,0,5,0,3,1.1,97380,0,0,0,0,1688,837,0,0,212,Leicester,Tottenham,West Brom,Watford,Crystal Palace,2.3,2.4,3,2.3,2.9,1.8,2.6,2.6,2.6,2.1,128.5
Stephen,Kingsley,DEF,SWA,4500000,0,0,0,0,0,0,5913,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,West Ham,Huddersfield,Man Utd,West Brom,Everton,0,0,0,0,0,0,0,0,0,0,0
Nya,Kirby,MID,CRY,4500000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,0
Davy,Klaassen,MID,EVE,6900000,0,4,0.142857142857143,2.0703933747412E-08,5.79710144927536E-07,0,82921,0,4,0,0,0,0,0,0.6,73,-6,0,4,6,0,0,0,0,0,0,0,0,0.3,5718,0,0,0,0,187,29,0,0,10,Burnley,Brighton,Stoke,Man City,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.8
Ragnar,Klavan,DEF,LIV,4200000,0,62,2.21428571428571,5.27210884353742E-07,1.47619047619048E-05,0,245304,0,13,0,0,0,1,0,14.4,6754,-3,1,62,3,0,0,0,7,0,6,0,0,1.6,292106,0,0,0,2,1172,2205,-1,0,303,Newcastle,Man Utd,Watford,Crystal Palace,Everton,1.7,1.3,2.3,2.6,1.1,1.8,1.4,2.3,1.6,2.4,37.9
Anthony,Knockaert,MID,BHA,5500000,9,74,3,5.45454545454545E-07,1.34545454545455E-05,0,116796,4,18,0,0,0,3,0,13.5,410,-5,0,74,5,0.7,0,4,6,0,9,0,1,0.5,49051,0,0,0,0,1765,1512,0,0,310,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,3.3,2.4,0,3.1,3.6,2,2.6,2.1,2.6,1.5,119.5
Aleksandar,Kolarov,DEF,MCI,5500000,0,0,0,0,0,0,2170,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,Chelsea,Stoke,Everton,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0
Sead,Kolasinac,DEF,ARS,5800000,0,80,2.85714285714286,4.92610837438424E-07,1.37931034482759E-05,0,1143977,2,22,0,0,0,1,0,13.8,3759,-2,0,80,2,0.1,0,0.3,6,0,7,0,4,6.2,820824,0,0,0,1,1566,2892,0,0,367,Brighton,Watford,Stoke,Southampton,Newcastle,2.1,3.6,0,3.6,3.3,1.8,3.9,1.6,3.4,1.8,90.6
Vincent,Kompany,DEF,MCI,5800000,6,32,1.14285714285714,1.97044334975369E-07,5.51724137931035E-06,0,271710,4,5,0,0,0,0,0,5.5,426,-2,0,32,2,0.5,0,2.7,0,0,4,0,0,1.9,80591,0,0,0,0,854,4185,0,0,188,Chelsea,Stoke,Everton,Man Utd,Tottenham,0.7,0.6,0,0.6,0.7,0.6,0.6,0.6,0.8,0.7,33.8
Terence,Kongolo,DEF,HUD,4400000,2,6,0.214285714285714,4.87012987012987E-08,1.36363636363636E-06,0,851,0,6,0,0,0,0,0,1.4,108,-1,0,6,1,0.3,0,1.3,0,0,0,0,0,0,2385,0,0,0,0,327,265,0,0,50,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.1
Laurent,Koscielny,DEF,ARS,6000000,1,97,4.2,7E-07,1.61666666666667E-05,0,156289,4,29,0,0,0,2,0,16.2,2781,0,0,97,0,0.6,0,3.3,16,0,9,0,0,1.9,183677,0,0,0,3,2045,5862,0,0,527,Brighton,Watford,Stoke,Southampton,Newcastle,3.9,5.9,0,6,5.5,3.3,6.3,3.1,5.8,3.4,89.5
Cheikhou,Kouyate,MID,WHU,5000000,4,62,2.7,5.4E-07,1.24E-05,0,61860,3,38,0,0,0,2,0,12.4,530,0,0,62,0,0.6,0,3,2,0,4,0,2,0.4,74627,0,0,0,0,1900,879,0,0,255,Swansea,Burnley,Southampton,Chelsea,Stoke,1.9,2.5,0,2.4,1.5,2.6,1.4,1.6,1.7,3.3,77.8
Tim,Krul,GLK,BHA,4000000,0,0,0,0,0,0,34793,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0.9,67516,0,0,0,0,0,352,0,0,0,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0
Grzegorz,Krychowiak,MID,WBA,4800000,2,48,2.4,5E-07,1E-05,0,27434,2,28,0,0,0,0,0,10,137,-2,0,48,2,0.3,0,1.3,4,0,3,0,3,0.2,31778,0,0,0,0,1399,71,0,0,223,Watford,Leicester,Bournemouth,Burnley,Swansea,1.4,2.3,1.6,2.1,2.3,1.2,1.6,1.6,1.8,1.4,48.3
Alexandre,Lacazette,FWD,ARS,10200000,0,99,3.8,3.72549019607843E-07,9.70588235294118E-06,0,1765234,1,24,0,0,0,9,0,9.7,7166,-3,0,99,3,0,0,0.3,5,0,8,0,4,6.3,1220196,0,0,0,1,1808,34,0,0,369,Brighton,Watford,Stoke,Southampton,Newcastle,0,0,0,5.4,4.9,3.4,5,2.4,4.6,3.1,200
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,150870,0,1,0,0,0,0,0,0.2,2157,0,0,1,0,0,0,0,0,0,0,0,0,1.5,208196,0,0,0,0,16,58,0,0,3,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,0.2
Adam,Lallana,MID,LIV,7300000,1,9,0.321428571428571,4.40313111545988E-08,1.23287671232877E-06,0,40408,1,1,0,0,0,0,0,1.2,153,-2,0,9,2,0.1,0,0.7,0,0,1,0,0,0.3,8882,0,0,0,0,169,119,0,0,26,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,23.6
Erik,Lamela,MID,TOT,6300000,3,27,0.964285714285714,1.53061224489796E-07,4.28571428571429E-06,0,12849,3,5,0,0,0,0,0,4.3,462,-2,0,27,2,0.4,0,2.3,0,0,3,0,3,0.1,13894,0,0,0,0,385,1570,0,0,84,Huddersfield,Bournemouth,Chelsea,Stoke,Man City,0.6,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.9
Manuel,Lanzini,MID,WHU,6600000,1,75,3.9,5.90909090909091E-07,1.13636363636364E-05,0,233426,3,29,0,0,0,3,0,11.4,779,-4,0,75,4,0,1,0.3,8,0,4,0,6,1.3,232963,0,0,0,2,1506,4012,0,0,350,Swansea,Burnley,Southampton,Chelsea,Stoke,3.4,4.4,0,4.2,2.8,4.5,2.7,3,3.1,5.4,122.2
Aymeric,Laporte,DEF,MCI,5400000,0,7,0.25,4.62962962962963E-08,1.2962962962963E-06,0,57354,1,1,0,0,0,0,0,1.3,17398,-1,1,7,1,0.1,0,0.3,0,0,1,0,0,1.2,121239,0,0,0,0,180,1410,-1,0,40,Chelsea,Stoke,Everton,Man Utd,Tottenham,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.3
Jamaal,Lascelles,DEF,NEW,4700000,1,87,3.8,8.08510638297872E-07,1.85106382978723E-05,0,734852,3,22,0,0,0,3,0,18.5,11821,2,0,87,-2,0.6,0,3,8,0,6,0,0,8.1,1053581,0,0,0,2,2027,21858,0,0,393,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,3.9,4.4,0,4.8,3.4,5.3,2.9,4.6,4.4,4.5,84.6
,Lee Chung-yong,MID,CRY,4200000,1,5,0.178571428571429,4.25170068027211E-08,1.19047619047619E-06,0,42488,0,3,0,0,0,0,0,1.2,459,-3,0,5,3,0.1,0,0.3,0,0,0,0,0,0.3,44733,0,0,0,0,113,1152,0,0,14,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
Adam,Legzdins,GLK,BUR,4000000,0,0,0,0,0,0,4484,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9517,0,0,0,0,0,72,0,0,0,Everton,West Ham,West Brom,Watford,Leicester,0,0,0,0,0,0,0,0,0,0,0
Florian,Lejeune,DEF,NEW,4300000,1,25,0.892857142857143,2.07641196013289E-07,5.81395348837209E-06,0,35509,3,23,0,0,0,0,0,5.8,146,-2,0,25,2,0.6,0,2.7,1,0,2,0,0,0.1,7456,0,0,0,0,1203,208,0,0,214,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.4,0.4,0,0.5,0.4,0.6,0.4,0.5,0.4,0.5,43.2
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,4424,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,845,0,0,0,0,0,23,0,0,0,Watford,Leicester,Bournemouth,Burnley,Swansea,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,SOU,4800000,4,47,1.67857142857143,3.49702380952381E-07,9.79166666666667E-06,0,28746,1,25,0,0,0,1,0,9.8,320,-2,0,47,2,1,0,5,5,0,3,0,0,0.2,27118,0,0,0,0,1355,2039,0,0,283,Stoke,Newcastle,West Ham,Arsenal,Chelsea,1.1,1.1,0,0.9,0.8,0.9,0.9,1.1,1.1,0.8,55.1
Aaron,Lennon,MID,BUR,5400000,2,39,1.39285714285714,2.57936507936508E-07,7.22222222222222E-06,0,11461,0,17,0,0,0,0,0,7.2,616,-1,0,39,1,0.4,0,2.3,0,0,4,0,2,0.1,11422,0,0,0,0,1071,403,0,0,108,Everton,West Ham,West Brom,Watford,Leicester,1.2,0.7,0,0.7,0.7,0.9,0.7,0.8,0.7,0.9,39.9
,Lewis Cook,MID,BOU,4300000,5,41,2,4.65116279069767E-07,9.53488372093023E-06,0,62982,3,26,0,0,0,0,0,9.5,1474,-2,0,41,2,0.7,0,3,0,0,2,0,2,1.3,74881,0,0,0,0,1453,7259,0,0,233,Leicester,Tottenham,West Brom,Watford,Crystal Palace,1.1,1.3,1.8,1.1,1.5,1,1.3,1.3,1.6,1.2,67.7
Anders,Lindegaard,GLK,BUR,4000000,0,0,0,0,0,0,5860,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0.2,14560,0,0,0,0,0,181,0,0,0,Everton,West Ham,West Brom,Watford,Leicester,0,0,0,0,0,0,0,0,0,0,0
Victor,Lindelof,DEF,MUN,4900000,2,29,2.6,5.30612244897959E-07,5.91836734693878E-06,0,299766,1,10,0,0,0,0,0,5.9,592,-6,0,29,6,0.1,0,0.7,1,0,3,0,0,1,71309,0,0,0,0,833,3515,0,0,182,Crystal Palace,Liverpool,Swansea,Man City,West Brom,2.9,2.8,0,2.6,1.5,2.9,1.6,3.4,1.9,3.1,21.7
Jesse,Lingard,MID,MUN,6100000,6,104,3.71428571428571,6.08899297423888E-07,1.70491803278689E-05,0,984059,2,12,0,0,0,8,0,17,32460,1,0,104,-1,0.6,0,3.7,10,0,6,0,4,12,1593576,0,0,0,2,1292,41979,0,0,346,Crystal Palace,Liverpool,Swansea,Man City,West Brom,2.7,3.4,0,4.4,1.9,4.8,3.1,4.6,2.4,4,138.1
Jake,Livermore,MID,WBA,4800000,1,50,2.1,4.375E-07,1.04166666666667E-05,0,15997,2,27,0,0,0,0,0,10.4,72,-2,0,50,2,0.1,0,0.3,0,0,5,0,1,0.1,9176,0,0,0,0,1775,31,0,0,229,Watford,Leicester,Bournemouth,Burnley,Swansea,1.1,1.8,1.3,1.7,1.9,1,1.3,1.3,1.5,1.1,54
Fernando,Llorente,FWD,TOT,7300000,0,20,1.4,1.91780821917808E-07,2.73972602739726E-06,0,25923,1,1,0,0,0,1,0,2.7,236,-2,0,20,2,0,0,0.3,2,0,1,0,0,0.2,22013,0,0,0,0,214,316,0,0,62,Huddersfield,Bournemouth,Chelsea,Stoke,Man City,1.2,0.8,0,0.7,0.8,0.8,0.7,1,0.7,1.1,20.1
Hugo,Lloris,GLK,TOT,5400000,7,104,4,7.40740740740741E-07,1.92592592592593E-05,0,545686,0,23,0,54,0,0,0,19.3,2781,-1,0,104,1,0.9,0,4.7,2,0,12,0,0,8.5,305149,0,0,0,0,2340,15648,0,0,499,Huddersfield,Bournemouth,Chelsea,Stoke,Man City,5.3,3.5,0,4,4.3,4.2,4.1,5.3,3.6,4.7,46.7
Jurgen,Locadia,FWD,BHA,6000000,7,7,0.25,4.16666666666667E-08,1.16666666666667E-06,0,848,0,1,0,0,0,1,0,1.2,255,0,0,7,0,0.4,0,2.3,2,0,0,0,0,0.1,5357,0,0,0,0,8,1562,0,0,27,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.1
Ruben,Loftus-Cheek,MID,CRY,4400000,0,53,1.89285714285714,4.30194805194805E-07,1.20454545454545E-05,0,880793,0,24,0,0,0,1,0,12,7467,-1,0,53,1,0,0,0,2,0,3,0,4,2.7,500433,0,0,0,0,1329,74,0,0,236,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0,0,0,0,0,1.4,1,1.5,1,1.7,91.7
Jason,Lokilo,MID,CRY,4300000,0,0,0,0,0,0,15942,0,0,0,0,0,0,0,0,53,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,13988,0,0,0,0,0,45,0,0,0,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,0
Joe,Lolley,MID,HUD,4300000,0,11,1.8,4.18604651162791E-07,2.55813953488372E-06,0,7477,1,5,0,0,0,1,0,2.6,123,-2,0,11,2,0,0,0,0,0,0,0,0,0.1,6823,0,0,0,0,217,5,0,0,28,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0,0,0,0,0,0,0,0,0,0,11.8
Kevin,Long,DEF,BUR,4100000,2,34,1.21428571428571,2.9616724738676E-07,8.29268292682927E-06,0,295067,1,9,0,0,0,0,0,8.3,6032,1,0,34,-1,0.4,0,1.7,4,0,3,0,1,6.6,486312,0,0,0,0,810,9816,0,0,164,Everton,West Ham,West Brom,Watford,Leicester,0.7,0.7,0,0.6,0.7,0.7,0.7,0.9,0.6,0.6,36.6
Shane,Long,FWD,SOU,5600000,0,38,1.9,3.39285714285714E-07,6.78571428571429E-06,0,58863,4,20,0,0,0,1,0,6.8,1251,-4,0,38,4,0.1,0,0.7,0,0,3,0,2,0.4,40613,0,0,0,0,1131,23,0,0,116,Stoke,Newcastle,West Ham,Arsenal,Chelsea,0,0,0,1.2,1,1,1.4,1.6,1.3,1.2,67.8
Ademola,Lookman,MID,EVE,5100000,0,10,1.4,2.74509803921569E-07,1.96078431372549E-06,0,9300,0,6,0,0,0,0,0,2,22,-4,0,10,4,0,0,0,0,0,0,0,1,0.1,2247,0,0,0,0,153,0,0,0,30,Burnley,Brighton,Stoke,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,7.5
Jonas,Lossl,GLK,HUD,4600000,2,102,3.6,7.82608695652174E-07,2.21739130434783E-05,0,393564,0,48,0,75,0,0,0,22.2,5661,1,0,102,-1,1,0,4.7,10,0,7,0,1,7,561596,0,0,2,2,2520,4467,0,0,535,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,2.9,4.2,5.4,2.7,3.2,4.8,3.2,4.1,2.6,5.2,64.8
Dejan,Lovren,DEF,LIV,5300000,0,70,3.3,6.22641509433962E-07,1.32075471698113E-05,0,132558,4,20,0,0,0,1,0,13.2,3590,-2,0,70,2,0.1,0,0.7,5,0,7,0,1,1.1,87032,0,0,0,1,1566,670,0,0,373,Newcastle,Man Utd,Watford,Crystal Palace,Everton,3.2,2.5,4,4.1,2.2,3.3,2.8,4.1,3.1,4.2,61.7
Chris,Lowe,DEF,HUD,4400000,0,50,2.6,5.90909090909091E-07,1.13636363636364E-05,0,272156,0,23,0,0,0,0,0,11.4,1745,-1,0,50,1,0,0,0,0,0,6,0,0,1.2,276071,0,0,0,0,1312,22,0,0,262,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0,2.6,3.9,1.6,1.9,3.1,1.9,2.5,1.5,3.4,32.7
Matthew,Lowton,DEF,BUR,4300000,2,61,3.8,8.83720930232558E-07,1.41860465116279E-05,0,280239,0,12,0,0,0,0,0,14.2,3298,-2,0,61,2,0.6,0,2.7,2,0,6,0,2,2.6,360773,0,0,0,0,1395,11118,0,0,281,Everton,West Ham,West Brom,Watford,Leicester,4.1,4.2,0,3.5,4.3,4.2,4.1,5.1,3.8,4,48.3
Leiva,Lucas,MID,LIV,4500000,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,3,0,0,0,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0,0,0
,Lucas Moura,MID,TOT,8000000,1,1,0.0357142857142857,4.46428571428571E-09,1.25E-07,0,5642,0,0,0,0,0,0,0,0.1,1352,0,0,1,0,0,0,0.3,0,0,0,0,0,0.1,11707,0,0,0,0,24,1432,0,0,3,Huddersfield,Bournemouth,Chelsea,Stoke,Man City,0,0,0,0,0,0,0,0,0,0,0.6
Romelu,Lukaku,FWD,MUN,11200000,12,131,4.9,4.375E-07,1.16964285714286E-05,0,3399667,3,20,0,0,0,13,0,11.7,7254,-3,0,131,3,0.6,1,6.7,13,0,13,0,6,20,1899076,0,0,0,3,2339,25136,0,0,466,Crystal Palace,Liverpool,Swansea,Man City,West Brom,5.1,6,0,6.6,4.6,7.2,5.3,6.8,4.9,6.7,223.1
Dodi,Lukebakio,MID,WAT,5000000,0,1,0.0357142857142857,7.14285714285714E-09,2E-07,0,74,0,1,0,0,0,0,0,0.2,15,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,141,0,0,0,0,15,21,0,0,5,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0,0,0,0,0,0,0,0,0,0,3.6
Levi,Lumeka,MID,CRY,4400000,0,1,0.0357142857142857,8.11688311688312E-09,2.27272727272727E-07,0,648,0,0,0,0,0,0,0,0.2,15,-1,0,1,1,0,0,0,0,0,0,0,0,0,725,0,0,0,0,25,9,0,0,3,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,2.3
Matt,Macey,GLK,ARS,5000000,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,10,0,0,0,Brighton,Watford,Stoke,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0
Niki,Maenpaa,GLK,BHA,3900000,0,0,0,0,0,0,43644,0,0,0,0,0,0,0,0,454,-1,1,0,1,0,0,0,0,0,0,0,0,1.1,33389,0,0,0,0,0,5666,-1,0,0,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,LEI,5500000,2,98,3.5,6.36363636363636E-07,1.78181818181818E-05,0,685001,5,41,0,0,0,2,0,17.8,17205,5,0,98,-5,0.2,0,1,10,0,7,0,4,13.4,1241886,0,0,0,1,2520,38752,0,0,556,Bournemouth,West Brom,Brighton,Newcastle,Burnley,3.7,2.9,0,3.3,3.6,3.5,4.1,4.2,4.8,3,116.4
Connor,Mahoney,MID,BOU,4500000,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,2,0,0,0,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0
Riyad,Mahrez,MID,LEI,8700000,2,140,5.4,6.20689655172414E-07,1.60919540229885E-05,0,1284360,1,32,0,0,0,8,0,16.1,20946,2,-1,140,-2,0.1,0,1,14,0,7,0,10,9,1526124,0,0,0,2,2057,60027,1,0,468,Bournemouth,West Brom,Brighton,Newcastle,Burnley,7.1,5.7,0,4.9,7.1,5.5,6.5,5.3,7.4,4.5,187.9
Ainsley,Maitland-Niles,MID,ARS,4500000,0,16,0.571428571428571,1.26984126984127E-07,3.55555555555556E-06,0,9824,0,10,0,0,0,0,0,3.6,490,0,0,16,0,0,0,0,0,0,2,0,0,0.1,13845,0,0,0,0,563,84,0,0,92,Brighton,Watford,Stoke,Southampton,Newcastle,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,20.5
Moses,Makasi,MID,WHU,4500000,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,0,Swansea,Burnley,Southampton,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0
Scott,Malone,DEF,HUD,4300000,0,30,1.07142857142857,2.49169435215947E-07,6.97674418604651E-06,0,19735,3,21,0,0,0,0,0,7,230,-2,0,30,2,0.1,0,0.3,4,0,2,0,1,0.2,19626,0,0,0,1,926,42,0,0,174,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.5,0.6,1.2,0.5,0.5,0.8,0.5,0.6,0.5,0.9,33.3
Sadio,Mane,MID,LIV,9400000,7,98,4.9,5.21276595744681E-07,1.04255319148936E-05,0,1671748,2,20,0,0,0,7,0,10.4,8038,-1,-1,98,1,0.5,0,4.3,6,0,9,0,5,8.7,941566,0,0,0,2,1496,36375,1,1,333,Newcastle,Man Utd,Watford,Crystal Palace,Everton,6.1,3.4,5.6,4.7,5.5,6.1,5.1,5.9,4.4,5.9,160
