FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Juan,Mata,MID,MUN,6800000,1,86,2.86666666666667,4.2156862745098E-07,1.26470588235294E-05,0,265291,1,7,0,0,0,3,0,12.6,7,-2,0,86,2,0.1,0,0.8,6,0,13,0,4,2.1,206801,0,0,0,1,1472,34,0,0,359,Swansea,Man City,West Brom,Bournemouth,Arsenal,0,3,1.4,3.4,2.1,3.2,1.7,2.8,140.9
Nemanja,Matic,MID,MUN,4700000,1,78,2.6,5.53191489361702E-07,1.65957446808511E-05,0,1062496,6,20,0,0,0,1,0,16.6,9,-3,0,78,3,0.7,0,3.3,3,0,15,0,1,9.1,598763,0,0,0,2,2560,94,0,0,481,Swansea,Man City,West Brom,Bournemouth,Arsenal,0,2.6,1.3,3,1.8,2.8,1.4,2.4,102.5
Joel,Matip,DEF,LIV,5400000,0,73,3.2,5.92592592592593E-07,1.35185185185185E-05,0,221811,3,26,0,0,0,1,0,13.5,18,-1,0,73,1,0.4,0,2,3,0,8,0,0,1.9,144305,0,0,0,1,1815,5,0,0,431,Watford,Crystal Palace,Everton,Bournemouth,West Brom,3.9,3.9,2.1,3.2,2.6,4,3,4.1,74.6
Konstantinos,Mavropanos,DEF,ARS,4300000,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,Stoke,Southampton,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,0
Alfie,Mawson,DEF,SWA,5100000,0,96,3.3,6.47058823529412E-07,1.88235294117647E-05,0,138850,1,42,0,0,0,2,0,18.8,43,1,0,96,-1,0.5,0,2.3,7,0,8,0,1,3.9,292840,0,0,0,1,2610,33,0,0,526,Man Utd,West Brom,Everton,Man City,Chelsea,0,2.5,2.8,3.4,2.6,3.9,2.7,4.2,94.6
Chancel,Mbemba,DEF,NEW,4000000,0,20,0.666666666666667,1.66666666666667E-07,5E-06,0,827607,0,11,0,0,0,0,0,5,45,0,0,20,0,0,0,0,3,0,1,0,0,12.2,1351150,0,0,0,1,670,11,0,0,133,Huddersfield,Leicester,Arsenal,Everton,West Brom,0,0.3,0.3,0.4,0.3,0.3,0.3,0.3,23.2
James,McArthur,MID,CRY,4300000,0,62,2.06666666666667,4.8062015503876E-07,1.44186046511628E-05,0,327771,3,26,0,0,0,3,0,14.4,11,-2,0,62,2,0.3,0,1.5,6,0,3,0,0,3.7,305903,0,0,0,1,1656,5,0,0,262,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,1.3,1.2,1.4,1.7,1.2,1.7,1.2,2,89.4
Gareth,McAuley,DEF,WBA,4500000,0,8,0.266666666666667,5.92592592592593E-08,1.77777777777778E-06,0,85797,0,15,0,0,0,0,0,1.8,0,-5,0,8,5,0,0,0,0,0,0,0,0,0.5,6876,0,0,0,0,454,0,0,0,73,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.3
Oliver,McBurnie,FWD,SWA,4600000,0,16,1.5,3.26086956521739E-07,3.47826086956522E-06,0,255305,0,5,0,0,0,0,0,3.5,21,1,0,16,-1,0,0,0,0,0,0,0,1,2.1,255076,0,0,0,0,267,0,0,0,45,Man Utd,West Brom,Everton,Man City,Chelsea,0,0,0,0,0,0,0,0,17.4
Alex,McCarthy,GLK,SOU,4400000,0,24,0.8,1.81818181818182E-07,5.45454545454545E-06,0,7383,1,11,0,17,0,0,0,5.5,1,-1,0,24,1,0.6,0,2.5,1,0,2,0,0,0.2,15048,0,0,0,0,810,2,0,0,130,West Ham,Arsenal,Chelsea,Leicester,Bournemouth,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,11.3
James,McCarthy,MID,EVE,4900000,0,6,0.2,4.08163265306122E-08,1.22448979591837E-06,0,2250,0,6,0,0,0,0,0,1.2,0,-1,0,6,1,0,0,0,0,0,0,0,0,0,679,0,0,0,0,204,0,0,0,41,Stoke,Man City,Liverpool,Swansea,Newcastle,0,0,0,0,0,0.1,0.1,0.1,5.8
James,McClean,MID,WBA,4700000,0,33,1.1,2.34042553191489E-07,7.02127659574468E-06,0,9879,4,16,0,0,0,1,0,7,0,-3,0,33,3,0.1,0,0.5,1,0,3,0,0,0.1,6351,1,0,0,0,876,1,0,0,104,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,56.7
Sam,McQueen,DEF,SOU,4200000,0,12,0.4,9.52380952380952E-08,2.85714285714286E-06,0,6187,0,1,0,0,0,0,0,2.9,0,-3,0,12,3,0,0,0,2,0,1,0,0,0.1,4034,0,0,0,0,126,1,0,0,40,West Ham,Arsenal,Chelsea,Leicester,Bournemouth,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.6
Scott,McTominay,MID,MUN,4200000,1,12,0.4,9.52380952380952E-08,2.85714285714286E-06,0,48857,1,2,0,0,0,0,0,2.9,3,-3,0,12,3,0.2,0,1,0,0,2,0,0,0.9,97408,0,0,0,1,340,40,0,0,56,Swansea,Man City,West Brom,Bournemouth,Arsenal,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.2
Ben,Mee,DEF,BUR,4900000,0,82,3,6.12244897959184E-07,1.6734693877551E-05,0,899805,5,26,0,0,0,0,0,16.7,55,4,0,82,-4,0.3,0,1.5,6,0,8,0,0,14.7,1186488,0,0,0,1,2430,33,0,0,448,West Brom,Watford,Leicester,Stoke,Brighton,0,2.5,3,3,3,3.7,2.6,2.8,110.5
Max,Melbourne,DEF,WBA,4000000,0,0,0,0,0,0,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691,0,0,0,0,0,0,0,0,0,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,0,0,0,0,0,0,0,0,0
Benjamin,Mendy,DEF,MCI,6300000,0,17,0.566666666666667,8.99470899470899E-08,2.6984126984127E-06,0,111425,2,1,0,0,0,0,0,2.7,0,-2,0,17,2,0,0,0,1,0,2,0,1,0.3,87914,0,0,0,0,298,0,0,0,84,Everton,Man Utd,Tottenham,Swansea,West Ham,0,0,0,0,0,0.3,0.3,0.3,19.7
Nampalys,Mendy,MID,LEI,4500000,0,0,0,0,0,0,3908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310,0,0,0,0,0,0,0,0,0,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,0
Mikel,Merino,MID,NEW,5000000,0,46,1.53333333333333,3.06666666666667E-07,9.2E-06,0,15306,4,18,0,0,0,1,0,9.2,1,0,0,46,0,0.1,0,0.5,4,0,3,0,1,0.1,15094,0,0,0,0,1317,1,0,0,260,Huddersfield,Leicester,Arsenal,Everton,West Brom,0,1.3,0.8,1.1,0.9,1.2,0.8,0.9,73.3
Per,Mertesacker,DEF,ARS,4700000,0,15,0.5,1.06382978723404E-07,3.19148936170213E-06,0,45207,0,7,0,0,0,1,0,3.2,2,-3,0,15,3,0,0,0,2,0,0,0,0,0.5,30653,0,0,0,1,351,0,0,0,77,Stoke,Southampton,Newcastle,West Ham,Man Utd,0,0.2,0.2,0.2,0.3,0.2,0.2,0.2,15.7
Roque,Mesa,MID,SWA,4200000,0,18,1.6,3.80952380952381E-07,4.28571428571429E-06,0,66549,3,16,0,0,0,0,0,4.3,5,-3,0,18,3,0,0,0,0,0,2,0,0,0.4,59485,0,0,0,0,753,0,0,0,125,Man Utd,West Brom,Everton,Man City,Chelsea,0,0,0,0,0,0,0,0,20.9
Simon,Mignolet,GLK,LIV,4700000,0,67,3.5,7.4468085106383E-07,1.42553191489362E-05,0,107063,3,24,0,36,0,0,0,14.3,3,-3,0,67,3,0,0,0,0,0,7,0,0,1.1,64519,0,0,1,0,1710,4,0,0,329,Watford,Crystal Palace,Everton,Bournemouth,West Brom,4.5,4.3,2.4,3.6,3,4.5,3.4,4.6,28
Luka,Milivojevic,MID,CRY,4900000,0,94,3.5,7.14285714285714E-07,1.91836734693878E-05,0,200956,6,43,0,0,0,7,0,19.2,26,-1,0,94,1,0.6,1,3,12,0,4,0,0,7.2,546032,0,0,0,0,2269,89,0,0,427,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,3,2.9,3.2,3.7,2.8,3.8,2.9,4.3,123.1
James,Milner,DEF,LIV,6000000,1,54,1.8,3E-07,9E-06,0,280298,3,19,0,0,0,0,0,9,4,-5,0,54,5,0.2,0,1.3,3,0,4,0,2,2.3,46535,0,0,0,1,1234,7,0,0,316,Watford,Crystal Palace,Everton,Bournemouth,West Brom,1.7,1.9,0.9,1.3,1,1.8,1.2,1.8,91.9
Tyrone,Mings,DEF,BOU,4300000,0,0,0,0,0,0,17530,1,4,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,2543,0,0,0,0,135,0,0,0,17,West Brom,Watford,Crystal Palace,Liverpool,Man Utd,0,0,0,0,0,0,0,0,2.5
Kevin,Mirallas,MID,EVE,6000000,0,5,1,1.66666666666667E-07,8.33333333333333E-07,0,117454,1,8,0,0,0,0,0,0.8,1,-5,0,5,5,0,0,0,0,0,0,0,0,0.8,8921,0,0,0,0,135,0,0,0,19,Stoke,Man City,Liverpool,Swansea,Newcastle,0,0,0,0,0,0,0,0,7.9
Aleksandar,Mitrovic,FWD,NEW,4700000,0,10,1.7,3.61702127659574E-07,2.12765957446809E-06,0,154662,0,0,0,0,0,1,0,2.1,0,-3,0,10,3,0,0,0,0,0,0,0,0,0.7,48892,0,0,0,0,89,0,0,0,37,Huddersfield,Leicester,Arsenal,Everton,West Brom,0,0,0,0,0,0,0,0,16.6
Henrikh,Mkhitaryan,MID,ARS,7700000,0,77,3.9,5.06493506493506E-07,1E-05,0,2038766,2,13,0,0,0,1,0,10,102,-3,0,77,3,0.2,0,1.5,6,0,9,0,8,11.2,2111349,0,0,0,2,1276,45,0,0,311,Stoke,Southampton,Newcastle,West Ham,Man Utd,0,4.7,4.4,3.3,5.1,2,4.6,3,118.1
Jayson,Molumby,MID,BHA,4500000,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,0,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0,0,0,0,0,0,0,0,0
Nacho,Monreal,DEF,ARS,5500000,0,112,4.9,8.90909090909091E-07,2.03636363636364E-05,0,1329585,3,25,0,0,0,4,0,20.4,139,0,0,112,0,0.1,0,0.5,14,0,9,0,2,5.6,1317565,0,0,0,2,1923,2,0,0,543,Stoke,Southampton,Newcastle,West Ham,Man Utd,0,0,0,4.3,7.4,4.1,7,4.4,106.9
Jefferson,Montero,MID,SWA,4900000,0,0,0,0,0,0,3032,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,Man Utd,West Brom,Everton,Man City,Chelsea,0,0,0,0,0,0,0,0,0
Aaron,Mooy,MID,HUD,5300000,0,94,3.5,6.60377358490566E-07,1.77358490566038E-05,0,897212,2,44,0,0,0,4,0,17.7,11,-2,0,94,2,0.3,0,1.8,8,0,7,0,3,4.9,973680,0,0,0,2,2278,63,0,0,462,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,3.9,2.9,2.2,3.8,2.2,4.8,1.8,4.3,158.8
Alvaro,Morata,FWD,CHE,10400000,0,103,4.5,4.32692307692308E-07,9.90384615384615E-06,0,3940512,6,10,0,0,0,10,0,9.9,29,4,0,103,-4,0.1,0,1.5,13,0,11,0,5,7.5,3785917,0,0,0,2,1634,8,0,0,306,Tottenham,West Ham,Southampton,Huddersfield,Swansea,0,5.3,6.1,5.4,6.5,4.6,5.1,5,190.9
Alberto,Moreno,DEF,LIV,4400000,0,45,1.5,3.40909090909091E-07,1.02272727272727E-05,0,395100,0,17,0,0,0,0,0,10.2,3,-1,0,45,1,0.1,0,0.3,3,0,5,0,1,1.2,341411,0,0,0,0,1083,4,0,0,290,Watford,Crystal Palace,Everton,Bournemouth,West Brom,1.3,1.4,0.8,0.9,0.8,1.3,0.9,1.4,54.3
Wes,Morgan,DEF,LEI,4400000,0,49,2,4.54545454545455E-07,1.11363636363636E-05,0,242137,3,34,0,0,0,0,0,11.1,5,-1,0,49,1,0.2,0,1,1,0,4,0,0,1.8,153922,0,0,0,0,2097,6,0,0,286,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0,1.4,1.6,1.4,1.8,2.2,2.3,1.2,58.4
James,Morrison,MID,WBA,5400000,0,13,0.433333333333333,8.02469135802469E-08,2.40740740740741E-06,0,3199,0,1,0,0,0,1,0,2.4,0,-1,0,13,1,0,0,0,0,0,2,0,0,0,2691,0,0,0,0,205,0,0,0,35,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,0,0,0,0,0,0.2,0.2,0.2,14.5
Victor,Moses,DEF,CHE,6400000,0,94,3.13333333333333,4.89583333333333E-07,1.46875E-05,0,135619,1,12,0,0,0,2,0,14.7,18,-1,0,94,1,0.6,0,3.8,4,0,9,0,3,2,181079,0,0,0,3,1589,21,0,0,339,Tottenham,West Ham,Southampton,Huddersfield,Swansea,0,3.5,4.2,3.2,3.8,2.6,3.6,2.5,81.9
Steve,Mounie,FWD,HUD,5800000,0,73,3.6,6.20689655172414E-07,1.25862068965517E-05,0,355850,2,26,0,0,0,6,0,12.6,9,-2,0,73,2,1.1,0,6.3,11,0,4,0,2,2.2,399807,0,0,0,2,1275,94,0,0,229,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,4.7,3.3,3,4.5,2.2,4.9,2.8,4.5,83.5
Lys,Mousset,FWD,BOU,4900000,0,22,0.733333333333333,1.49659863945578E-07,4.48979591836735E-06,0,14643,1,7,0,0,0,1,0,4.5,4,-1,0,22,1,0.1,0,0.5,3,0,1,0,0,0.2,16226,0,0,0,1,266,1,0,0,61,West Brom,Watford,Crystal Palace,Liverpool,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,24
Joy,Mukena,DEF,WAT,4000000,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,0,0,0,0,0,0,0,0,0,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,0,0,0,0,0,0,0,0,0
Erwin,Mulder,GLK,SWA,4000000,0,0,0,0,0,0,2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6002,0,0,0,0,0,0,0,0,0,Man Utd,West Brom,Everton,Man City,Chelsea,0,0,0,0,0,0,0,0,0
Marc,Muniesa,DEF,STK,4500000,0,0,0,0,0,0,4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,Everton,Arsenal,Tottenham,West Ham,Burnley,0,0,0,0,0,0,0,0,0
Daryl,Murphy,FWD,NEW,4500000,0,0,0,0,0,0,23642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,7580,0,0,0,0,0,0,0,0,0,Huddersfield,Leicester,Arsenal,Everton,West Brom,0,0,0,0,0,0,0,0,0
Jacob,Murphy,MID,NEW,5000000,0,40,1.33333333333333,2.66666666666667E-07,8E-06,0,13101,0,23,0,0,0,1,0,8,0,-5,0,40,5,0.1,0,0.5,2,0,1,0,1,0.1,5276,0,0,0,0,929,0,0,0,137,Huddersfield,Leicester,Arsenal,Everton,West Brom,0,1,0.7,0.9,0.7,1,0.7,0.7,44.2
Jamie,Murphy,MID,BHA,4700000,0,6,1.5,3.19148936170213E-07,1.27659574468085E-06,0,4731,0,4,0,0,0,0,0,1.3,0,-3,0,6,3,0,0,0,0,0,0,0,0,0,1918,0,0,0,0,166,0,0,0,25,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0,0,0,0,0,0,0,0,5.1
Glenn,Murray,FWD,BHA,5900000,0,97,3.6,6.10169491525424E-07,1.64406779661017E-05,0,388504,7,26,0,0,0,11,0,16.4,18,-1,0,97,1,0.9,1,5.3,16,0,7,0,0,5.4,652164,0,0,0,2,1643,145,0,0,296,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0,4.7,5,3.4,4,3.1,4.3,2.6,124.3
Ahmed,Musa,MID,LEI,6100000,0,0,0,0,0,0,28579,0,0,0,0,0,0,0,0,0,-4,0,0,4,0,0,0,0,0,0,0,0,0.4,4265,0,0,0,0,0,0,0,0,0,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,0
Charly,Musonda,MID,CHE,4800000,0,6,2,4.16666666666667E-07,1.25E-06,0,4512,0,0,0,0,0,0,0,1.3,1,-2,0,6,2,0,0,0,0,0,0,0,1,0,1712,0,0,0,0,35,0,0,0,15,Tottenham,West Ham,Southampton,Huddersfield,Swansea,0,0,0,0,0,0,0,0,5
Shkodran,Mustafi,DEF,ARS,5400000,0,76,3.8,7.03703703703704E-07,1.40740740740741E-05,0,384212,4,23,0,0,0,2,0,14.1,17,-1,0,76,1,0.1,0,0.8,7,0,7,0,1,3,422236,0,0,0,1,1679,29,0,0,452,Stoke,Southampton,Newcastle,West Ham,Man Utd,0,5.3,4.9,2.9,5.7,2.7,5,3,88.8
Jordon,Mutch,MID,CRY,4500000,0,0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,0,0,0,0,0,0,0,0,0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0333333333333333,8.33333333333333E-09,2.5E-07,0,117438,1,1,0,2,0,0,0,0.3,6,0,0,1,0,0,0,0,0,0,0,0,0,3.4,109460,0,0,0,0,90,1,0,0,7,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,0,0,0,0,0,0,0,0,1.2
Luciano,Narsingh,MID,SWA,4700000,0,27,0.9,1.91489361702128E-07,5.74468085106383E-06,0,4632,0,14,0,0,0,1,0,5.7,3,-3,0,27,3,0.1,0,0.3,3,0,1,0,0,0,2910,0,0,0,1,542,1,0,0,83,Man Utd,West Brom,Everton,Man City,Chelsea,0,0.4,0.4,0.6,0.4,0.4,0.4,0.4,38.6
Kyle,Naughton,DEF,SWA,4600000,0,87,3.2,6.95652173913044E-07,1.89130434782609E-05,0,526414,1,39,0,0,0,0,0,18.9,28,1,0,87,-1,0.7,0,3.3,10,0,8,0,2,5.7,702795,0,0,0,3,2416,33,0,0,470,Man Utd,West Brom,Everton,Man City,Chelsea,0,2.4,2.6,3.3,2.5,3.8,2.5,4,90.1
Wilfred,Ndidi,MID,LEI,4900000,0,71,2.4,4.89795918367347E-07,1.44897959183673E-05,0,53456,5,42,0,0,0,0,0,14.5,0,-1,0,71,1,0.3,0,1.3,2,0,7,0,4,0.5,48894,0,0,0,0,2580,1,0,1,396,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0,1.3,2.3,1.6,2,1.5,2.4,1.2,105.4
Didier,Ndong,MID,WAT,4500000,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,1,0,0,0,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,0,0,0,0,0,0,0,0,0
Reiss,Nelson,MID,ARS,4700000,0,1,0.0333333333333333,7.09219858156028E-09,2.12765957446809E-07,0,3209,0,1,0,0,0,0,0,0.2,0,-3,0,1,3,0,0,0,0,0,0,0,0,0,1534,0,0,0,0,18,0,0,0,1,Stoke,Southampton,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,1.3
Julien,Ngoy,FWD,STK,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,53467,0,2,0,0,0,0,0,0.2,7,0,0,1,0,0,0,0,0,0,0,0,0,0.4,75751,0,0,0,0,19,0,0,0,4,Everton,Arsenal,Tottenham,West Ham,Burnley,0,0,0,0,0,0,0,0,0.3
Oumar,Niasse,FWD,EVE,4900000,0,72,2.4,4.89795918367347E-07,1.46938775510204E-05,0,672320,2,20,0,0,0,7,0,14.7,68,-1,0,72,1,0.7,0,3.5,13,0,0,0,3,7.7,1070324,0,0,0,3,920,37,0,0,209,Stoke,Man City,Liverpool,Swansea,Newcastle,1.9,2.2,2.1,1.5,2.6,1.6,2.5,1.5,91.8
Edward,Nketiah,FWD,ARS,5000000,0,1,0.0333333333333333,6.66666666666667E-09,2E-07,0,3098,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,3747,0,0,0,0,7,0,0,0,5,Stoke,Southampton,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,2.3
Georges-Kevin,Nkoudou,MID,BUR,5400000,0,5,0.166666666666667,3.08641975308642E-08,9.25925925925926E-07,0,2295,0,0,0,0,0,0,0,0.9,0,-1,0,5,1,0.1,0,0.3,0,0,0,0,0,0,2033,0,0,0,0,49,0,0,0,12,West Brom,Watford,Leicester,Stoke,Brighton,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Lukas,Nmecha,FWD,MCI,4500000,0,0,0,0,0,0,2157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4839,0,0,0,0,0,4,0,0,0,Everton,Man Utd,Tottenham,Swansea,West Ham,0,0,0,0,0,0,0,0,0
Mark,Noble,MID,WHU,5300000,0,58,2.9,5.47169811320755E-07,1.09433962264151E-05,0,23759,4,31,0,0,0,3,0,10.9,1,-2,0,58,2,0.3,0,1.5,5,0,4,0,0,0.3,21357,0,0,0,0,1590,0,0,0,304,Southampton,Chelsea,Stoke,Arsenal,Man City,0,2.7,1.7,3,1.7,1.9,2,3.7,65.5
,Nolito,MID,MCI,7000000,0,0,0,0,0,0,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,Everton,Man Utd,Tottenham,Swansea,West Ham,0,0,0,0,0,0,0,0,0
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0,0,0,0,30002,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.9,15387,0,0,0,0,0,2,0,0,0,Man Utd,West Brom,Everton,Man City,Chelsea,0,0,0,0,0,0,0,0,0
Oliver,Norwood,MID,BHA,4500000,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0,0,0,0,0,0,0,0,0
Allan-Romeo,Nyom,DEF,WBA,4800000,0,49,1.63333333333333,3.40277777777778E-07,1.02083333333333E-05,0,183191,4,27,0,0,0,0,0,10.2,0,-2,0,49,2,0,0,0,6,0,4,0,1,1.1,176003,0,0,0,0,1496,0,0,0,273,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,0.8,1.4,1.3,0.8,1.4,0.8,1.4,1.5,53.6
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0,0,0,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080,0,0,0,0,0,0,0,0,0,Chelsea,Stoke,Man City,Brighton,Watford,0,0,0,0,0,0,0,0,0
Michael,Obafemi,FWD,SOU,4500000,0,1,0.0333333333333333,7.40740740740741E-09,2.22222222222222E-07,0,29985,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0,0,0,0,0,0,0,0,0.7,70552,0,0,0,0,8,9,0,0,-1,West Ham,Arsenal,Chelsea,Leicester,Bournemouth,0,0,0,0,0,0,0,0,0.3
Pedro,Obiang,MID,WHU,4300000,0,53,2.6,6.04651162790698E-07,1.23255813953488E-05,0,232204,3,29,0,0,0,2,0,12.3,7,-2,0,53,2,0,0,0,6,0,5,0,0,0.9,226107,0,0,0,1,1558,1,0,0,267,Southampton,Chelsea,Stoke,Arsenal,Man City,0,0,0,0,0,1.6,1.6,3.2,60
Angelo,Ogbonna,DEF,WHU,4300000,0,52,2.3,5.34883720930233E-07,1.2093023255814E-05,0,289380,3,46,0,0,0,1,0,12.1,37,-2,0,52,2,0.3,0,1.5,4,0,4,0,0,4,463759,0,0,0,1,2070,9,0,0,368,Southampton,Chelsea,Stoke,Arsenal,Man City,0,2.3,1.6,2.6,1.5,1.9,1.3,2.1,68.6
Stefano,Okaka,FWD,WAT,5300000,0,20,0.666666666666667,1.25786163522013E-07,3.77358490566038E-06,0,64798,0,5,0,0,0,1,0,3.8,1,-2,0,20,2,0.2,0,1.3,1,0,1,0,1,0.3,49921,0,0,0,0,301,0,0,0,57,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.5
Shinji,Okazaki,FWD,LEI,5300000,0,69,3,5.66037735849057E-07,1.30188679245283E-05,0,777315,2,15,0,0,0,6,0,13,5,-2,0,69,2,0,0,0,7,0,5,0,2,3.1,781952,0,0,0,1,1122,7,0,0,249,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0,2.5,3.4,2.4,3.3,2.7,3.5,2,98.2
Martin,Olsson,DEF,SWA,5000000,0,70,2.6,5.2E-07,1.4E-05,0,26434,4,38,0,0,0,0,0,14,0,0,0,70,0,0.1,0,0.5,0,0,8,0,1,0.3,21892,0,0,0,0,2394,0,0,0,350,Man Utd,West Brom,Everton,Man City,Chelsea,0,1.7,1.9,2.4,1.8,2.8,1.8,3,55.8
Aiden,O'Neill,MID,BUR,4500000,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,West Brom,Watford,Leicester,Stoke,Brighton,0,0,0,0,0,0,0,0,0
Divock,Origi,FWD,LIV,7400000,0,1,1,1.35135135135135E-07,1.35135135135135E-07,0,21974,0,1,0,0,0,0,0,0.1,0,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,1155,0,0,0,0,9,0,0,0,3,Watford,Crystal Palace,Everton,Bournemouth,West Brom,0,0,0,0,0,0,0,0,0
,Oriol Romeu,MID,SOU,4300000,0,55,2,4.65116279069767E-07,1.27906976744186E-05,0,273574,8,38,0,0,0,1,0,12.8,12,-2,0,55,2,0.3,0,1.5,0,0,6,0,0,2.2,161565,0,0,0,0,2267,2,0,0,382,West Ham,Arsenal,Chelsea,Leicester,Bournemouth,0,1.3,1.1,1.3,1.3,1.5,1.5,1,92.9
