FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Steven,Defour,MID,BUR,5400000,0,62,2.6,4.81481481481482E-07,1.14814814814815E-05,0,33232,6,17,0,0,0,1,0,11.5,6,-1,0,62,1,0,0,0,0,0,12,0,1,0.3,26809,0,0,0,0,1998,0,0,0,353,Everton,West Ham,West Brom,Watford,Leicester,0,0,0,0,0,2.4,1.8,2.4,1.5,2.5,78.4
Damien,Delaney,DEF,CRY,4200000,0,0,0,0,0,0,24267,0,4,0,0,0,0,0,0,1,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,4027,0,0,0,0,90,2,0,0,19,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,4
Fabian,Delph,MID,MCI,4500000,0,42,1.5,3.33333333333333E-07,9.33333333333333E-06,0,118043,1,12,0,0,0,1,0,9.3,3,0,0,42,0,0,0,0,0,0,5,0,1,0.4,117360,0,0,0,0,1282,2,0,0,294,Chelsea,Stoke,Everton,Man Utd,Tottenham,0,0.8,0,0.9,0.8,0.8,1,0.8,1.2,0.8,52.3
Mousa,Dembele,MID,TOT,4900000,0,36,1.28571428571429,2.62390670553936E-07,7.3469387755102E-06,0,165052,4,16,0,0,0,0,0,7.3,9,-1,0,36,1,0.4,0,1.8,3,0,4,0,0,1.5,87309,0,0,0,0,1300,38,0,0,237,Huddersfield,Bournemouth,Newcastle,Chelsea,Stoke,1,0.6,0.8,0.6,0.6,0.6,0.6,0.7,0.6,0.8,50.8
Laurent,Depoitre,FWD,HUD,5200000,0,75,3.3,6.34615384615385E-07,1.44230769230769E-05,0,571164,1,31,0,0,0,5,0,14.4,87,-3,0,75,3,0.2,0,1,11,0,4,0,2,3.1,714161,0,0,0,1,1501,41,0,0,229,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,2.1,3.8,4.2,2.8,2.7,4,1.9,4.2,2.5,4.1,77.8
Gerard,Deulofeu,MID,WAT,6000000,0,18,0.642857142857143,1.07142857142857E-07,3E-06,0,33513,0,2,0,0,0,1,0,3,137,0,0,18,0,0.8,0,4.5,3,0,1,0,1,4.2,266336,0,0,0,1,249,188,0,0,69,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,22.4
Fousseni,Diabate,FWD,LEI,5000000,1,5,0.178571428571429,3.57142857142857E-08,1E-06,0,3649,1,4,0,0,0,0,0,1,29,0,0,5,0,0.3,0,1.3,0,0,0,0,0,0.2,12006,0,0,0,0,212,6,0,0,14,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.1
Mohamed,Diame,MID,NEW,4600000,0,46,1.64285714285714,3.57142857142857E-07,1E-05,0,15651,0,17,0,0,0,2,0,10,7,-4,0,46,4,0.8,0,3.5,2,0,2,0,0,0.2,12256,0,0,0,0,1077,17,0,0,186,Liverpool,Southampton,Tottenham,Huddersfield,Leicester,0.8,1,0.8,1.4,0.8,1.3,1.1,1.4,0.8,0.9,47.5
Brahim,Diaz,MID,MCI,4700000,0,3,0.107142857142857,2.27963525835866E-08,6.38297872340426E-07,0,4086,0,1,0,0,0,0,0,0.6,0,-3,0,3,3,0.1,0,0.5,0,0,0,0,0,0,1523,0,0,0,0,31,1,0,0,9,Chelsea,Stoke,Everton,Man Utd,Tottenham,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Eric,Dier,MID,TOT,4700000,0,64,2.4,5.1063829787234E-07,1.36170212765957E-05,0,260121,4,22,0,0,0,0,0,13.6,23,-3,0,64,3,0.4,0,1.8,0,0,12,0,1,2.5,177787,0,0,0,0,2284,27,0,0,366,Huddersfield,Bournemouth,Newcastle,Chelsea,Stoke,2.7,1.7,2.3,1.3,1.4,1.4,1.3,2,1.6,2.2,95.3
Mame Biram,Diouf,FWD,STK,5400000,1,76,2.8,5.18518518518518E-07,1.40740740740741E-05,0,550867,5,43,0,0,0,5,0,14.1,114,-1,0,76,1,0.2,0,1.3,6,0,5,0,2,2.8,648810,0,0,0,0,1990,23,0,0,272,Southampton,Man City,Everton,Arsenal,Tottenham,2.7,2.7,3.2,1.6,2.7,2.1,2.8,1.9,3.2,2.2,122.4
Abdoulaye,Doucoure,MID,WAT,5400000,0,111,4.3,7.96296296296296E-07,2.05555555555556E-05,0,1278867,7,46,0,0,0,7,0,20.6,132,4,0,111,-4,0.6,0,3.5,16,0,6,0,3,15.3,1983530,0,0,0,1,2340,420,0,0,524,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,5.5,3.6,3.3,5.1,4.7,4.3,4.9,3.4,5,2.9,154.6
Aleksandar,Dragovic,DEF,LEI,4900000,0,21,0.75,1.53061224489796E-07,4.28571428571429E-06,0,8485,1,10,0,0,0,0,0,4.3,42,-1,0,21,1,0.2,0,0.8,0,0,3,0,0,0.3,21468,0,0,0,0,584,4,0,0,132,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.4,0.4,0,0.4,0.4,0.4,0.4,0.5,0.5,0.4,17.7
Daniel,Drinkwater,MID,CHE,4800000,0,20,0.714285714285714,1.48809523809524E-07,4.16666666666667E-06,0,22664,0,4,0,0,0,1,0,4.2,3,-2,0,20,2,0,0,0,1,0,1,0,0,0.2,14303,0,0,0,1,350,0,0,0,85,Man City,Crystal Palace,Tottenham,West Ham,Southampton,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,20.6
Martin,Dubravka,GLK,NEW,4500000,0,9,0.321428571428571,7.14285714285714E-08,2E-06,0,940,0,0,0,3,0,0,0,2,4,0,0,9,0,0.7,0,3,2,0,1,0,0,0.2,12565,0,0,0,1,90,43,0,0,27,Liverpool,Southampton,Tottenham,Huddersfield,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Shane,Duffy,DEF,BHA,4600000,0,73,2.8,6.08695652173913E-07,1.58695652173913E-05,0,222174,6,35,0,0,0,0,0,15.9,44,1,0,73,-1,0.3,0,1.5,6,0,8,0,1,3.8,397215,0,0,0,1,2322,27,0,0,450,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,3.7,1.6,0,2.8,3.4,3.2,3.1,2.5,3.2,2.3,107.1
Paul,Dummett,DEF,NEW,4200000,0,22,0.785714285714286,1.87074829931973E-07,5.23809523809524E-06,0,43593,1,7,0,0,0,0,0,5.2,3,-3,0,22,3,0.5,0,2.3,0,0,2,0,0,0.4,26913,0,0,0,0,645,34,0,0,122,Liverpool,Southampton,Tottenham,Huddersfield,Leicester,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,21.9
Lewis,Dunk,DEF,BHA,4500000,0,65,2.4,5.33333333333333E-07,1.44444444444444E-05,0,197204,6,36,0,0,0,0,0,14.4,38,0,0,65,0,0.3,0,1.3,5,0,8,0,0,3.5,299537,3,0,0,0,2430,18,0,0,451,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,3,1.2,0,2.2,2.7,2.8,2.5,1.9,2.5,1.8,110.7
Nathan,Dyer,MID,SWA,4400000,0,32,1.14285714285714,2.5974025974026E-07,7.27272727272727E-06,0,12675,2,14,0,0,0,0,0,7.3,10,-1,0,32,1,0.4,0,1.8,0,0,3,0,1,0.3,25840,0,0,0,0,977,16,0,0,120,West Ham,Huddersfield,Man Utd,West Brom,Everton,0.7,0.6,0,0.6,0.6,0.8,0.6,0.6,0.6,0.6,30.6
,Ederson,GLK,MCI,5600000,0,110,4.1,7.32142857142857E-07,1.96428571428571E-05,0,326882,0,20,0,44,0,0,0,19.6,104,1,0,110,-1,0.4,0,2.5,5,0,11,0,0,7.5,433781,0,0,1,1,2385,28,0,0,483,Chelsea,Stoke,Everton,Man Utd,Tottenham,5,4.6,0,3.3,5.1,4,4.7,4.7,5.5,5,41.9
,Eduardo,GLK,CHE,4700000,0,0,0,0,0,0,3369,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1071,0,0,0,0,0,0,0,0,0,Man City,Crystal Palace,Tottenham,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,0
Thomas,Edwards,DEF,STK,4000000,0,6,0.214285714285714,5.35714285714286E-08,1.5E-06,0,22075,0,15,0,0,0,0,0,1.5,15,0,0,6,0,0,0,0,0,0,0,0,0,0.5,46153,0,0,0,0,481,8,0,0,81,Southampton,Man City,Everton,Arsenal,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.7
Robert,Elliot,GLK,NEW,4100000,0,57,3.6,8.78048780487805E-07,1.39024390243902E-05,0,790679,0,21,0,44,0,0,0,13.9,141,1,0,57,-1,0,0,0,4,0,3,0,0,17.8,879938,0,0,1,3,1440,43,0,0,280,Liverpool,Southampton,Tottenham,Huddersfield,Leicester,3.7,4.3,3.3,4.6,3.1,5,2.7,4.3,4.3,4.2,36.5
Mohamed,Elneny,MID,ARS,4200000,0,15,0.535714285714286,1.27551020408163E-07,3.57142857142857E-06,0,299169,2,8,0,0,0,0,0,3.6,62,-3,0,15,3,0.1,0,0.5,0,0,1,0,1,3.4,278399,0,0,0,0,476,52,0,0,89,Brighton,Watford,Stoke,Southampton,Newcastle,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.5
,Emerson,DEF,CHE,5500000,0,0,0,0,0,0,910,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,0,0,0,0,0,2,0,0,0,Man City,Crystal Palace,Tottenham,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9300000,0,139,5.3,5.6989247311828E-07,1.49462365591398E-05,0,1964520,0,21,0,0,0,7,0,14.9,110,-2,0,139,2,0.4,0,3.8,18,0,13,0,7,15.9,1939262,0,0,0,2,2228,498,0,0,558,Huddersfield,Bournemouth,Newcastle,Chelsea,Stoke,7.8,5.8,7,4.8,5.1,5,4.9,6.4,5.5,6.9,243.8
Jonny,Evans,DEF,WBA,4900000,0,63,2.9,5.91836734693878E-07,1.28571428571429E-05,0,106444,6,32,0,0,0,2,0,12.9,13,-1,0,63,1,0,0,0,4,0,5,0,1,1.3,126505,1,0,0,1,1903,15,0,0,373,Watford,Leicester,Bournemouth,Burnley,Swansea,2.8,3,2,3.4,3.1,1.9,3.3,2.1,3.3,3.3,73.2
Patrice,Evra,DEF,WHU,4500000,0,0,0,0,0,0,2036,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,12313,0,0,0,0,0,36,0,0,0,Swansea,Burnley,Southampton,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,SWA,4600000,0,112,4.1,8.91304347826087E-07,2.43478260869565E-05,0,347239,0,37,0,100,0,0,0,24.3,37,1,0,112,-1,0.7,0,3,8,0,8,0,0,9.2,595953,0,0,1,2,2430,155,0,0,553,West Ham,Huddersfield,Man Utd,West Brom,Everton,5.8,4,0,3.7,3.9,4.5,3.7,5.1,3.8,5.5,74.4
Cesc,Fabregas,MID,CHE,6800000,0,61,2.7,3.97058823529412E-07,8.97058823529412E-06,0,695475,4,18,0,0,0,1,0,9,20,-2,0,61,2,0.1,0,0.8,4,0,8,0,4,2.8,405073,0,0,0,1,1584,8,0,1,381,Man City,Crystal Palace,Tottenham,West Ham,Southampton,1.4,2.5,0,2.2,2.8,2.1,3,2.1,1.9,2.2,185.2
Adam,Federici,GLK,BOU,4000000,0,0,0,0,0,0,138970,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2.2,18286,0,0,0,0,0,5,0,0,0,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Feghouli,MID,WHU,5500000,0,0,0,0,0,0,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,Swansea,Burnley,Southampton,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0
Marouane,Fellaini,MID,MUN,4700000,0,35,1.25,2.65957446808511E-07,7.4468085106383E-06,0,205698,1,0,0,0,0,3,0,7.4,5,-3,0,35,3,0.1,0,0.3,3,0,3,0,0,0.5,190989,0,0,0,1,408,2,0,0,120,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0,0,0,0,0.6,1,0.6,0.9,0.6,0.7,44.2
Leroy,Fer,MID,SWA,5200000,0,41,2,3.84615384615385E-07,7.88461538461538E-06,0,39545,5,26,0,0,0,1,0,7.9,1,-3,0,41,3,0.2,0,0.8,0,0,4,0,1,0.2,17237,0,0,0,0,1394,0,0,0,201,West Ham,Huddersfield,Man Utd,West Brom,Everton,0,0,0,0,0,2,1,1.3,1.3,1.5,56
Nathan,Ferguson,DEF,WBA,4000000,0,0,0,0,0,0,1982,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5058,0,0,0,0,0,5,0,0,0,Watford,Leicester,Bournemouth,Burnley,Swansea,0,0,0,0,0,0,0,0,0,0,0
Edimilson,Fernandes,MID,WHU,4400000,0,9,0.321428571428571,7.30519480519481E-08,2.04545454545455E-06,0,16808,1,13,0,0,0,0,0,2,1,-1,0,9,1,0,0,0,0,0,0,0,0,0.1,6447,0,0,0,0,412,0,0,0,44,Swansea,Burnley,Southampton,Chelsea,Stoke,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,10.6
Federico,Fernandez,DEF,SWA,4500000,0,69,3.3,7.33333333333333E-07,1.53333333333333E-05,0,209950,4,29,0,0,0,1,0,15.3,41,0,0,69,0,1,0,4.5,10,0,6,0,1,4.4,352061,1,0,0,2,1890,133,0,0,374,West Ham,Huddersfield,Man Utd,West Brom,Everton,4.4,2.9,0,2.6,2.8,3.3,2.6,3.7,2.7,4.1,65.9
,Fernandinho,MID,MCI,5100000,0,90,3.3,6.47058823529412E-07,1.76470588235294E-05,0,598164,6,18,0,0,0,3,0,17.6,119,1,0,90,-1,0.7,0,3.5,5,0,12,0,4,6.3,792533,0,0,0,1,2250,118,0,0,459,Chelsea,Stoke,Everton,Man Utd,Tottenham,2.9,2.6,0,3.2,2.8,2.2,3.5,2.8,4,3,124.5
,Fernando,MID,MCI,4500000,0,0,0,0,0,0,4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,0,Chelsea,Stoke,Everton,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0
Sam,Field,MID,WBA,4500000,0,20,0.714285714285714,1.58730158730159E-07,4.44444444444444E-06,0,21470,3,3,0,0,0,1,0,4.4,0,0,0,20,0,0.1,0,0.3,2,0,4,0,0,0.1,21702,0,0,0,0,492,0,0,0,61,Watford,Leicester,Bournemouth,Burnley,Swansea,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,21.7
Roberto,Firmino,FWD,LIV,9300000,0,141,5.4,5.80645161290323E-07,1.51612903225806E-05,0,2585192,1,25,0,0,0,12,0,15.2,176,8,0,141,-8,0.6,0,5.5,24,0,11,0,7,41.1,3616533,0,0,0,3,1941,715,0,0,565,Newcastle,Man Utd,Watford,Crystal Palace,Everton,7.3,5.2,7.3,6.5,6.2,7.6,6.3,7.7,4.9,7.8,225.4
Jon,Flanagan,DEF,LIV,4400000,0,0,0,0,0,0,1439,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1169,0,0,0,0,0,0,0,0,0,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0,0,0
Ashley,Fletcher,FWD,WHU,4500000,0,0,0,0,0,0,35039,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.3,7024,0,0,0,0,0,1,0,0,0,Swansea,Burnley,Southampton,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0
Darren,Fletcher,MID,STK,4800000,0,64,2.6,5.41666666666667E-07,1.33333333333333E-05,0,56865,0,48,0,0,0,1,0,13.3,6,-2,0,64,2,0.2,0,1,3,0,4,0,1,0.4,28695,0,0,0,1,2110,2,0,0,319,Southampton,Man City,Everton,Arsenal,Tottenham,1.9,1.6,3,1.4,2.1,1.8,2.3,1.3,2.4,1.9,73.7
Phil,Foden,MID,MCI,4700000,0,5,0.178571428571429,3.79939209726444E-08,1.06382978723404E-06,0,2513,0,1,0,0,0,0,0,1.1,0,-3,0,5,3,0.2,0,1,0,0,0,0,1,0,874,0,0,0,0,17,0,0,0,15,Chelsea,Stoke,Everton,Man Utd,Tottenham,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.6
Michael,Folivi,FWD,WAT,4500000,0,0,0,0,0,0,14779,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,22219,0,0,0,0,0,3,0,0,0,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0,0,0,0,0,0,0,0,0,0,0
Jose,Fonte,DEF,WHU,4700000,0,34,1.21428571428571,2.58358662613982E-07,7.23404255319149E-06,0,152042,0,11,0,0,0,0,0,7.2,5,-3,0,34,3,0,0,0,3,0,3,0,2,0.8,77172,0,0,0,0,688,2,0,0,156,Swansea,Burnley,Southampton,Chelsea,Stoke,0.6,0.9,0,0.9,0.6,1,0.6,0.7,0.6,0.7,33.4
Fraser,Forster,GLK,SOU,4700000,0,73,3.6,7.65957446808511E-07,1.5531914893617E-05,0,508434,0,30,0,69,0,0,0,15.5,26,-3,0,73,3,0,0,0,6,0,4,0,0,4.2,364800,0,0,1,1,1800,9,0,0,351,Stoke,Newcastle,West Ham,Arsenal,Chelsea,4.4,3.5,0,4.1,3.6,4,3.2,3.5,2.9,3.4,48.9
Ben,Foster,GLK,WBA,4400000,0,85,3.3,7.5E-07,1.93181818181818E-05,0,677592,2,39,0,69,0,0,0,19.3,58,-1,0,85,1,0.3,0,1.5,6,0,7,0,0,9.7,472109,0,0,0,0,2340,60,0,0,441,Watford,Leicester,Bournemouth,Burnley,Swansea,3.4,3.6,2.5,4.1,3.7,2.4,4,2.6,3.9,3.7,50.9
Timothy,Fosu-Mensah,DEF,CRY,4400000,0,36,1.9,4.31818181818182E-07,8.18181818181818E-06,0,94500,2,28,0,0,0,0,0,8.2,9,-1,0,36,1,0.2,0,1,3,0,2,0,0,1.2,68466,0,0,0,0,1500,5,0,0,263,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,1.7,1.2,1.1,1.7,1,2.1,1.5,1.5,1.3,1.8,45.4
Juan,Foyth,DEF,TOT,4500000,0,0,0,0,0,0,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,0,0,0,0,0,0,0,0,0,Huddersfield,Bournemouth,Newcastle,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4300000,0,38,1.7,3.95348837209302E-07,8.83720930232558E-06,0,165064,7,31,0,0,0,0,0,8.8,17,-2,0,38,2,0.4,0,1.8,1,0,3,0,0,1.6,108045,0,0,0,0,1972,17,0,1,339,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0.9,1.4,1.4,1.4,2.2,1.1,1.4,1.3,1.2,1.2,91.1
Ryan,Fraser,MID,BOU,5100000,0,67,3.7,7.25490196078431E-07,1.31372549019608E-05,0,98322,0,24,0,0,0,4,0,13.1,26,-4,0,67,4,0.5,0,2.5,8,0,1,0,2,1.2,96930,0,0,0,2,1311,12,0,0,246,Leicester,Tottenham,West Brom,Watford,Crystal Palace,3.2,3.5,4.6,3.2,4,2.5,3.4,3.5,4.1,3.3,96.5
Christian,Fuchs,DEF,LEI,4800000,0,52,2.6,5.41666666666667E-07,1.08333333333333E-05,0,200223,1,26,0,0,0,0,0,10.8,40,-2,0,52,2,0.2,0,1,7,0,4,0,1,2,106896,0,0,0,1,1564,14,0,0,301,Bournemouth,West Brom,Brighton,Newcastle,Burnley,2.4,1.8,0,2.3,2.4,2.3,2.8,3.1,3.2,1.8,58.6
Jay,Fulton,MID,SWA,4300000,0,1,0.5,1.16279069767442E-07,2.32558139534884E-07,0,4162,1,0,0,0,0,0,0,0.2,1,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,3700,0,0,0,0,17,0,0,0,1,West Ham,Huddersfield,Man Utd,West Brom,Everton,0,0,0,0,0,0,0,0,0,0,0
Ramiro,Funes Mori,DEF,EVE,4900000,0,0,0,0,0,0,1155,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,Burnley,Brighton,Stoke,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Manolo,Gabbiadini,FWD,SOU,6200000,0,46,2.1,3.38709677419355E-07,7.41935483870968E-06,0,495130,2,14,0,0,0,3,0,7.4,11,-8,0,46,8,0,0,0,4,0,4,0,0,1.2,260229,0,0,0,1,940,3,0,0,136,Stoke,Newcastle,West Ham,Arsenal,Chelsea,2.1,1.7,0,1.5,1.2,1.2,1.6,1.9,1.6,1.6,41.1
Ali,Gabr,DEF,WBA,4500000,0,0,0,0,0,0,2266,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6097,0,0,0,0,0,5,0,0,0,Watford,Leicester,Bournemouth,Burnley,Swansea,0,0,0,0,0,0,0,0,0,0,0
,Gabriel,DEF,ARS,5000000,0,0,0,0,0,0,2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,Brighton,Watford,Stoke,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0
,Gamez,DEF,NEW,3900000,0,9,0.321428571428571,8.24175824175824E-08,2.30769230769231E-06,0,221285,0,0,0,0,0,0,0,2.3,9,-1,0,9,1,0,0,0,2,0,1,0,0,1.7,196116,0,0,0,0,97,9,0,0,38,Liverpool,Southampton,Tottenham,Huddersfield,Leicester,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,8.4
Dwight,Gayle,FWD,NEW,6100000,0,56,2,3.27868852459016E-07,9.18032786885246E-06,0,183593,2,24,0,0,0,3,0,9.2,10,-4,0,56,4,0.3,0,2,4,0,2,0,2,0.8,105464,0,0,0,1,1228,11,0,0,176,Liverpool,Southampton,Tottenham,Huddersfield,Leicester,1.2,1.7,1.1,2.1,1.4,1.8,1.4,2,1.6,1.2,84.6
Paulo,Gazzaniga,GLK,TOT,4200000,0,9,0.321428571428571,7.6530612244898E-08,2.14285714285714E-06,0,5088,0,0,0,3,0,0,0,2.1,0,-3,0,9,3,0,0,0,2,0,1,0,0,0.1,6495,0,0,0,0,90,0,0,0,26,Huddersfield,Bournemouth,Newcastle,Chelsea,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Kieran,Gibbs,DEF,WBA,5000000,0,59,2.7,5.4E-07,1.18E-05,0,42096,2,29,0,0,0,0,0,11.8,5,0,0,59,0,0,0,0,1,0,5,0,2,0.4,48164,0,0,0,0,1896,3,0,0,320,Watford,Leicester,Bournemouth,Burnley,Swansea,2.5,2.7,1.8,3.1,2.8,1.7,3,1.8,3,3.1,70.7
Olivier,Giroud,FWD,CHE,8200000,0,43,2.4,2.92682926829268E-07,5.24390243902439E-06,0,163838,0,7,0,0,0,4,0,5.2,83,-3,0,43,3,0.2,0,1.8,4,0,2,0,1,1.9,147191,0,0,0,1,460,47,0,0,153,Man City,Crystal Palace,Tottenham,West Ham,Southampton,1.7,2.5,0,2.1,2.4,2.2,2.7,1.8,1.9,2,69.7
Connor,Goldson,DEF,BHA,3900000,0,5,0.178571428571429,4.57875457875458E-08,1.28205128205128E-06,0,96469,1,4,0,0,0,0,0,1.3,29,-1,0,5,1,0,0,0,0,0,1,0,0,3,203587,0,0,0,0,180,46,0,0,33,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.7
Heurelho,Gomes,GLK,WAT,4500000,0,62,2.7,6E-07,1.37777777777778E-05,0,157736,0,39,0,61,0,0,0,13.8,18,0,0,62,0,0,0,0,4,0,5,0,0,1.4,132115,0,0,0,0,2038,1,0,0,386,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0,2.3,2.4,2.4,2.9,2.2,3.8,2.1,2.4,2,45.1
Joseph,Gomez,DEF,LIV,4700000,0,71,3.5,7.4468085106383E-07,1.51063829787234E-05,0,510886,2,20,0,0,0,0,0,15.1,86,2,0,71,-2,0.3,0,1.5,6,0,7,0,2,4.5,683868,0,0,0,2,1631,59,0,0,409,Newcastle,Man Utd,Watford,Crystal Palace,Everton,3.6,2.9,4.4,4.3,2.6,3.6,3.1,4.4,3.5,4.7,64.4
Dan,Gosling,MID,BOU,4800000,0,36,1.28571428571429,2.67857142857143E-07,7.5E-06,0,7177,5,24,0,0,0,1,0,7.5,3,-2,0,36,2,0.3,0,1.3,2,0,1,0,1,0.1,6358,0,0,0,0,1182,2,0,0,147,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0.6,0.6,0.9,0.6,0.7,0.6,0.6,0.6,0.8,0.6,53.6
Yoan,Gouffran,MID,NEW,5000000,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,Liverpool,Southampton,Tottenham,Huddersfield,Leicester,0,0,0,0,0,0,0,0,0,0,0
Max,Gradel,MID,BOU,5000000,0,0,0,0,0,0,4063,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,STK,4200000,0,5,0.178571428571429,4.25170068027211E-08,1.19047619047619E-06,0,27425,0,7,0,8,0,0,0,1.2,3,-3,0,5,3,0,0,0,0,0,0,0,0,0.3,9712,0,0,0,0,270,2,0,0,44,Southampton,Man City,Everton,Arsenal,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.3
Andre,Gray,FWD,WAT,6300000,0,66,2.5,3.96825396825397E-07,1.04761904761905E-05,0,293874,1,25,0,0,0,4,0,10.5,26,-2,0,66,2,0.1,0,0.8,3,0,5,0,3,1.5,250903,0,0,0,0,1253,18,0,0,193,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,2.7,1.5,1.7,2.6,2.2,2,2.6,1.6,2.4,1.6,90
