FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Alexis,Sanchez,MID,ARS,11800000,11,48,4.8,4.06779661016949E-07,4.06779661016949E-06,0,217336,3,9,0,0,0,3,0,4.1,3051,-2,0,48,2,0.5,0,6.3,5,0,4,0,3,2.9,203448,0,0,0,1,722,13308,0,0,147,Huddersfield,Man Utd,Southampton,West Ham,Newcastle,7.2,6.4,3.8,3.6,7,6.3,3.3,3.6,5.5,4.2,7.2,4.9,7.2,3.2,4.5,3,5,3.6,6.2,6,3.9,7.1,2.4,6.1,3.4,104.5
Davinson,Sanchez,DEF,TOT,6000000,2,37,3.7,6.16666666666667E-07,6.16666666666667E-06,0,16205,0,6,0,0,0,0,0,6.2,2625,0,0,37,0,0.5,0,3,0,0,5,0,0,0.7,40690,0,0,0,0,811,2396,0,0,200,Leicester,Watford,Stoke,Brighton,Man City,3.1,4.8,4.3,4.8,2.9,4,4,5,3.7,3.7,3.9,4.3,3.3,4.9,4.3,5.2,3.5,4.3,4,3.8,3.1,4.1,4.1,4,3.7,22.8
,Sandro,FWD,EVE,7100000,0,8,0.615384615384615,8.66738894907909E-08,1.12676056338028E-06,0,69462,0,7,0,0,0,0,0,1.1,393,-4,0,8,4,0,0,0.3,0,0,1,0,0,0.4,5497,0,0,0,0,229,198,0,0,13,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.8
Leroy,Sane,MID,MCI,9000000,1,81,6.2,6.88888888888889E-07,9E-06,0,431242,3,7,0,0,0,6,0,9,69966,5,0,81,-5,0.4,0,3.3,10,0,4,0,6,29.2,1673755,0,0,0,3,852,49552,0,0,263,Southampton,West Ham,Man Utd,Swansea,Tottenham,7.3,8.8,5.2,8.5,7.1,8.4,7.8,7.1,6.1,5.5,8.6,8.3,7.6,8,6,6.6,7.1,7.4,7.8,7.8,6.8,8,7.4,9,7.6,106.5
Sean,Scannell,MID,HUD,4500000,0,0,0,0,0,0,2732,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,1,0,0,0,Arsenal,Everton,Brighton,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ezequiel,Schelotto,DEF,BHA,4400000,0,3,0.230769230769231,5.24475524475525E-08,6.81818181818182E-07,0,500,0,0,0,0,0,0,0,0.7,30,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0,601,0,0,0,0,30,29,0,0,9,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.3
Christopher,Schindler,DEF,HUD,4600000,5,37,3.1,6.73913043478261E-07,8.04347826086956E-06,0,218294,3,15,0,0,0,0,0,8,3935,1,0,37,-1,0.2,0,1,7,0,4,0,1,3,302639,0,0,0,2,1046,991,0,1,237,Arsenal,Everton,Brighton,Chelsea,Watford,1.7,1.7,4.1,3.2,3.3,2.5,3.7,3.5,1.9,4.2,2.4,4.1,1.6,3.4,2.6,2.4,3.1,4.6,2.1,2.7,3.5,2.6,3.2,1.7,4.2,42.9
Jeffrey,Schlupp,DEF,CRY,4700000,2,14,1.3,2.76595744680851E-07,2.97872340425532E-06,0,12315,2,18,0,0,0,0,0,3,334,-3,0,14,3,0.3,0,1.3,0,0,0,0,0,0.2,3881,0,0,0,0,867,353,0,0,95,Brighton,West Brom,Bournemouth,Watford,Leicester,0.6,0.6,0.9,0.9,0.6,0.6,1.2,0.6,0.6,0.9,0.6,0.6,1,0.6,1,1,0.6,0.6,1.2,0.6,1.2,0.8,0.8,0.6,1.2,34.6
Kasper,Schmeichel,GLK,LEI,5000000,3,50,3.8,7.6E-07,1E-05,0,101490,1,19,0,41,0,0,0,10,5554,0,0,50,0,0.4,0,2,6,0,3,0,0,4.2,111166,0,0,1,1,1170,1702,0,0,255,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,4.4,4.3,3.5,4,5.7,4.5,4.9,3.3,5.5,4.1,4.3,2.9,3.8,3,4.5,4.2,4.1,5.2,4.2,4.5,4.1,4.2,4.4,5.2,3.8,33.2
Morgan,Schneiderlin,MID,EVE,4800000,2,14,1.6,3.33333333333333E-07,2.91666666666667E-06,0,48108,1,17,0,0,0,0,0,2.9,814,-2,0,14,2,0.2,0,1,0,0,1,0,0,0.5,14929,0,0,0,0,734,102,0,1,109,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,1.4,1.4,0.8,0.8,1.3,0.8,0.8,0.9,1.1,0.8,1.2,1.1,0.8,1.4,0.8,0.8,1,0.8,0.8,1.1,1.1,1.3,0.8,1,0.8,18.5
Kyle,Scott,MID,CHE,4400000,0,0,0,0,0,0,4264,0,0,0,0,0,0,0,0,137,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4526,0,0,0,0,0,50,0,0,0,Swansea,Newcastle,West Ham,Huddersfield,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xherdan,Shaqiri,MID,STK,6000000,9,59,4.9,8.16666666666667E-07,9.83333333333333E-06,0,288822,2,24,0,0,0,3,0,9.8,12544,0,0,59,0,1.5,0,9,7,0,1,0,5,6.6,409255,0,0,0,1,989,58012,0,0,228,Liverpool,Swansea,Tottenham,Burnley,West Ham,5.8,6.4,4.6,5.2,6.6,6.2,4.8,5.2,6.5,3.3,6.8,4.5,5.6,5.5,5.1,5.2,3.9,7.1,3.9,5.3,5.1,5.5,3.6,6.8,6.4,93.9
Luke,Shaw,DEF,MUN,4900000,0,0,0,0,0,0,4036,0,0,0,0,0,0,0,0,133,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2138,0,0,0,0,0,81,0,0,0,Watford,Arsenal,Man City,Bournemouth,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Shawcross,DEF,STK,4800000,4,23,2.9,6.04166666666667E-07,4.79166666666667E-06,0,60431,0,10,0,0,0,0,0,4.8,695,-2,0,23,2,0.4,0,2,0,0,2,0,1,0.8,16279,0,0,0,0,720,695,0,0,117,Liverpool,Swansea,Tottenham,Burnley,West Ham,3.5,2.5,2.6,2.7,3.6,3.5,2.6,2.7,3,1.6,3.8,2.9,2.4,3.5,2.1,2.7,2.1,2.6,1.9,3,2.7,2.9,2.2,4.4,2.5,33.2
Jonjo,Shelvey,MID,NEW,5300000,1,17,1.7,3.20754716981132E-07,3.20754716981132E-06,0,74086,2,14,0,0,0,0,0,3.2,1463,-2,0,17,2,0.3,0,1.5,1,0,1,0,1,0.5,13638,0,0,0,0,720,345,0,1,90,West Brom,Chelsea,Leicester,Everton,Arsenal,0.8,0.9,1.3,1.7,0.8,0.9,0.8,1.1,0.8,1.4,0.8,1.1,0.8,1.2,1,0.8,1.1,0.8,1.6,0.9,1.5,1.1,1.3,0.9,0.9,40.5
,Sheyi Ojo,MID,LIV,5000000,0,0,0,0,0,0,1458,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1,0,0,0,Stoke,Brighton,Everton,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve,Sidwell,MID,BHA,4300000,0,0,0,0,0,0,18643,0,0,0,0,0,0,0,0,257,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,1584,0,0,0,0,0,231,-1,0,0,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gylfi,Sigurdsson,MID,EVE,8000000,7,33,2.8,3.5E-07,4.125E-06,0,309428,0,26,0,0,0,1,0,4.1,2151,-5,0,33,5,0.7,0,5.7,3,0,0,0,1,2.1,89073,0,0,0,0,939,1863,0,0,152,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,3.2,3.3,1.4,2.1,3,2.1,2,2.3,2.7,1.7,2.9,2.8,1.4,3.3,2.1,2.1,2.5,1.8,1.6,2.6,2.7,3.1,1.9,2.5,2,65.1
Danny,Simpson,DEF,LEI,4500000,2,31,2.4,5.33333333333333E-07,6.88888888888889E-06,0,164593,0,19,0,0,0,0,0,6.9,8197,0,0,31,0,0.3,0,1.3,0,0,3,0,0,3.7,104192,0,0,0,0,1153,1946,0,0,200,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,2.3,2.2,1.7,2,3.6,2.3,2.6,1.6,3,2,2.2,1.3,1.9,1.4,2.3,2.1,2,2.7,2.1,2.3,2,2.1,2.8,2.8,1.9,36.5
Jack,Simpson,DEF,BOU,4000000,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,541,0,0,0,Burnley,Southampton,Crystal Palace,Man Utd,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,Sims,MID,SOU,4400000,0,0,0,0,0,0,4426,0,0,0,0,0,0,0,0,139,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4843,0,0,0,0,0,37,0,0,0,Man City,Bournemouth,Arsenal,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerome,Sinclair,FWD,WAT,4900000,0,0,0,0,0,0,8761,0,0,0,0,0,0,0,0,313,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,6662,0,0,0,0,0,330,0,0,0,Man Utd,Tottenham,Burnley,Crystal Palace,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,5400000,0,27,2.07692307692308,3.84615384615385E-07,5E-06,0,30674,0,5,0,0,0,1,0,5,2491,-1,0,27,1,0.3,0,1.7,0,0,4,0,0,0.5,29790,0,0,0,0,595,479,0,0,108,Leicester,Watford,Stoke,Brighton,Man City,1.3,1.4,1.5,1.4,1,1.4,1.4,1.9,1.9,2.2,1.4,1.6,1,2,1.2,2,1.5,1.9,1.4,1.2,1,1.1,1.1,1.3,1.6,42.7
Jiri,Skalak,MID,BHA,4700000,0,0,0,0,0,0,1522,0,0,0,0,0,0,0,0,35,-3,0,0,3,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,14,0,0,0,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,LEI,6700000,1,11,0.846153846153846,1.26291618828932E-07,1.64179104477612E-06,0,22518,0,2,0,0,0,0,0,1.6,538,-3,0,11,3,0.1,0,0.7,0,0,0,0,1,0.3,10799,0,0,0,0,115,348,0,0,25,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,11.4
Chris,Smalling,DEF,MUN,5400000,6,36,4.5,8.33333333333333E-07,6.66666666666667E-06,0,78354,2,4,0,0,0,1,0,6.7,8536,-1,0,36,1,0.9,0,5,2,0,4,0,0,4,192496,0,0,0,0,645,23612,0,0,150,Watford,Arsenal,Man City,Bournemouth,West Brom,5.2,2.9,4.8,5.9,4.2,3.2,6,5.9,2.8,6.2,4.2,4,6.8,3.6,5.6,4.2,6.8,4.1,5.4,3,6.7,3.7,6.8,4.4,6,24.5
Tommy,Smith,DEF,HUD,4800000,1,25,2.3,4.79166666666667E-07,5.20833333333333E-06,0,26229,4,14,0,0,0,0,0,5.2,654,-2,1,25,2,0.1,0,0.3,2,0,3,0,0,0.3,12521,0,0,0,0,934,99,-1,0,150,Arsenal,Everton,Brighton,Chelsea,Watford,1.2,1.2,2.7,2,2.1,1.5,2.4,2.3,1.2,2.8,1.5,2.7,1.2,2.2,1.6,1.5,1.9,3.4,1.3,1.6,2.2,1.6,2,1.2,2.8,29.4
Robert,Snodgrass,MID,WHU,5800000,0,0,0,0,0,0,229988,0,0,0,0,0,0,0,0,393,-2,0,0,2,0,0,0,0,0,0,0,0,0.5,1814,0,0,0,0,0,0,0,0,0,Everton,Man City,Chelsea,Arsenal,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramadan,Sobhi,MID,STK,4600000,2,18,1.38461538461538,3.01003344481605E-07,3.91304347826087E-06,0,37912,0,14,0,0,0,0,0,3.8,886,-4,1,18,4,0.4,0,2,0,0,1,0,1,0.4,11603,0,0,0,0,496,504,-1,0,75,Liverpool,Swansea,Tottenham,Burnley,West Ham,0.8,1,0.7,0.7,1,0.9,0.7,0.7,1,0.7,1.1,0.7,0.8,0.7,0.7,0.7,0.7,1.2,0.7,0.7,0.7,0.7,0.7,1.1,1,18.8
Dominic,Solanke,FWD,LIV,4700000,0,7,0.538461538461538,1.14566284779051E-07,1.48936170212766E-06,0,150732,0,2,0,0,0,0,0,1.5,2800,-3,0,7,3,0.1,0,0.3,0,0,0,0,0,1.6,55371,0,0,0,0,85,2724,0,0,12,Stoke,Brighton,Everton,West Brom,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.4
Heung-Min,Son,MID,TOT,7900000,2,36,3,3.79746835443038E-07,4.55696202531646E-06,0,108584,0,3,0,0,0,2,0,4.6,10137,-1,0,36,1,0.5,0,4.3,2,0,5,0,0,1.5,122779,0,0,0,1,602,3339,0,0,117,Leicester,Watford,Stoke,Brighton,Man City,2.4,2.6,2.7,2.6,1.6,2.5,2.6,3.3,3.2,3.7,2.5,2.8,1.6,3.4,2.2,3.5,2.8,3.3,2.5,2.2,1.7,2,2,2.4,2.9,56.8
Pape,Souare,DEF,CRY,4500000,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,38,0,0,0,Brighton,West Brom,Bournemouth,Watford,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Souttar,DEF,STK,4000000,0,0,0,0,0,0,4479,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8207,0,0,0,0,0,129,0,0,0,Liverpool,Swansea,Tottenham,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julian,Speroni,GLK,CRY,4000000,0,10,0.769230769230769,1.92307692307692E-07,2.5E-06,0,47515,0,7,0,10,0,0,0,2.5,4770,0,0,10,0,0.3,0,1.3,0,0,0,0,0,4,134135,0,0,0,0,450,10148,0,0,63,Brighton,West Brom,Bournemouth,Watford,Leicester,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.5,6.3
Junior,Stanislas,MID,BOU,5900000,0,21,1.61538461538462,2.73794002607562E-07,3.55932203389831E-06,0,13633,1,5,0,0,0,1,0,3.6,704,-1,0,21,1,0,0,0,3,0,1,0,1,0.1,12496,0,0,0,1,403,33,0,0,79,Burnley,Southampton,Crystal Palace,Man Utd,Liverpool,0,0.9,0.8,0.8,1,0.8,1.3,1.5,0.8,1.3,0.9,0.9,1,0.8,1.3,0.9,0.9,1.2,0.9,1.4,0.8,1,0.9,1.2,0.9,28.3
Jon Gorenc,Stankovic,DEF,HUD,4000000,0,0,0,0,0,0,4758,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2586,0,0,0,0,0,70,0,0,0,Arsenal,Everton,Brighton,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maarten,Stekelenburg,GLK,EVE,4300000,0,0,0,0,0,0,17014,0,0,0,0,0,0,0,0,302,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,1825,0,0,0,0,0,24,0,0,0,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dale,Stephens,MID,BHA,4500000,2,33,2.5,5.55555555555556E-07,7.33333333333333E-06,0,72534,0,14,0,0,0,0,0,7.3,5805,0,0,33,0,0.5,0,2.3,0,0,4,0,1,1.6,121221,0,0,0,0,1170,4012,0,0,212,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,2.7,2.2,1.6,1.5,2,1.5,1.8,1.8,2.5,1.7,1.7,1.8,2.6,1.6,2.5,2.7,2.1,1.2,2.3,2.7,1.6,1.9,1.8,2.2,1.2,41.7
Jack,Stephens,DEF,SOU,4500000,0,15,1.15384615384615,2.56410256410256E-07,3.33333333333333E-06,0,50748,0,4,0,0,0,0,0,3.3,433,-5,0,15,5,0,0,0,1,0,2,0,0,0.2,13972,0,0,0,0,360,36,0,0,85,Man City,Bournemouth,Arsenal,Leicester,Chelsea,0.6,0.6,0.8,0.6,0.7,0.9,0.6,0.6,1.7,0.9,0.6,0.8,0.7,0.8,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,15.1
Raheem,Sterling,MID,MCI,8100000,13,78,6,7.40740740740741E-07,9.62962962962963E-06,0,751552,1,6,0,0,0,8,0,9.6,16100,1,0,78,-1,0.9,0,7,7,0,4,0,4,12.5,1097447,0,0,0,3,756,134504,0,1,261,Southampton,West Ham,Man Utd,Swansea,Tottenham,7,8.4,4.9,8.2,6.8,8,7.4,6.7,5.8,5.2,8.3,7.9,7.3,7.6,5.7,6.3,6.8,7,7.6,7.5,6.5,7.8,7.1,8.6,7.3,103.2
,Steve Cook,DEF,BOU,4800000,7,35,3.2,6.66666666666667E-07,7.29166666666667E-06,0,29854,4,12,0,0,0,1,0,7.3,2483,-2,0,35,2,1.9,0,9,4,0,3,0,0,1.8,79173,0,0,0,1,849,26959,0,0,157,Burnley,Southampton,Crystal Palace,Man Utd,Liverpool,3.3,3.2,3.7,2,3.9,2.3,4.1,3,3.3,4.1,3.1,3.2,3.5,3.1,3.5,2.5,3.4,3.9,3.9,4.8,2.6,3.5,3.1,2.9,3.2,36.5
John,Stones,DEF,MCI,5600000,0,46,3.8,6.78571428571429E-07,8.21428571428571E-06,0,557874,0,6,0,0,0,0,0,8.2,73543,1,1,46,-1,0.2,0,1,2,0,6,0,0,5.1,504736,0,0,0,0,884,212,-1,0,226,Southampton,West Ham,Man Utd,Swansea,Tottenham,0,0,0,0,0,4,3.7,4.6,4.1,3.5,4.3,4.9,4.3,3.7,3.1,3.7,4.1,4.9,3.1,4.3,4.1,3.6,4.2,5.3,4.2,28.7
Daniel,Sturridge,FWD,LIV,8000000,2,25,2.8,3.5E-07,3.125E-06,0,46825,0,3,0,0,0,2,0,3.1,1566,0,0,25,0,0.1,0,0.7,0,0,3,0,1,0.7,37874,0,0,0,0,427,1234,0,0,108,Stoke,Brighton,Everton,West Brom,Bournemouth,2.4,1.9,3.9,3.5,1.9,1.4,2.6,3.2,1.7,2.7,1.9,1.6,2.6,1.9,3.5,3.3,1.4,2.5,2.3,2.4,3,2.1,3.7,1.6,3.3,56.8
Isaac,Success,MID,WAT,5300000,0,0,0,0,0,0,2511,0,0,0,0,0,0,0,0,17,-2,0,0,2,0,0,0,0,0,0,0,0,0,479,0,0,0,0,0,11,0,0,0,Man Utd,Tottenham,Burnley,Crystal Palace,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew,Surman,MID,BOU,4800000,3,48,4,8.33333333333333E-07,1E-05,0,167847,1,11,0,0,0,2,0,10.2,18164,3,-1,48,-3,1,0,4.7,5,0,4,0,2,8.6,549472,0,0,0,1,1080,36217,1,0,207,Burnley,Southampton,Crystal Palace,Man Utd,Liverpool,4,4,3.5,2.4,4.3,2.6,5,5.5,3.2,5.1,3.8,3.9,4.1,3.6,4.9,3.8,3.9,4.6,4,5.1,2.6,4.3,3.9,4.8,3.9,49.1
Markus,Suttner,DEF,BHA,4300000,0,20,2.9,6.74418604651163E-07,4.65116279069767E-06,0,52205,0,8,0,0,0,0,0,4.7,2134,-2,0,20,2,0,0,0,1,0,2,0,0,0.5,32162,0,0,0,0,630,917,0,0,104,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,4.4,3.5,2.6,2.5,3,2.9,2.7,2.2,2.9,2.7,2.6,2.6,3.7,2.5,2.6,3.6,1.8,1.8,2.6,3.9,3.3,3.1,2.6,3.1,2.1,12.8
Dusan,Tadic,MID,SOU,6300000,12,42,3.2,5.07936507936508E-07,6.66666666666667E-06,0,234198,2,12,0,0,0,2,0,6.7,3126,-2,0,42,2,0.8,0,5.3,2,0,5,0,1,1.9,155746,0,0,0,1,1023,2914,0,0,171,Man City,Bournemouth,Arsenal,Leicester,Chelsea,1.9,3.2,3.6,3,2.9,3.6,2.5,1.8,3.6,3,2.6,2.7,2.8,2.9,2.9,2.8,3,3.7,2.8,2.1,2.3,2.9,3.3,3.4,1.8,87.3
Matt,Targett,DEF,SOU,4300000,0,0,0,0,0,0,6001,0,0,0,0,0,0,0,0,146,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,899,0,0,0,0,0,19,0,0,0,Man City,Bournemouth,Arsenal,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Tarkowski,DEF,BUR,4500000,2,46,3.5,7.77777777777778E-07,1.02222222222222E-05,0,15558,3,10,0,0,0,0,0,10.2,2411,0,0,46,0,1.1,0,5,1,0,6,0,0,1.6,91628,0,0,0,0,1170,23055,0,0,235,Bournemouth,Leicester,Watford,Stoke,Brighton,3.4,3,3.6,3.8,3.9,3.7,2.4,3.7,4.3,4.2,3.8,3.3,2.7,3.5,3.5,3.2,3.8,3.2,3.8,4.6,3.2,3.6,4.3,2.8,3.5,50.5
Charlie,Taylor,DEF,BUR,4200000,0,0,0,0,0,0,10471,0,0,0,0,0,0,0,0,256,-3,1,0,3,0,0,0,0,0,0,0,0,0.2,2694,0,0,0,0,0,184,-1,0,0,Bournemouth,Leicester,Watford,Stoke,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,Taylor,GLK,SOU,4000000,0,0,0,0,0,0,7275,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0.4,13330,0,0,0,0,0,174,0,0,0,Man City,Bournemouth,Arsenal,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Tomkins,DEF,CRY,4300000,1,6,0.461538461538462,1.07334525939177E-07,1.3953488372093E-06,0,54418,1,5,0,0,0,0,0,1.4,539,-2,0,6,2,0.1,0,0.3,0,0,0,0,0,0.4,5247,0,0,0,0,322,346,0,0,49,Brighton,West Brom,Bournemouth,Watford,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.5
Fikayo,Tomori,DEF,CHE,4500000,0,0,0,0,0,0,651,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,6,0,0,0,Swansea,Newcastle,West Ham,Huddersfield,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andros,Townsend,MID,CRY,5700000,6,32,2.5,4.3859649122807E-07,5.6140350877193E-06,0,99638,1,23,0,0,0,0,0,5.6,1409,-3,0,32,3,0.5,0,3,2,0,0,0,2,0.9,23151,0,0,0,0,1125,2063,0,0,180,Brighton,West Brom,Bournemouth,Watford,Leicester,1.2,1.4,2.7,1.7,1.4,2.1,2.9,1.5,1.5,2.2,1.2,1.4,2.8,1.8,2.1,2.4,1.5,1.3,2.4,1.7,2.2,1.5,2.5,1.3,2.6,68.8
Kieran,Trippier,DEF,TOT,5700000,5,54,5.4,9.47368421052632E-07,9.47368421052632E-06,0,355933,0,8,0,0,0,0,0,9.5,20385,2,0,54,-2,0.4,0,2,9,0,4,0,4,8.8,616649,0,0,0,2,813,15564,0,0,249,Leicester,Watford,Stoke,Brighton,Man City,5.5,7.7,7.2,7.7,5.2,6.8,6.8,8,6.4,6.4,6.7,7.2,5.8,8,6.3,8.1,6.2,7.2,6.8,6.5,5.5,6.7,6.8,6.7,6.4,55.1
Axel,Tuanzebe,DEF,MUN,3900000,0,0,0,0,0,0,89644,0,0,0,0,0,0,0,0,1895,-1,0,0,1,0,0,0,0,0,0,0,0,1.7,81700,0,0,0,0,0,1762,0,0,0,Watford,Arsenal,Man City,Bournemouth,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Tymon,DEF,STK,4400000,0,0,0,0,0,0,867,0,0,0,0,0,0,0,0,24,-1,0,0,1,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,11,0,0,0,Liverpool,Swansea,Tottenham,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo,Ulloa,FWD,LEI,4800000,0,0,0,0,0,0,14430,0,0,0,0,0,0,0,0,403,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,9851,0,0,0,0,0,380,0,0,0,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
